Date,Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Recommended_Frequency
2026-02-03,08:30,Tuesday,0,Sunny,Central,Rail Hub,Airport,779,544,1323,52.9,Medium,53,6,5,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-03,08:45,Tuesday,0,Sunny,Tech Park,Central,Tech Park,604,568,1172,46.9,Low,50,5,2,Low,1,5,Normal Operation,Every 3 Minutes
2026-02-03,09:00,Tuesday,0,Sunny,Tech Park,Central,University,953,599,1552,62.1,Medium,35,8,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,09:15,Tuesday,0,Cloudy,Airport,Central,Rail Hub,1154,818,1972,78.9,Medium,61,7,4,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,09:30,Tuesday,0,Cloudy,Market,South Gate,Airport,746,479,1225,49.0,Low,28,4,3,Low,1,6,Normal Operation,Every 3 Minutes
2026-02-03,09:45,Tuesday,0,Rainy,South Gate,Rail Hub,Tech Park,837,698,1535,61.4,Medium,31,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-03,10:00,Tuesday,0,Sunny,Market,City Center,Market,597,718,1315,52.6,Medium,47,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,10:15,Tuesday,0,Sunny,City Center,North Gate,Central,587,972,1559,62.4,Medium,65,8,4,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,10:30,Tuesday,0,Cloudy,North Gate,North Gate,Stadium,852,959,1811,72.4,Medium,69,4,4,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-03,10:45,Tuesday,0,Rainy,Rail Hub,Rail Hub,Stadium,618,599,1217,48.7,Low,43,4,1,Low,1,6,Normal Operation,Every 3 Minutes
2026-02-03,11:00,Tuesday,0,Cloudy,North Gate,Tech Park,Tech Park,183,212,395,15.8,Low,65,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,11:15,Tuesday,0,Cloudy,Tech Park,Central,Market,231,206,437,17.5,Low,74,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-03,11:30,Tuesday,0,Cloudy,City Center,Central,South Gate,227,60,287,11.5,Low,65,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,11:45,Tuesday,0,Cloudy,City Center,University,Airport,213,215,428,17.1,Low,30,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-03,12:00,Tuesday,0,Rainy,Central,South Gate,Tech Park,179,144,323,12.9,Low,78,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,12:15,Tuesday,0,Cloudy,Central,Stadium,University,101,162,263,10.5,Low,38,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,12:30,Tuesday,0,Sunny,North Gate,Tech Park,North Gate,187,203,390,15.6,Low,36,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,12:45,Tuesday,0,Rainy,Central,University,Rail Hub,211,131,342,13.7,Low,59,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,13:00,Tuesday,0,Rainy,City Center,Stadium,City Center,243,216,459,18.4,Low,58,4,1,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-03,13:15,Tuesday,0,Cloudy,Central,City Center,South Gate,216,132,348,13.9,Low,45,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,13:30,Tuesday,0,Sunny,North Gate,City Center,South Gate,157,191,348,13.9,Low,58,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,13:45,Tuesday,0,Sunny,Tech Park,Airport,Tech Park,167,123,290,11.6,Low,68,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,14:00,Tuesday,0,Rainy,Tech Park,City Center,Stadium,160,177,337,13.5,Low,54,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,14:15,Tuesday,0,Rainy,University,Tech Park,Stadium,83,101,184,7.4,Low,35,4,5,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,14:30,Tuesday,0,Sunny,North Gate,Rail Hub,South Gate,134,116,250,10.0,Low,73,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,14:45,Tuesday,0,Cloudy,City Center,Market,City Center,136,81,217,8.7,Low,70,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,15:00,Tuesday,0,Rainy,University,University,University,137,71,208,8.3,Low,68,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,15:15,Tuesday,0,Sunny,Rail Hub,Airport,Stadium,233,83,316,12.6,Low,36,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,15:30,Tuesday,0,Cloudy,City Center,Stadium,Market,233,95,328,13.1,Low,56,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,15:45,Tuesday,0,Sunny,Airport,University,Rail Hub,171,121,292,11.7,Low,55,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,16:00,Tuesday,0,Sunny,Stadium,Central,North Gate,81,161,242,9.7,Low,78,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,16:15,Tuesday,0,Sunny,North Gate,Market,Tech Park,230,100,330,13.2,Low,48,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,16:30,Tuesday,0,Sunny,City Center,Rail Hub,North Gate,118,71,189,7.6,Low,36,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,16:45,Tuesday,0,Rainy,North Gate,Rail Hub,Stadium,134,155,289,11.6,Low,60,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,17:00,Tuesday,0,Sunny,Rail Hub,Tech Park,University,563,452,1015,40.6,Low,69,8,2,Low,1,3,Normal Operation,Every 3 Minutes
2026-02-03,17:15,Tuesday,0,Sunny,University,South Gate,Stadium,649,638,1287,51.5,Medium,52,6,2,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-03,17:30,Tuesday,0,Sunny,Market,Rail Hub,City Center,877,812,1689,67.6,Medium,64,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,17:45,Tuesday,0,Sunny,Central,North Gate,Airport,792,802,1594,63.8,Medium,37,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,18:00,Tuesday,0,Cloudy,Stadium,Stadium,South Gate,976,997,1973,78.9,Medium,46,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,18:15,Tuesday,0,Sunny,Stadium,Tech Park,North Gate,513,571,1084,43.4,Low,48,8,0,Low,1,3,Normal Operation,Every 3 Minutes
2026-02-03,18:30,Tuesday,0,Rainy,Rail Hub,University,Tech Park,606,532,1138,45.5,Low,56,7,0,Low,1,3,Normal Operation,Every 3 Minutes
2026-02-03,18:45,Tuesday,0,Sunny,Tech Park,City Center,Central,681,932,1613,64.5,Medium,34,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,19:00,Tuesday,0,Rainy,City Center,Central,University,1067,538,1605,64.2,Medium,62,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,19:15,Tuesday,0,Rainy,Airport,North Gate,Airport,1139,511,1650,66.0,Medium,38,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,19:30,Tuesday,0,Rainy,Airport,University,Stadium,900,939,1839,73.6,Medium,31,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-03,19:45,Tuesday,0,Rainy,University,City Center,North Gate,709,793,1502,60.1,Medium,38,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,20:00,Tuesday,0,Rainy,Stadium,Market,South Gate,626,1002,1628,65.1,Medium,53,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,20:15,Tuesday,0,Rainy,Market,Airport,Airport,876,874,1750,70.0,Medium,59,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,20:30,Tuesday,0,Cloudy,City Center,Tech Park,North Gate,1120,769,1889,75.6,Medium,57,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,20:45,Tuesday,0,Rainy,Market,Airport,North Gate,1078,602,1680,67.2,Medium,72,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-03,21:00,Tuesday,0,Sunny,South Gate,Rail Hub,North Gate,191,148,339,13.6,Low,54,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,21:15,Tuesday,0,Sunny,Stadium,Market,North Gate,217,126,343,13.7,Low,61,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,21:30,Tuesday,0,Rainy,Stadium,Market,City Center,185,147,332,13.3,Low,43,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,21:45,Tuesday,0,Sunny,Airport,Tech Park,City Center,105,130,235,9.4,Low,54,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-03,22:00,Tuesday,0,Rainy,University,Airport,City Center,180,134,314,12.6,Low,52,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,22:15,Tuesday,0,Cloudy,City Center,North Gate,Stadium,151,140,291,11.6,Low,42,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,22:30,Tuesday,0,Cloudy,University,Stadium,Market,160,158,318,12.7,Low,63,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,22:45,Tuesday,0,Cloudy,Rail Hub,Rail Hub,South Gate,189,100,289,11.6,Low,47,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-03,23:00,Tuesday,0,Rainy,Tech Park,University,Rail Hub,110,65,175,7.0,Low,30,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-03,23:15,Tuesday,0,Sunny,Rail Hub,Tech Park,Airport,187,143,330,13.2,Low,61,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,23:30,Tuesday,0,Sunny,Central,Rail Hub,North Gate,187,92,279,11.2,Low,41,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-03,23:45,Tuesday,0,Rainy,Tech Park,North Gate,South Gate,85,217,302,12.1,Low,67,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,00:00,Wednesday,0,Rainy,South Gate,Tech Park,Central,115,78,193,7.7,Low,79,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,00:15,Wednesday,0,Sunny,City Center,Market,Central,130,134,264,10.6,Low,58,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,00:30,Wednesday,0,Cloudy,Tech Park,Market,South Gate,206,205,411,16.4,Low,37,4,0,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-04,00:45,Wednesday,0,Rainy,Central,Rail Hub,Market,197,66,263,10.5,Low,43,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,01:00,Wednesday,0,Sunny,Airport,North Gate,North Gate,154,175,329,13.2,Low,79,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,01:15,Wednesday,0,Cloudy,City Center,Airport,University,94,205,299,12.0,Low,50,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,01:30,Wednesday,0,Cloudy,University,City Center,Market,193,63,256,10.2,Low,72,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,01:45,Wednesday,0,Cloudy,North Gate,City Center,Central,81,88,169,6.8,Low,37,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,02:00,Wednesday,0,Sunny,Market,Market,North Gate,154,188,342,13.7,Low,78,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,02:15,Wednesday,0,Sunny,North Gate,Market,City Center,188,175,363,14.5,Low,31,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,02:30,Wednesday,0,Rainy,Market,North Gate,University,234,163,397,15.9,Low,74,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,02:45,Wednesday,0,Sunny,Tech Park,Rail Hub,City Center,243,124,367,14.7,Low,57,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,03:00,Wednesday,0,Sunny,Market,North Gate,City Center,174,167,341,13.6,Low,37,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,03:15,Wednesday,0,Cloudy,Rail Hub,Central,Central,174,83,257,10.3,Low,50,3,3,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,03:30,Wednesday,0,Sunny,Airport,Central,North Gate,164,134,298,11.9,Low,64,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,03:45,Wednesday,0,Rainy,Market,Airport,Central,227,69,296,11.8,Low,45,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,04:00,Wednesday,0,Cloudy,Central,North Gate,Tech Park,149,121,270,10.8,Low,32,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,04:15,Wednesday,0,Sunny,Market,North Gate,Stadium,242,86,328,13.1,Low,61,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,04:30,Wednesday,0,Cloudy,Stadium,University,Market,161,150,311,12.4,Low,36,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,04:45,Wednesday,0,Cloudy,University,Stadium,Market,152,174,326,13.0,Low,61,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,05:00,Wednesday,0,Cloudy,Central,Rail Hub,Market,103,215,318,12.7,Low,51,2,4,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,05:15,Wednesday,0,Rainy,Market,Airport,University,245,112,357,14.3,Low,73,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,05:30,Wednesday,0,Sunny,Airport,Airport,Rail Hub,173,192,365,14.6,Low,35,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,05:45,Wednesday,0,Rainy,Stadium,Market,North Gate,178,172,350,14.0,Low,67,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,06:00,Wednesday,0,Rainy,North Gate,Tech Park,Market,120,165,285,11.4,Low,27,4,4,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,06:15,Wednesday,0,Sunny,Tech Park,Market,Airport,128,125,253,10.1,Low,69,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,06:30,Wednesday,0,Rainy,Tech Park,Tech Park,North Gate,188,143,331,13.2,Low,45,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,06:45,Wednesday,0,Sunny,Rail Hub,City Center,University,247,211,458,18.3,Low,48,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-02-04,07:00,Wednesday,0,Cloudy,City Center,Central,Airport,596,929,1525,61.0,Medium,61,6,4,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-04,07:15,Wednesday,0,Rainy,Tech Park,Market,Stadium,1052,724,1776,71.0,Medium,57,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,07:30,Wednesday,0,Rainy,North Gate,City Center,Stadium,504,657,1161,46.4,Low,38,6,5,Low,1,4,Normal Operation,Every 3 Minutes
2026-02-04,07:45,Wednesday,0,Sunny,Stadium,North Gate,South Gate,893,890,1783,71.3,Medium,63,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,08:00,Wednesday,0,Cloudy,Airport,City Center,Market,1153,829,1982,79.3,Medium,47,5,3,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-04,08:15,Wednesday,0,Cloudy,South Gate,Market,Stadium,936,559,1495,59.8,Medium,30,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-04,08:30,Wednesday,0,Sunny,Central,Stadium,North Gate,1048,1027,2075,83.0,High,68,4,2,High,1,6,Increase Train Frequency,Every 3 Minutes
2026-02-04,08:45,Wednesday,0,Rainy,City Center,Airport,Airport,995,936,1931,77.2,Medium,58,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,09:00,Wednesday,0,Rainy,South Gate,North Gate,Central,643,776,1419,56.8,Medium,50,8,4,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,09:15,Wednesday,0,Rainy,Central,Airport,Central,508,903,1411,56.4,Medium,35,4,4,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-04,09:30,Wednesday,0,Sunny,South Gate,Central,Tech Park,644,648,1292,51.7,Medium,72,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-04,09:45,Wednesday,0,Rainy,Stadium,Rail Hub,University,1178,907,2085,83.4,High,33,7,3,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-02-04,10:00,Wednesday,0,Sunny,Rail Hub,Tech Park,University,1096,1096,2192,87.7,High,57,8,0,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-02-04,10:15,Wednesday,0,Cloudy,Stadium,Rail Hub,University,916,753,1669,66.8,Medium,66,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-04,10:30,Wednesday,0,Rainy,North Gate,Tech Park,City Center,699,744,1443,57.7,Medium,73,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,10:45,Wednesday,0,Sunny,South Gate,Stadium,Rail Hub,641,838,1479,59.2,Medium,41,6,1,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-04,11:00,Wednesday,0,Sunny,City Center,Central,Stadium,112,82,194,7.8,Low,69,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,11:15,Wednesday,0,Sunny,Tech Park,Central,Airport,152,182,334,13.4,Low,56,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,11:30,Wednesday,0,Cloudy,Stadium,Airport,Central,243,210,453,18.1,Low,29,4,3,Low,0,6,Normal Operation,Every 7 Minutes
2026-02-04,11:45,Wednesday,0,Sunny,University,Market,Central,118,167,285,11.4,Low,28,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,12:00,Wednesday,0,Sunny,University,Tech Park,Rail Hub,169,203,372,14.9,Low,59,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,12:15,Wednesday,0,Cloudy,Market,Market,Market,132,116,248,9.9,Low,48,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,12:30,Wednesday,0,Rainy,North Gate,Rail Hub,University,171,185,356,14.2,Low,46,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,12:45,Wednesday,0,Cloudy,Rail Hub,Market,University,103,124,227,9.1,Low,45,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,13:00,Wednesday,0,Rainy,University,Stadium,City Center,152,121,273,10.9,Low,35,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,13:15,Wednesday,0,Rainy,University,Market,City Center,188,153,341,13.6,Low,79,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,13:30,Wednesday,0,Cloudy,University,Stadium,City Center,217,145,362,14.5,Low,76,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,13:45,Wednesday,0,Cloudy,Central,Market,University,90,68,158,6.3,Low,27,3,4,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,14:00,Wednesday,0,Rainy,Central,Airport,Rail Hub,102,137,239,9.6,Low,50,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,14:15,Wednesday,0,Sunny,Market,Stadium,Airport,166,131,297,11.9,Low,39,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,14:30,Wednesday,0,Cloudy,North Gate,North Gate,University,94,110,204,8.2,Low,69,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,14:45,Wednesday,0,Rainy,North Gate,Central,Rail Hub,83,82,165,6.6,Low,33,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,15:00,Wednesday,0,Sunny,Market,Central,South Gate,232,210,442,17.7,Low,76,2,0,Low,0,8,Normal Operation,Every 7 Minutes
2026-02-04,15:15,Wednesday,0,Rainy,Central,South Gate,Airport,124,194,318,12.7,Low,48,3,3,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,15:30,Wednesday,0,Cloudy,Market,South Gate,North Gate,233,106,339,13.6,Low,33,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,15:45,Wednesday,0,Rainy,Stadium,University,University,186,168,354,14.2,Low,45,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,16:00,Wednesday,0,Sunny,Market,University,Market,244,66,310,12.4,Low,38,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,16:15,Wednesday,0,Sunny,Tech Park,South Gate,Stadium,226,137,363,14.5,Low,74,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,16:30,Wednesday,0,Sunny,Tech Park,Tech Park,Market,136,78,214,8.6,Low,28,2,4,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,16:45,Wednesday,0,Sunny,North Gate,North Gate,Rail Hub,82,216,298,11.9,Low,61,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,17:00,Wednesday,0,Cloudy,Rail Hub,South Gate,City Center,1015,747,1762,70.5,Medium,35,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,17:15,Wednesday,0,Rainy,University,Tech Park,Central,1120,688,1808,72.3,Medium,55,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,17:30,Wednesday,0,Rainy,Airport,Stadium,Stadium,915,947,1862,74.5,Medium,62,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-02-04,17:45,Wednesday,0,Cloudy,City Center,University,North Gate,1173,993,2166,86.6,High,40,8,3,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-02-04,18:00,Wednesday,0,Cloudy,Market,City Center,Stadium,1038,816,1854,74.2,Medium,74,7,5,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,18:15,Wednesday,0,Cloudy,City Center,University,University,1106,612,1718,68.7,Medium,55,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-02-04,18:30,Wednesday,0,Cloudy,Market,University,Airport,1027,461,1488,59.5,Medium,71,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,18:45,Wednesday,0,Cloudy,Tech Park,Rail Hub,Market,673,641,1314,52.6,Medium,71,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,19:00,Wednesday,0,Rainy,Central,Market,Airport,974,748,1722,68.9,Medium,66,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-02-04,19:15,Wednesday,0,Sunny,Tech Park,Stadium,City Center,849,1087,1936,77.4,Medium,59,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,19:30,Wednesday,0,Cloudy,Tech Park,Tech Park,Market,1117,957,2074,83.0,High,64,5,1,High,1,5,Increase Train Frequency,Every 3 Minutes
2026-02-04,19:45,Wednesday,0,Sunny,Tech Park,Stadium,Airport,530,524,1054,42.2,Low,35,6,2,Low,1,4,Normal Operation,Every 3 Minutes
2026-02-04,20:00,Wednesday,0,Cloudy,Tech Park,Tech Park,University,994,1014,2008,80.3,High,67,5,0,High,1,5,Increase Train Frequency,Every 3 Minutes
2026-02-04,20:15,Wednesday,0,Cloudy,Airport,Airport,South Gate,1047,995,2042,81.7,High,35,7,0,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-02-04,20:30,Wednesday,0,Rainy,University,Rail Hub,City Center,540,507,1047,41.9,Low,27,4,3,Low,1,6,Normal Operation,Every 3 Minutes
2026-02-04,20:45,Wednesday,0,Cloudy,South Gate,Market,Stadium,1108,635,1743,69.7,Medium,58,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-02-04,21:00,Wednesday,0,Cloudy,Stadium,North Gate,Central,92,220,312,12.5,Low,67,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,21:15,Wednesday,0,Sunny,Airport,Market,University,118,147,265,10.6,Low,34,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,21:30,Wednesday,0,Rainy,Central,Rail Hub,Tech Park,206,130,336,13.4,Low,53,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-04,21:45,Wednesday,0,Sunny,City Center,Rail Hub,North Gate,121,118,239,9.6,Low,53,3,3,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,22:00,Wednesday,0,Sunny,Market,North Gate,Central,84,158,242,9.7,Low,70,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,22:15,Wednesday,0,Sunny,South Gate,South Gate,Rail Hub,124,158,282,11.3,Low,37,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,22:30,Wednesday,0,Cloudy,Tech Park,Tech Park,Stadium,141,180,321,12.8,Low,28,4,3,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,22:45,Wednesday,0,Rainy,Airport,Rail Hub,Tech Park,244,130,374,15.0,Low,55,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-04,23:00,Wednesday,0,Cloudy,Stadium,North Gate,Tech Park,145,72,217,8.7,Low,80,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-02-04,23:15,Wednesday,0,Rainy,South Gate,Tech Park,Airport,144,155,299,12.0,Low,46,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-04,23:30,Wednesday,0,Cloudy,University,Market,North Gate,247,169,416,16.6,Low,48,5,4,Low,0,5,Normal Operation,Every 7 Minutes
2026-02-04,23:45,Wednesday,0,Rainy,South Gate,North Gate,Tech Park,209,110,319,12.8,Low,65,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-05,00:00,Thursday,0,Rainy,Market,University,South Gate,189,100,289,11.6,Low,55,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-02-05,00:15,Thursday,0,Rainy,Tech Park,Stadium,Stadium,141,99,240,9.6,Low,72,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-02-05,00:30,Thursday,0,Cloudy,Market,City Center,University,200,61,261,10.4,Low,41,4,4,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-05,00:45,Thursday,0,Rainy,Market,University,Rail Hub,135,124,259,10.4,Low,45,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-05,01:00,Thursday,0,Rainy,Tech Park,Central,Tech Park,217,68,285,11.4,Low,50,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-02-05,01:15,Thursday,0,Rainy,Central,Stadium,City Center,232,104,336,13.4,Low,52,4,3,Low,0,6,Normal Operation,Every 10 Minutes
