Trip_ID,Route_ID,Service_ID,Shape_ID
8852,17,weekday,shp_1_21
8853,17,weekday,shp_1_21
8854,17,weekday,shp_1_21
8855,17,weekday,shp_1_21
8856,17,weekday,shp_1_21
8857,17,weekday,shp_1_21
8858,17,weekday,shp_1_21
8859,17,weekday,shp_1_21
8860,17,weekday,shp_1_21
8861,17,weekday,shp_1_21
8862,17,weekday,shp_1_21
8863,17,weekday,shp_1_21
8864,17,weekday,shp_1_21
8865,17,weekday,shp_1_21
8866,17,weekday,shp_1_21
8867,17,weekday,shp_1_21
8868,17,weekday,shp_1_21
8869,17,weekday,shp_1_21
8870,17,weekday,shp_1_21
8871,17,weekday,shp_1_21
8872,17,weekday,shp_1_21
8873,17,weekday,shp_1_21
8874,17,weekday,shp_1_21
8875,17,weekday,shp_1_21
8876,17,weekday,shp_1_21
8877,17,weekday,shp_1_21
8878,17,weekday,shp_1_21
8879,17,weekday,shp_1_21
8880,17,weekday,shp_1_21
8881,17,weekday,shp_1_21
8882,17,weekday,shp_1_21
8883,17,weekday,shp_1_21
8884,17,weekday,shp_1_21
9333,18,weekday,shp_1_6
9334,18,weekday,shp_1_6
9335,18,weekday,shp_1_6
9336,18,weekday,shp_1_6
9337,18,weekday,shp_1_6
9338,18,weekday,shp_1_6
9339,18,weekday,shp_1_6
9340,18,weekday,shp_1_6
9341,18,weekday,shp_1_6
9342,18,weekday,shp_1_6
9343,18,weekday,shp_1_6
9344,18,weekday,shp_1_6
9345,18,weekday,shp_1_6
9346,18,weekday,shp_1_6
9347,18,weekday,shp_1_6
9348,18,weekday,shp_1_6
9349,18,weekday,shp_1_6
9350,18,weekday,shp_1_6
9351,18,weekday,shp_1_6
9352,18,weekday,shp_1_6
9353,18,weekday,shp_1_6
9354,18,weekday,shp_1_6
9355,18,weekday,shp_1_6
9356,18,weekday,shp_1_6
9357,18,weekday,shp_1_6
9358,18,weekday,shp_1_6
9359,18,weekday,shp_1_6
9360,18,weekday,shp_1_6
9361,18,weekday,shp_1_6
9362,18,weekday,shp_1_6
9363,18,weekday,shp_1_6
9364,18,weekday,shp_1_6
9365,18,weekday,shp_1_6
9366,18,weekday,shp_1_6
9367,18,weekday,shp_1_6
9368,18,weekday,shp_1_6
9369,18,weekday,shp_1_6
9370,18,weekday,shp_1_6
9371,18,weekday,shp_1_6
9372,18,weekday,shp_1_6
9373,18,weekday,shp_1_6
9374,18,weekday,shp_1_6
9375,18,weekday,shp_1_6
9376,18,weekday,shp_1_6
9377,18,weekday,shp_1_6
9378,18,weekday,shp_1_6
9379,18,weekday,shp_1_6
9380,18,weekday,shp_1_6
9381,18,weekday,shp_1_6
9382,18,weekday,shp_1_6
9383,18,weekday,shp_1_6
9384,18,weekday,shp_1_6
9385,18,weekday,shp_1_6
9386,18,weekday,shp_1_6
9387,18,weekday,shp_1_6
9388,18,weekday,shp_1_6
9389,18,weekday,shp_1_6
9390,18,weekday,shp_1_6
9391,18,weekday,shp_1_6
9392,18,weekday,shp_1_6
9393,18,weekday,shp_1_6
9394,18,weekday,shp_1_6
9395,18,weekday,shp_1_6
9396,18,weekday,shp_1_6
9397,18,weekday,shp_1_6
9398,18,weekday,shp_1_6
9399,18,weekday,shp_1_6
9400,18,weekday,shp_1_6
9401,18,weekday,shp_1_6
9402,18,weekday,shp_1_6
9403,18,weekday,shp_1_6
9404,18,weekday,shp_1_6
9405,18,weekday,shp_1_6
9406,18,weekday,shp_1_6
9407,18,weekday,shp_1_6
9408,18,weekday,shp_1_6
9409,18,weekday,shp_1_6
9410,18,weekday,shp_1_6
9411,18,weekday,shp_1_6
9412,18,weekday,shp_1_6
9413,18,weekday,shp_1_6
9414,18,weekday,shp_1_6
9415,18,weekday,shp_1_6
9416,18,weekday,shp_1_6
9417,18,weekday,shp_1_6
9418,18,weekday,shp_1_6
9419,18,weekday,shp_1_6
9420,18,weekday,shp_1_6
9421,18,weekday,shp_1_6
9422,18,weekday,shp_1_6
9423,18,weekday,shp_1_6
9424,18,weekday,shp_1_6
9425,18,weekday,shp_1_6
9426,18,weekday,shp_1_6
9427,18,weekday,shp_1_6
9428,18,weekday,shp_1_6
9429,18,weekday,shp_1_6
9430,18,weekday,shp_1_6
9431,18,weekday,shp_1_6
9432,18,weekday,shp_1_6
9433,18,weekday,shp_1_6
9434,18,weekday,shp_1_6
9435,18,weekday,shp_1_6
9436,18,weekday,shp_1_6
9437,18,weekday,shp_1_6
9438,18,weekday,shp_1_6
9439,18,weekday,shp_1_6
9440,18,weekday,shp_1_6
9441,18,weekday,shp_1_6
9442,18,weekday,shp_1_6
9443,18,weekday,shp_1_6
9444,18,weekday,shp_1_6
9445,18,weekday,shp_1_6
9446,18,weekday,shp_1_6
9447,18,weekday,shp_1_6
9448,18,weekday,shp_1_6
9449,18,weekday,shp_1_6
9450,18,weekday,shp_1_6
9451,18,weekday,shp_1_6
9452,18,weekday,shp_1_6
9453,18,weekday,shp_1_6
9454,18,weekday,shp_1_6
9455,18,weekday,shp_1_6
9456,18,weekday,shp_1_6
9457,18,weekday,shp_1_6
9458,18,weekday,shp_1_6
9459,18,weekday,shp_1_6
9460,18,weekday,shp_1_6
9461,18,weekday,shp_1_6
9462,18,weekday,shp_1_6
9463,18,weekday,shp_1_6
9464,18,weekday,shp_1_6
9465,18,weekday,shp_1_6
9466,18,weekday,shp_1_6
9467,18,weekday,shp_1_6
9468,18,weekday,shp_1_6
9469,18,weekday,shp_1_6
9470,18,weekday,shp_1_6
9471,18,weekday,shp_1_6
9472,18,weekday,shp_1_6
9473,18,weekday,shp_1_6
9474,18,weekday,shp_1_6
9475,18,weekday,shp_1_6
9476,18,weekday,shp_1_6
9477,18,weekday,shp_1_6
9478,18,weekday,shp_1_6
9479,18,weekday,shp_1_6
9480,18,weekday,shp_1_6
9481,18,weekday,shp_1_6
9482,18,weekday,shp_1_6
9483,18,weekday,shp_1_6
9484,18,weekday,shp_1_6
9485,18,weekday,shp_1_6
9486,18,weekday,shp_1_6
9487,18,weekday,shp_1_6
9488,18,weekday,shp_1_6
9489,18,weekday,shp_1_6
9490,18,weekday,shp_1_6
9491,18,weekday,shp_1_6
