TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
8056,2023-03-12,Netaji Subhash Place,Shivaji Park,2.64,22.0,117.9,20.0,Tourist Card,peak
41835,2024-03-29,Model Town,Rajouri Garden,2.23,190.24,102.02,17.0,Smart Card,weekend
37623,2022-10-08,Kalkaji Mandir,Central Secretariat,3.78,154.32,15.39,21.0,Smart Card,off-peak
61287,2023-12-15,Janakpuri West,Punjabi Bagh,0.58,103.01,82.04,18.0,Single,Unknown
16179,2023-09-10,Jasola Vihar,Pragati Maidan,14.88,143.6,80.08,16.0,Return,peak
106397,2024-08-15, PUNJABI BAGH ,New Delhi,10.98,45.92,13.75,19.0,Tourist Card,maintenance
99759,2024-05-25,  Pragati Maidan ,AIIMS,2.26,102.81,66.33,22.0,Tourist Card,weekend
34049,2022-01-04,Punjabi Bagh,AIIMS,7.06,12.18,18.03,15.0,Single,Unknown
130585,2024-12-14,Model Town,Dilshad Garden,11.07,103.55,112.53,28.0,Smart Card,maintenance
28427,2022-12-24,Chandni Chowk,Dilshad Garden,2.88,95.27,87.73,19.0,Tourist Card,peak
102136,2023-08-15,Rajiv Chowk,Mandi House,3.18,86.9,68.49,20.0,Single,Unknown
80119,2023-09-27,Noida City Centre,Shivaji Park,1.25,97.09,10.87,26.0,Tourist Card,off-peak
1491,2022-09-18,Noida City Centre,Old Delhi,6.16,181.86,69.58,23.0,Smart Card,weekend
31143,2024-08-20, RAJOURI GARDEN  ,Netaji Subhash Place,1.4,72.3,85.02,17.0,Smart Card,off-peak
55794,2023-04-07,New Delhi,Rajouri Garden,4.33,28.38,30.96,15.0,Return,weekend
136500,2024-01-21,Inderlok,Barakhamba Road,3.96,88.83,106.29,18.0,Return,festival
126118,2022-02-26,   INDERLOK   ,Kalkaji Mandir,4.54,145.87,28.45,28.0,Return,Unknown
91901,2022-09-09,Barakhamba Road,Janakpuri West,1.12,70.73,23.71,17.0,Smart Card,weekend
12791,2022-11-17,  Netaji Subhash Place  ,Barakhamba Road,15.52,125.21,50.59,21.0,Smart Card,festival
36361,2023-12-29,  Mandi House   ,New Delhi,30.29,178.16,95.32,25.0,Smart Card,festival
144010,2023-08-18,Inderlok,Old Delhi,0.84,166.3,95.99,23.0,Smart Card,weekend
923,2024-09-06,Chandni Chowk,Dilshad Garden,6.43,67.79,46.09,22.0,Single,peak
114415,2024-02-20,  Rajouri Garden   ,Barakhamba Road,12.21,89.04,84.26,13.0,Tourist Card,Unknown
69590,2024-08-24,Mandi House,Jasola Vihar,0.56,159.39,84.17,18.0,Tourist Card,festival
60490,2023-12-10,Mandi House,Laxmi Nagar,0.83,36.04,25.98,22.0,Return,weekend
38447,2023-03-31, MANDI HOUSE ,Barakhamba Road,0.54,80.02,42.2,19.0,Smart Card,peak
93402,2024-09-24, Pragati Maidan  ,Inderlok,6.59,57.76,7.47,21.0,Smart Card,off-peak
117519,2023-09-09,Janakpuri West,Laxmi Nagar,17.81,38.31,47.09,21.0,Tourist Card,festival
143267,2023-07-30,Rajiv Chowk,Rajouri Garden,2.17,186.32,98.95,20.0,Smart Card,maintenance
128211,2024-05-30,New Delhi,Hauz Khas,0.93,35.41,75.3,21.0,Return,Unknown
123815,2022-01-15,Rajouri Garden,Janakpuri West,1.42,47.39,22.65,28.0,Tourist Card,Unknown
120336,2022-11-28,AIIMS,Kalkaji Mandir,0.85,137.83,84.68,13.0,Single,weekend
38452,2023-01-18, Pragati Maidan ,Inderlok,3.14,155.39,95.54,13.0,Return,festival
127649,2023-05-03,  Old Delhi  ,Model Town,5.19,112.97,61.2,23.0,Return,off-peak
33374,2022-09-27,Hauz Khas,Inderlok,1.28,158.22,117.91,18.0,Tourist Card,off-peak
62125,2022-11-19,Kirti Nagar,Punjabi Bagh,1.72,80.89,40.7,23.0,Tourist Card,peak
110172,2023-01-08, Kirti Nagar  ,Kashmere Gate,4.54,134.29,107.7,17.0,Tourist Card,weekend
47743,2022-06-01,   Central Secretariat  ,Dilshad Garden,2.24,178.16,19.73,24.0,Single,Unknown
25305,2024-03-22,Inderlok,Punjabi Bagh,3.4,31.26,26.28,13.0,Smart Card,festival
43883,2023-01-23,Kashmere Gate,Kalkaji Mandir,7.6,180.39,83.88,24.0,Single,weekend
134329,2024-06-17,Old Delhi,Chandni Chowk,10.66,39.47,56.13,20.0,Smart Card,peak
77284,2023-12-27,  kalkaji mandir ,Rajiv Chowk,2.49,56.69,8.68,21.0,Tourist Card,peak
18891,2022-12-02,Central Secretariat,AIIMS,6.46,100.59,43.72,25.0,Single,maintenance
114733,2023-08-20,Punjabi Bagh,Noida City Centre,10.13,137.03,20.68,23.0,Tourist Card,Unknown
2021,2024-11-20,  Kashmere Gate   ,Rajiv Chowk,2.82,48.12,103.87,15.0,Smart Card,weekend
36527,2022-05-26, aiims  ,Janakpuri West,7.31,98.59,23.02,16.0,Return,maintenance
567,2023-03-06,New Delhi,Rajouri Garden,5.88,192.1,17.64,18.0,Smart Card,festival
19652,2023-06-13,Rajiv Chowk,Punjabi Bagh,12.01,76.38,109.18,24.0,Tourist Card,Unknown
17012,2024-05-22, Pragati Maidan  ,AIIMS,2.81,123.36,22.67,22.0,Return,maintenance
124936,2022-11-09,Central Secretariat,AIIMS,4.1,106.81,101.53,24.0,Return,off-peak
130225,2023-11-26,   Model Town ,Punjabi Bagh,6.94,90.19,7.95,17.0,Single,peak
97064,2022-04-13,Janakpuri West,Pragati Maidan,11.91,17.53,99.05,14.0,Tourist Card,peak
140075,2023-11-08,Hauz Khas,Kalkaji Mandir,2.72,151.48,36.52,21.0,Smart Card,Unknown
137975,2022-01-10,New Delhi,Rajouri Garden,6.95,153.68,85.49,24.0,Single,maintenance
49513,2023-06-07,Jasola Vihar,Pragati Maidan,3.65,104.44,91.46,19.0,Single,Unknown
65559,2023-08-23,Noida City Centre,Laxmi Nagar,9.15,66.13,11.56,17.0,Return,peak
73190,2022-05-01,Chandni Chowk,Rajiv Chowk,8.55,102.73,96.95,25.0,Return,Unknown
106743,2023-11-17,   Chandni Chowk ,Janakpuri West,1.57,133.38,110.95,18.0,Smart Card,peak
55375,2022-11-01,  PUNJABI BAGH   ,Rajiv Chowk,0.53,33.88,36.98,28.0,Smart Card,festival
145744,2024-05-07,Inderlok,Noida City Centre,1.0,183.69,100.68,21.0,Smart Card,maintenance
3514,2024-06-13,AIIMS,Janakpuri West,8.37,52.75,91.18,19.0,Return,maintenance
51706,2023-06-19,Central Secretariat,Inderlok,0.76,135.47,52.6,20.0,Single,festival
130660,2022-12-05,Laxmi Nagar,Dilshad Garden,1.02,119.46,54.42,19.0,Return,weekend
64763,2024-07-18,Kalkaji Mandir,Central Secretariat,1.12,146.69,20.07,19.0,Smart Card,weekend
63083,2024-08-17,Janakpuri West,Central Secretariat,1.19,35.43,52.68,15.0,Single,festival
145691,2024-12-05,Old Delhi,Janakpuri West,4.25,30.34,6.41,21.0,Single,peak
56663,2022-02-19,Jasola Vihar,Punjabi Bagh,19.27,192.93,97.12,10.0,Smart Card,festival
76407,2022-04-08,Barakhamba Road,Hauz Khas,0.54,132.03,38.32,17.0,Return,Unknown
57631,2024-02-07, Laxmi Nagar ,Kashmere Gate,2.04,125.31,6.84,18.0,Tourist Card,Unknown
33820,2023-08-15, aiims   ,Kalkaji Mandir,2.28,75.62,84.56,21.0,Smart Card,off-peak
119142,2023-06-29,Inderlok,Jasola Vihar,12.77,37.37,58.44,23.0,Smart Card,peak
117281,2022-04-28, KASHMERE GATE ,Dilshad Garden,2.96,38.24,71.37,20.0,Tourist Card,peak
147493,2022-03-03,Model Town,Kashmere Gate,4.24,86.77,22.19,21.0,Tourist Card,off-peak
35321,2022-08-29,Barakhamba Road,Hauz Khas,3.32,50.8,55.01,17.0,Smart Card,festival
97491,2022-09-12, Pragati Maidan   ,Hauz Khas,1.99,121.46,91.69,21.0,Single,weekend
46519,2024-04-27,Netaji Subhash Place,Chandni Chowk,5.75,71.22,11.74,17.0,Smart Card,off-peak
6523,2024-05-17,AIIMS,Central Secretariat,4.83,12.93,75.96,13.0,Return,maintenance
108157,2024-05-07,Hauz Khas,Jasola Vihar,2.19,86.27,58.47,19.0,Return,Unknown
27334,2024-11-01, Janakpuri West  ,New Delhi,3.45,85.51,49.53,16.0,Smart Card,maintenance
88608,2024-11-11,  Jasola Vihar   ,Pragati Maidan,0.8,166.28,98.86,16.0,Smart Card,peak
29999,2023-03-16,Central Secretariat,New Delhi,4.75,128.28,99.83,24.0,Single,festival
90276,2024-09-16,   dilshad garden  ,Barakhamba Road,10.01,142.42,25.95,14.0,Smart Card,weekend
4466,2023-03-10,   New Delhi  ,Netaji Subhash Place,4.58,146.39,21.41,22.0,Return,Unknown
70708,2024-06-15,Barakhamba Road,Laxmi Nagar,13.68,27.95,74.01,19.0,Smart Card,Unknown
101991,2023-01-24,Noida City Centre,Central Secretariat,7.64,134.14,85.63,21.0,Return,weekend
121100,2023-04-30,Barakhamba Road,Rajouri Garden,15.67,99.84,58.44,22.0,Smart Card,festival
130955,2023-07-10,Netaji Subhash Place,Pragati Maidan,1.95,188.29,28.67,21.0,Return,off-peak
5531,2023-08-21,Barakhamba Road,Central Secretariat,3.17,119.14,58.89,17.0,Return,Unknown
132879,2024-12-06,Noida City Centre,Inderlok,4.14,196.49,6.78,21.0,Return,Unknown
68640,2022-02-01,Mandi House,Kirti Nagar,11.9,162.04,111.0,20.0,Tourist Card,weekend
18163,2024-06-07, Pragati Maidan  ,Dilshad Garden,2.21,64.74,6.39,17.0,Return,peak
91040,2024-09-02,  Pragati Maidan ,Kalkaji Mandir,8.98,153.89,33.71,25.0,Return,weekend
56833,2022-05-03,Rajouri Garden,Shivaji Park,1.86,51.06,77.78,21.0,Smart Card,festival
11961,2024-11-25,Kashmere Gate,Barakhamba Road,0.73,90.18,13.81,20.0,Tourist Card,festival
86589,2024-04-16,Netaji Subhash Place,Mandi House,5.03,107.36,35.99,19.0,Return,weekend
115259,2022-08-28,Pragati Maidan,Barakhamba Road,1.94,78.45,72.42,18.0,Smart Card,Unknown
50497,2022-07-04,Mandi House,Noida City Centre,4.42,51.88,94.36,18.0,Return,festival
9812,2024-06-25,New Delhi,Noida City Centre,17.79,21.62,89.95,21.0,Return,maintenance
44570,2023-12-20,   Rajouri Garden   ,Mandi House,6.17,70.11,69.12,20.0,Single,festival
113214,2022-05-07, Jasola Vihar ,Chandni Chowk,3.77,58.31,110.89,18.0,Single,peak
30451,2023-12-04,Dilshad Garden,Netaji Subhash Place,13.02,99.85,102.69,19.0,Return,festival
22207,2023-03-05,Pragati Maidan,Netaji Subhash Place,4.52,181.53,11.99,19.0,Smart Card,maintenance
62578,2023-03-31,Laxmi Nagar,Old Delhi,2.19,77.8,65.72,20.0,Tourist Card,maintenance
68665,2024-04-12,Mandi House,Punjabi Bagh,10.41,76.65,37.5,22.0,Return,off-peak
64653,2024-09-10,Central Secretariat,Punjabi Bagh,16.09,27.67,112.98,19.0,Single,peak
5081,2022-03-24,  old delhi   ,Shivaji Park,5.78,130.02,31.24,19.0,Return,peak
60394,2022-10-29,Inderlok,Mandi House,1.36,93.89,72.97,29.0,Tourist Card,festival
92649,2023-03-29,Hauz Khas,Punjabi Bagh,6.41,26.25,89.54,12.0,Single,Unknown
74981,2022-10-07,Central Secretariat,Model Town,3.79,28.2,51.47,21.0,Smart Card,festival
134666,2022-08-31, NETAJI SUBHASH PLACE ,Mandi House,7.34,27.05,21.6,16.0,Smart Card,weekend
115122,2022-07-25,Jasola Vihar,Barakhamba Road,3.21,14.77,18.08,26.0,Smart Card,weekend
108750,2024-01-23,Mandi House,Hauz Khas,3.26,20.6,70.33,22.0,Single,weekend
4582,2022-11-29,Punjabi Bagh,Rajouri Garden,2.39,188.29,113.66,15.0,Single,festival
43220,2024-04-10,Laxmi Nagar,Netaji Subhash Place,6.89,14.31,76.72,17.0,Smart Card,Unknown
56262,2022-10-11,Pragati Maidan,Rajiv Chowk,29.23,197.97,56.24,19.0,Smart Card,off-peak
19074,2023-05-28,Shivaji Park,Noida City Centre,15.82,166.95,78.15,19.0,Return,maintenance
74434,2023-12-21,Laxmi Nagar,Punjabi Bagh,4.52,131.4,92.01,21.0,Smart Card,peak
6602,2023-10-16,Janakpuri West,AIIMS,0.77,194.03,117.11,19.0,Tourist Card,maintenance
31884,2024-11-21,Inderlok,Noida City Centre,2.13,86.61,73.81,15.0,Tourist Card,Unknown
122586,2023-07-28,Jasola Vihar,Rajouri Garden,30.57,184.97,58.11,18.0,Smart Card,festival
73583,2022-08-19,Punjabi Bagh,Shivaji Park,5.3,124.89,77.05,17.0,Return,weekend
31762,2024-11-04,New Delhi,Pragati Maidan,7.31,42.53,60.96,22.0,Smart Card,off-peak
134506,2024-07-14,Jasola Vihar,Kirti Nagar,8.25,19.06,50.38,22.0,Smart Card,off-peak
77423,2023-10-29,Janakpuri West,Rajouri Garden,4.35,91.52,62.38,22.0,Return,weekend
4769,2024-02-13,Netaji Subhash Place,Barakhamba Road,2.41,73.54,114.25,17.0,Tourist Card,peak
93212,2024-06-27,Dilshad Garden,Rajouri Garden,3.76,138.75,8.37,14.0,Single,peak
38337,2024-11-09,Rajouri Garden,Barakhamba Road,1.13,112.16,13.61,22.0,Tourist Card,off-peak
41839,2022-07-18,   rajiv chowk ,Inderlok,3.22,91.97,97.29,14.0,Tourist Card,weekend
28859,2023-03-12,   mandi house   ,Old Delhi,8.03,194.37,52.37,20.0,Tourist Card,peak
108686,2023-05-31,New Delhi,Rajouri Garden,1.26,105.93,114.49,16.0,Tourist Card,Unknown
20322,2023-07-03,   Mandi House ,AIIMS,3.41,176.64,13.71,12.0,Tourist Card,off-peak
124655,2024-05-22,Jasola Vihar,Rajiv Chowk,2.6,66.63,77.89,19.0,Tourist Card,festival
102826,2024-04-25,Model Town,Rajiv Chowk,15.07,192.53,10.74,15.0,Single,festival
56309,2022-07-05,Dilshad Garden,Mandi House,0.99,110.6,57.63,20.0,Tourist Card,off-peak
87673,2023-11-19,  chandni chowk ,Netaji Subhash Place,2.23,165.38,23.15,20.0,Return,maintenance
104518,2022-03-08,AIIMS,Chandni Chowk,4.46,90.29,66.78,28.0,Single,weekend
141442,2023-05-05, Kalkaji Mandir ,Model Town,2.15,191.89,12.43,16.0,Return,maintenance
38496,2024-03-07,Rajiv Chowk,Janakpuri West,9.46,82.45,9.13,11.0,Single,weekend
117650,2022-03-31,Jasola Vihar,Rajiv Chowk,13.1,74.75,111.21,20.0,Return,off-peak
18318,2024-12-29,Noida City Centre,Janakpuri West,0.83,71.9,95.77,14.0,Tourist Card,maintenance
100318,2023-06-28,Noida City Centre,Model Town,4.93,147.78,103.27,24.0,Smart Card,off-peak
86688,2023-02-10,  shivaji park  ,Pragati Maidan,7.15,44.83,28.51,23.0,Single,maintenance
83409,2022-01-17,Barakhamba Road,Netaji Subhash Place,0.94,44.02,59.1,23.0,Single,maintenance
959,2022-07-02,Rajiv Chowk,Noida City Centre,4.15,44.24,36.76,27.0,Return,off-peak
84393,2024-01-13,Kashmere Gate,Netaji Subhash Place,4.2,155.7,113.28,21.0,Return,Unknown
26497,2023-02-22,   AIIMS   ,Rajouri Garden,2.37,124.39,93.2,14.0,Smart Card,Unknown
59756,2023-03-12,Rajiv Chowk,Kashmere Gate,15.86,35.22,17.91,24.0,Return,peak
39860,2023-11-27,   New Delhi ,Rajiv Chowk,4.89,93.92,46.51,13.0,Return,festival
52219,2024-08-24,Pragati Maidan,Kirti Nagar,0.83,65.27,42.04,17.0,Tourist Card,maintenance
136812,2023-08-15,Hauz Khas,Janakpuri West,4.01,175.32,66.44,19.0,Return,festival
87269,2022-05-10,Hauz Khas,Inderlok,2.17,72.74,47.25,26.0,Return,maintenance
40633,2022-06-15,Kalkaji Mandir,Kirti Nagar,7.23,108.92,46.5,19.0,Tourist Card,festival
73076,2024-03-01, central secretariat  ,Laxmi Nagar,3.12,139.37,88.57,20.0,Tourist Card,festival
116543,2022-01-01,   Pragati Maidan   ,Kirti Nagar,0.71,69.17,111.36,19.0,Return,maintenance
106982,2023-08-21,  Kashmere Gate   ,Shivaji Park,3.33,166.1,7.98,23.0,Tourist Card,peak
86038,2023-10-27,Kalkaji Mandir,Barakhamba Road,0.76,47.76,29.95,23.0,Smart Card,off-peak
109697,2023-10-16,Hauz Khas,Rajouri Garden,4.38,29.73,44.05,24.0,Single,off-peak
110910,2022-07-24,Old Delhi,Pragati Maidan,4.41,185.27,109.37,21.0,Tourist Card,maintenance
134198,2024-09-02,Kalkaji Mandir,Rajiv Chowk,3.72,49.01,59.81,20.0,Smart Card,peak
72126,2023-10-22,Punjabi Bagh,Kalkaji Mandir,14.75,145.22,38.23,22.0,Smart Card,weekend
108581,2024-06-03,Kirti Nagar,Dilshad Garden,16.56,123.12,6.24,14.0,Smart Card,peak
71584,2023-01-27,Old Delhi,Barakhamba Road,6.08,100.92,48.22,27.0,Tourist Card,peak
61791,2022-11-15,Rajouri Garden,Chandni Chowk,10.42,94.68,103.04,22.0,Return,festival
55575,2024-12-08,Punjabi Bagh,AIIMS,9.74,198.5,80.29,18.0,Single,peak
146678,2023-03-07,Netaji Subhash Place,Jasola Vihar,2.85,82.15,111.68,17.0,Smart Card,Unknown
106636,2022-07-08, AIIMS  ,Pragati Maidan,5.29,98.01,76.33,26.0,Tourist Card,weekend
64792,2023-01-04,   New Delhi ,Netaji Subhash Place,12.63,56.35,64.39,22.0,Tourist Card,peak
122273,2024-07-28,Rajiv Chowk,Kashmere Gate,7.88,72.52,15.86,22.0,Single,peak
47901,2024-09-06,   BARAKHAMBA ROAD ,Rajiv Chowk,14.9,19.91,19.37,25.0,Single,weekend
95057,2023-12-29,New Delhi,Chandni Chowk,12.07,192.09,90.62,25.0,Single,maintenance
138383,2023-07-12,Central Secretariat,Kalkaji Mandir,6.02,129.75,91.32,21.0,Smart Card,festival
6239,2024-08-07,  New Delhi  ,Noida City Centre,4.33,88.85,82.45,20.0,Return,off-peak
82936,2024-12-01,Old Delhi,Chandni Chowk,11.77,88.5,101.18,25.0,Smart Card,off-peak
142218,2022-08-18,Inderlok,Rajiv Chowk,10.47,24.23,96.9,17.0,Tourist Card,maintenance
83720,2024-09-10,Kashmere Gate,Model Town,9.88,139.65,80.25,16.0,Single,festival
92923,2023-02-06,  Laxmi Nagar  ,Dilshad Garden,4.14,87.0,82.53,14.0,Return,weekend
56625,2024-08-16,Jasola Vihar,Central Secretariat,5.44,28.52,85.6,26.0,Smart Card,peak
70724,2022-10-17,Central Secretariat,Hauz Khas,6.43,61.96,62.61,19.0,Single,weekend
137181,2024-06-07,Hauz Khas,Inderlok,6.85,89.97,79.33,25.0,Tourist Card,off-peak
148691,2022-02-06,Chandni Chowk,Laxmi Nagar,9.35,32.19,86.03,28.0,Tourist Card,off-peak
80076,2022-04-01,  Punjabi Bagh   ,Dilshad Garden,8.71,57.85,68.16,19.0,Single,Unknown
70470,2024-06-16,AIIMS,Kirti Nagar,3.02,28.43,35.14,21.0,Return,peak
33235,2023-08-15, Rajouri Garden   ,Old Delhi,2.83,92.77,26.17,13.0,Single,Unknown
6327,2024-11-07,Inderlok,Netaji Subhash Place,3.83,88.96,8.71,13.0,Single,Unknown
148741,2022-09-27,Laxmi Nagar,Kashmere Gate,15.07,40.83,16.91,18.0,Smart Card,Unknown
127169,2023-09-17,Kashmere Gate,Old Delhi,2.13,19.11,49.17,16.0,Return,weekend
1485,2022-12-22,  Inderlok ,Shivaji Park,15.15,23.07,113.69,19.0,Smart Card,Unknown
76599,2024-02-29,   Pragati Maidan   ,Central Secretariat,9.31,23.59,60.2,17.0,Tourist Card,peak
18477,2023-09-12,Kalkaji Mandir,Model Town,1.85,137.42,50.05,18.0,Single,weekend
27686,2022-02-17,Hauz Khas,Punjabi Bagh,3.21,107.27,20.1,13.0,Return,maintenance
95092,2022-03-19,   hauz khas  ,Rajiv Chowk,2.31,96.04,40.71,20.0,Single,Unknown
78430,2022-08-16,Model Town,Barakhamba Road,3.78,42.51,39.02,20.0,Return,maintenance
80391,2022-02-12,Old Delhi,Kalkaji Mandir,5.76,84.72,117.82,23.0,Smart Card,peak
71217,2024-07-30,  Rajouri Garden   ,Mandi House,0.82,123.44,70.58,23.0,Smart Card,Unknown
127748,2022-04-01,Kashmere Gate,AIIMS,1.45,74.95,98.22,20.0,Smart Card,off-peak
87951,2022-01-20,New Delhi,Kashmere Gate,16.36,32.54,58.8,12.0,Smart Card,peak
22194,2022-10-16,  Dilshad Garden ,Janakpuri West,1.39,31.09,114.75,27.0,Single,festival
51270,2024-11-11,Model Town,Barakhamba Road,2.18,32.29,107.58,19.0,Smart Card,peak
44359,2023-05-11,Barakhamba Road,Jasola Vihar,10.0,182.67,36.74,17.0,Return,Unknown
132524,2022-09-28,Pragati Maidan,Rajiv Chowk,4.31,76.02,86.97,19.0,Tourist Card,peak
143501,2024-07-31,Dilshad Garden,Laxmi Nagar,21.96,162.15,109.27,11.0,Tourist Card,Unknown
17787,2022-05-03,Mandi House,Kirti Nagar,1.78,111.13,41.99,23.0,Smart Card,maintenance
14105,2024-05-07,Kashmere Gate,Kirti Nagar,4.28,56.46,43.76,23.0,Tourist Card,off-peak
100703,2024-12-17,Barakhamba Road,Kashmere Gate,1.21,71.48,58.72,19.0,Single,maintenance
87769,2024-03-30,  Rajouri Garden  ,Mandi House,0.58,176.3,28.05,19.0,Tourist Card,festival
116125,2023-02-12,Punjabi Bagh,Netaji Subhash Place,1.14,55.39,95.8,24.0,Tourist Card,peak
57658,2022-11-07,Rajiv Chowk,Dilshad Garden,3.09,16.64,41.32,17.0,Return,off-peak
82227,2023-10-14,   Shivaji Park  ,Chandni Chowk,3.87,173.54,22.77,18.0,Tourist Card,weekend
103262,2022-09-01,   Mandi House   ,Netaji Subhash Place,3.15,78.74,100.29,20.0,Smart Card,Unknown
69851,2023-09-13,Rajouri Garden,Chandni Chowk,4.56,90.58,80.5,24.0,Smart Card,off-peak
54272,2023-09-12,Hauz Khas,New Delhi,5.41,22.72,119.65,28.0,Tourist Card,maintenance
125053,2023-12-11,Kashmere Gate,Kalkaji Mandir,1.07,141.14,80.86,24.0,Return,weekend
44890,2022-04-24,Noida City Centre,Punjabi Bagh,17.22,165.23,24.19,17.0,Tourist Card,off-peak
37498,2023-02-09,Noida City Centre,Barakhamba Road,0.92,192.04,108.03,32.0,Smart Card,festival
134192,2023-08-14,   Kashmere Gate   ,Pragati Maidan,9.38,194.66,16.39,21.0,Smart Card,maintenance
101516,2024-01-05,AIIMS,Rajouri Garden,7.16,140.26,41.71,15.0,Smart Card,off-peak
65768,2023-12-05,New Delhi,Central Secretariat,0.87,54.53,68.76,19.0,Tourist Card,festival
72584,2022-03-05,   dilshad garden   ,Hauz Khas,6.32,152.82,17.71,27.0,Return,maintenance
17645,2024-11-15,Netaji Subhash Place,Model Town,1.37,83.12,8.51,12.0,Smart Card,festival
4346,2023-01-22,Kashmere Gate,Barakhamba Road,4.75,35.92,74.07,16.0,Tourist Card,Unknown
18267,2023-12-22,   Barakhamba Road  ,Rajiv Chowk,13.25,51.29,68.38,22.0,Smart Card,festival
73098,2022-07-28,Barakhamba Road,Rajouri Garden,1.2,146.43,28.69,23.0,Smart Card,Unknown
31767,2023-10-31, Hauz Khas ,Rajouri Garden,4.96,68.35,114.13,14.0,Return,peak
41312,2022-03-04,AIIMS,Central Secretariat,9.21,21.74,100.01,23.0,Return,weekend
110414,2024-10-28,   MODEL TOWN   ,Laxmi Nagar,5.66,195.44,35.75,25.0,Smart Card,Unknown
33349,2023-03-22,Shivaji Park,Old Delhi,2.24,130.86,30.44,19.0,Smart Card,Unknown
26657,2024-02-11,   Shivaji Park ,Hauz Khas,2.73,134.79,82.78,16.0,Tourist Card,peak
49942,2023-05-28, RAJOURI GARDEN ,Model Town,4.48,101.17,96.56,25.0,Single,maintenance
83632,2022-03-19,Kalkaji Mandir,Kirti Nagar,2.06,164.19,83.65,27.0,Smart Card,Unknown
20037,2023-09-27,New Delhi,Kalkaji Mandir,12.34,116.28,91.6,16.0,Single,maintenance
82895,2022-10-27,Rajouri Garden,Noida City Centre,1.49,174.4,74.62,14.0,Tourist Card,peak
112975,2022-08-29,   NETAJI SUBHASH PLACE  ,Central Secretariat,3.27,118.61,89.94,21.0,Smart Card,off-peak
108866,2024-05-12,   barakhamba road   ,Noida City Centre,25.71,95.9,23.52,24.0,Return,festival
62845,2023-03-05,New Delhi,Punjabi Bagh,4.26,157.97,35.79,14.0,Tourist Card,weekend
25394,2024-11-19,Netaji Subhash Place,Barakhamba Road,3.87,76.32,104.18,21.0,Return,weekend
83261,2024-01-29, Punjabi Bagh ,Old Delhi,9.43,134.79,11.95,19.0,Single,peak
90650,2023-12-18,   Laxmi Nagar ,Janakpuri West,1.84,118.76,100.32,23.0,Single,Unknown
33626,2024-09-11,Model Town,Shivaji Park,2.0,138.99,65.39,21.0,Smart Card,festival
16446,2024-10-23,Netaji Subhash Place,Jasola Vihar,1.3,160.89,30.25,17.0,Single,maintenance
40956,2022-03-08,Kalkaji Mandir,Janakpuri West,9.64,162.78,67.02,29.0,Smart Card,peak
27892,2024-04-02,Kalkaji Mandir,Rajiv Chowk,1.71,33.83,45.87,20.0,Return,festival
85136,2024-12-22,Dilshad Garden,Netaji Subhash Place,10.62,59.95,65.71,18.0,Single,Unknown
45829,2022-03-09,Kalkaji Mandir,Kashmere Gate,14.19,92.98,75.26,23.0,Single,festival
67881,2022-09-05,Pragati Maidan,New Delhi,7.69,166.43,20.06,16.0,Return,weekend
8494,2024-10-24,Inderlok,Noida City Centre,0.96,154.5,82.21,26.0,Single,weekend
32439,2024-11-10, CHANDNI CHOWK ,Rajiv Chowk,1.81,42.57,54.36,16.0,Tourist Card,maintenance
2966,2024-02-07,New Delhi,Shivaji Park,3.83,71.24,118.98,27.0,Tourist Card,maintenance
31893,2023-04-23,Rajouri Garden,Punjabi Bagh,2.37,40.81,93.08,20.0,Tourist Card,Unknown
83098,2023-10-28,Noida City Centre,Shivaji Park,4.66,148.37,102.63,21.0,Single,maintenance
20169,2023-05-15,Dilshad Garden,Jasola Vihar,9.33,79.12,72.65,20.0,Return,peak
36814,2024-09-25, New Delhi ,Central Secretariat,7.28,58.01,41.33,18.0,Tourist Card,festival
10081,2023-10-07,Central Secretariat,Janakpuri West,13.24,63.52,70.61,9.0,Smart Card,Unknown
121973,2024-12-29,  Netaji Subhash Place   ,Kashmere Gate,0.78,69.06,80.69,17.0,Return,peak
97867,2023-04-26,Noida City Centre,Rajouri Garden,2.11,192.11,114.42,20.0,Tourist Card,Unknown
49938,2023-10-15,AIIMS,Chandni Chowk,5.1,187.32,62.22,22.0,Single,Unknown
52467,2023-12-26,   Netaji Subhash Place ,Punjabi Bagh,4.76,84.3,110.2,17.0,Single,peak
126409,2023-03-04, Kalkaji Mandir   ,Janakpuri West,7.81,139.32,78.82,26.0,Tourist Card,weekend
110119,2024-05-20,   Kalkaji Mandir  ,Netaji Subhash Place,0.8,58.47,103.91,20.0,Return,peak
43125,2023-04-27,  Janakpuri West ,Rajiv Chowk,6.42,48.74,77.3,17.0,Tourist Card,maintenance
