trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,time_min,scheduled_departure_min,scheduled_arrival_min,is_delayed_5min,year,month,day_of_week,is_weekend,actual_departure_delay_min_outlier,actual_arrival_delay_min_outlier,event_attendance_est_outlier,traffic_congestion_index_outlier
T01111,2023-01-12,18:45:00,Bus,Route_16,Station_31,Station_16,18:47:00,19:13:00,13,15,Snow,17.9,50,3,0.6,Unknown,0,36,0,0,3,Summer,1,1125.0,1127.0,1153.0,1,2023,1,3,0,0,0,0,0
T01112,2023-01-12,19:00:00,Metro,Route_8,Station_34,Station_47,19:00:00,19:21:00,0,3,Storm,34.1,71,15,19.4,Sports,0,43,0,0,3,Summer,0,1140.0,1140.0,1161.0,0,2023,1,3,0,0,0,0,0
T01113,2023-01-12,19:15:00,Tram,Route_1,Station_15,Station_40,19:16:00,20:06:00,-2,15,Storm,4.5,65,53,13.1,Unknown,10000,5,0,1,3,Summer,1,1155.0,1156.0,1206.0,1,2023,1,3,0,0,0,1,0
T01114,2023-01-12,19:30:00,Tram,Route_12,Station_48,Station_8,19:34:00,20:11:00,6,20,Rain,9.2,38,32,10.3,Parade,0,25,0,0,3,Winter,1,1170.0,1174.0,1211.0,1,2023,1,3,0,0,0,0,0
T01115,2023-01-12,19:45:00,Tram,Route_5,Station_25,Station_18,19:48:00,20:17:00,6,11,Rain,5.3,41,8,5.5,Unknown,50000,13,0,0,3,Summer,1,1185.0,1188.0,1217.0,1,2023,1,3,0,0,0,1,0
T01116,2023-01-12,20:00:00,Tram,Route_3,Station_36,Station_28,20:02:00,20:27:00,19,19,Snow,5.7,39,56,13.2,Sports,0,7,0,0,3,Autumn,1,1200.0,1202.0,1227.0,1,2023,1,3,0,0,0,0,0
T01117,2023-01-12,20:15:00,Bus,Route_1,Station_8,Station_16,20:19:00,20:35:00,14,0,Storm,11.2,88,39,7.3,Concert,10000,23,0,0,3,Summer,0,1215.0,1219.0,1235.0,1,2023,1,3,0,0,0,1,0
T01118,2023-01-12,20:30:00,Bus,Route_4,Station_9,Station_19,20:34:00,21:06:00,-1,0,Fog,23.1,34,37,14.0,Unknown,0,85,0,0,3,Winter,0,1230.0,1234.0,1266.0,0,2023,1,3,0,0,0,0,0
T01119,2023-01-12,20:45:00,Train,Route_8,Station_37,Station_42,20:46:00,21:16:00,6,1,Cloudy,-3.4,62,51,13.7,Festival,0,38,0,0,3,Spring,0,1245.0,1246.0,1276.0,1,2023,1,3,0,0,0,0,0
T01120,2023-01-12,21:00:00,Train,Route_3,Station_48,Station_17,21:00:00,21:23:00,16,19,Snow,33.3,98,17,1.9,Unknown,0,48,0,0,3,Spring,1,1260.0,1260.0,1283.0,1,2023,1,3,0,0,0,0,0
T01121,2023-01-12,21:15:00,Tram,Route_10,Station_45,Station_45,21:16:00,21:47:00,10,7,Snow,-3.1,92,15,18.2,Concert,2000,84,0,0,3,Summer,1,1275.0,1276.0,1307.0,1,2023,1,3,0,0,0,0,0
T01122,2023-01-12,21:30:00,Tram,Route_2,Station_39,Station_13,21:30:00,22:20:00,2,7,Rain,30.3,58,7,9.7,Sports,10000,62,0,0,3,Spring,1,1290.0,1290.0,1340.0,1,2023,1,3,0,0,0,1,0
T01123,2023-01-12,21:45:00,Tram,Route_11,Station_32,Station_7,21:45:00,22:11:00,6,9,Fog,30.8,47,22,7.9,Concert,500,25,0,0,3,Winter,1,1305.0,1305.0,1331.0,1,2023,1,3,0,0,0,0,0
T01124,2023-01-12,22:00:00,Train,Route_10,Station_17,Station_27,22:04:00,22:42:00,10,10,Snow,16.0,35,59,19.1,Unknown,50000,9,0,0,3,Summer,1,1320.0,1324.0,1362.0,1,2023,1,3,0,0,0,1,0
T01125,2023-01-12,22:15:00,Metro,Route_14,Station_35,Station_10,22:15:00,22:58:00,-2,4,Fog,0.5,82,35,8.8,Parade,10000,76,0,0,3,Winter,0,1335.0,1335.0,1378.0,0,2023,1,3,0,0,0,1,0
T01126,2023-01-12,22:30:00,Metro,Route_7,Station_37,Station_34,22:32:00,22:54:00,12,21,Snow,17.6,61,2,14.4,Unknown,0,57,0,0,3,Spring,1,1350.0,1352.0,1374.0,1,2023,1,3,0,0,0,0,0
T01127,2023-01-12,22:45:00,Train,Route_2,Station_19,Station_36,22:47:00,23:09:00,1,14,Rain,20.1,71,14,13.1,Concert,500,13,0,1,3,Spring,1,1365.0,1367.0,1389.0,1,2023,1,3,0,0,0,0,0
T01128,2023-01-12,23:00:00,Train,Route_9,Station_44,Station_25,23:02:00,23:36:00,1,14,Cloudy,29.3,76,37,3.3,Sports,0,72,0,1,3,Summer,1,1380.0,1382.0,1416.0,1,2023,1,3,0,0,0,0,0
T01129,2023-01-12,23:15:00,Train,Route_16,Station_29,Station_6,23:19:00,00:04:00,17,6,Rain,17.0,60,32,19.8,Festival,0,70,1,0,3,Spring,1,1395.0,1399.0,4.0,1,2023,1,3,0,0,0,0,0
T01130,2023-01-12,23:30:00,Train,Route_13,Station_7,Station_24,23:31:00,23:58:00,7,3,Snow,11.4,91,17,9.3,Concert,0,38,0,1,3,Summer,0,1410.0,1411.0,1438.0,1,2023,1,3,0,0,0,0,0
T01131,2023-01-12,23:45:00,Train,Route_9,Station_28,Station_18,23:48:00,00:10:00,3,10,Fog,28.5,85,22,7.9,Unknown,0,30,0,1,3,Summer,1,1425.0,1428.0,10.0,1,2023,1,3,0,0,0,0,0
T01132,2023-01-13,00:00:00,Train,Route_20,Station_9,Station_23,00:00:00,00:44:00,9,11,Clear,34.2,40,42,18.4,Protest,500,49,0,0,4,Autumn,1,0.0,0.0,44.0,1,2023,1,4,0,0,0,0,0
T01133,2023-01-13,00:15:00,Tram,Route_4,Station_28,Station_6,00:18:00,00:53:00,17,12,Rain,20.8,55,2,10.6,Unknown,0,15,0,0,4,Autumn,1,15.0,18.0,53.0,1,2023,1,4,0,0,0,0,0
T01134,2023-01-13,00:30:00,Tram,Route_10,Station_6,Station_29,00:31:00,01:05:00,13,-2,Fog,30.0,56,29,14.1,Unknown,500,71,0,1,4,Autumn,0,30.0,31.0,65.0,1,2023,1,4,0,0,0,0,0
T01135,2023-01-13,00:45:00,Tram,Route_12,Station_29,Station_25,00:46:00,01:25:00,0,26,Rain,18.9,86,44,16.9,Festival,50000,50,0,0,4,Winter,1,45.0,46.0,85.0,1,2023,1,4,0,0,0,1,0
T01136,2023-01-13,01:00:00,Tram,Route_17,Station_17,Station_17,01:04:00,01:21:00,11,26,Snow,22.6,56,16,4.7,Unknown,0,14,0,0,4,Spring,1,60.0,64.0,81.0,1,2023,1,4,0,0,0,0,0
T01137,2023-01-13,01:15:00,Train,Route_14,Station_16,Station_46,01:17:00,01:44:00,-2,14,Fog,22.5,88,49,3.4,Unknown,2000,88,0,0,4,Spring,1,75.0,77.0,104.0,1,2023,1,4,0,0,0,0,0
T01138,2023-01-13,01:30:00,Metro,Route_14,Station_23,Station_24,01:32:00,02:05:00,7,27,Cloudy,23.2,91,57,1.4,Unknown,500,37,0,0,4,Autumn,1,90.0,92.0,125.0,1,2023,1,4,0,0,0,0,0
T01139,2023-01-13,01:45:00,Bus,Route_2,Station_31,Station_11,01:46:00,02:41:00,12,9,Fog,7.8,49,57,17.9,Unknown,0,78,1,0,4,Summer,1,105.0,106.0,161.0,1,2023,1,4,0,0,0,0,0
T01140,2023-01-13,02:00:00,Train,Route_20,Station_3,Station_26,02:04:00,02:34:00,4,16,Storm,18.0,32,31,4.0,Unknown,2000,88,0,0,4,Summer,1,120.0,124.0,154.0,1,2023,1,4,0,0,0,0,0
T01141,2023-01-13,02:15:00,Bus,Route_11,Station_21,Station_34,02:19:00,02:47:00,1,19,Clear,18.8,45,45,6.2,Unknown,0,70,1,0,4,Summer,1,135.0,139.0,167.0,1,2023,1,4,0,0,0,0,0
T01142,2023-01-13,02:30:00,Metro,Route_16,Station_26,Station_28,02:30:00,03:02:00,11,29,Snow,7.6,73,56,5.7,Sports,0,89,0,0,4,Summer,1,150.0,150.0,182.0,1,2023,1,4,0,0,0,0,0
T01143,2023-01-13,02:45:00,Tram,Route_19,Station_36,Station_3,02:47:00,03:36:00,13,16,Fog,9.0,59,6,6.1,Sports,0,71,0,1,4,Winter,1,165.0,167.0,216.0,1,2023,1,4,0,0,0,0,0
T01144,2023-01-13,03:00:00,Metro,Route_6,Station_42,Station_11,03:01:00,03:27:00,11,-1,Snow,25.5,69,38,13.4,Concert,0,81,0,0,4,Spring,0,180.0,181.0,207.0,1,2023,1,4,0,0,0,0,0
T01145,2023-01-13,03:15:00,Train,Route_19,Station_37,Station_38,03:18:00,03:52:00,0,4,Rain,18.3,94,13,19.1,Unknown,0,20,0,0,4,Autumn,0,195.0,198.0,232.0,0,2023,1,4,0,0,0,0,0
T01146,2023-01-13,03:30:00,Tram,Route_5,Station_22,Station_14,03:32:00,04:25:00,14,28,Rain,1.0,58,57,6.6,Sports,0,15,0,0,4,Winter,1,210.0,212.0,265.0,1,2023,1,4,0,0,0,0,0
T01147,2023-01-13,03:45:00,Train,Route_4,Station_42,Station_26,03:45:00,04:30:00,18,25,Fog,28.5,59,55,8.2,Unknown,0,66,0,0,4,Spring,1,225.0,225.0,270.0,1,2023,1,4,0,0,0,0,0
T01148,2023-01-13,04:00:00,Tram,Route_15,Station_12,Station_48,04:04:00,04:29:00,11,3,Storm,30.3,61,14,15.4,Unknown,10000,64,0,1,4,Winter,0,240.0,244.0,269.0,1,2023,1,4,0,0,0,1,0
T01149,2023-01-13,04:15:00,Bus,Route_4,Station_42,Station_21,04:16:00,05:05:00,15,-2,Fog,13.6,39,43,8.6,Festival,10000,12,0,0,4,Summer,0,255.0,256.0,305.0,1,2023,1,4,0,0,0,1,0
T01150,2023-01-13,04:30:00,Bus,Route_20,Station_13,Station_39,04:32:00,05:22:00,0,17,Cloudy,3.4,80,11,18.5,Unknown,0,63,0,0,4,Winter,1,270.0,272.0,322.0,1,2023,1,4,0,0,0,0,0
T01151,2023-01-13,04:45:00,Bus,Route_10,Station_11,Station_30,04:48:00,05:33:00,19,2,Storm,32.9,37,7,10.1,Concert,0,60,0,0,4,Winter,0,285.0,288.0,333.0,1,2023,1,4,0,0,0,0,0
T01152,2023-01-13,05:00:00,Metro,Route_3,Station_16,Station_8,05:00:00,05:24:00,16,24,Snow,30.3,80,15,7.0,Parade,0,31,0,0,4,Summer,1,300.0,300.0,324.0,1,2023,1,4,0,0,0,0,0
T01153,2023-01-13,05:15:00,Train,Route_5,Station_8,Station_20,05:15:00,05:47:00,0,28,Fog,4.8,65,40,19.4,Unknown,10000,11,0,0,4,Summer,1,315.0,315.0,347.0,1,2023,1,4,0,0,0,1,0
T01154,2023-01-13,05:30:00,Metro,Route_6,Station_40,Station_48,05:32:00,05:50:00,9,5,Snow,-1.2,84,33,8.5,Unknown,0,94,0,0,4,Autumn,0,330.0,332.0,350.0,1,2023,1,4,0,0,0,0,0
T01155,2023-01-13,05:45:00,Bus,Route_8,Station_40,Station_32,05:48:00,06:27:00,19,7,Clear,12.6,64,45,4.6,Unknown,0,40,0,0,4,Autumn,1,345.0,348.0,387.0,1,2023,1,4,0,0,0,0,0
T01156,2023-01-13,06:00:00,Train,Route_7,Station_45,Station_22,06:00:00,06:59:00,2,19,Storm,22.1,65,23,3.6,Unknown,0,65,0,0,4,Spring,1,360.0,360.0,419.0,1,2023,1,4,0,0,0,0,0
T01157,2023-01-13,06:15:00,Bus,Route_10,Station_2,Station_7,06:16:00,06:37:00,7,7,Fog,2.0,85,55,19.9,Sports,2000,7,0,1,4,Autumn,1,375.0,376.0,397.0,1,2023,1,4,0,0,0,0,0
T01158,2023-01-13,06:30:00,Metro,Route_6,Station_30,Station_9,06:30:00,06:52:00,6,-2,Clear,15.5,65,28,15.1,Sports,0,58,0,0,4,Autumn,0,390.0,390.0,412.0,1,2023,1,4,0,0,0,0,0
T01159,2023-01-13,06:45:00,Metro,Route_14,Station_30,Station_45,06:48:00,07:11:00,-2,-1,Fog,12.0,90,15,8.2,Unknown,0,24,0,0,4,Spring,0,405.0,408.0,431.0,0,2023,1,4,0,0,0,0,0
T01160,2023-01-13,07:00:00,Metro,Route_4,Station_12,Station_1,07:04:00,07:55:00,10,7,Cloudy,30.6,91,4,16.5,Unknown,500,4,0,1,4,Winter,1,420.0,424.0,475.0,1,2023,1,4,0,0,0,0,0
T01161,2023-01-13,07:15:00,Bus,Route_13,Station_10,Station_29,07:19:00,08:09:00,0,11,Rain,12.2,54,4,10.9,Parade,500,44,0,1,4,Winter,1,435.0,439.0,489.0,1,2023,1,4,0,0,0,0,0
T01162,2023-01-13,07:30:00,Train,Route_20,Station_44,Station_8,07:32:00,08:04:00,16,7,Snow,16.4,93,51,6.3,Unknown,500,1,0,0,4,Winter,1,450.0,452.0,484.0,1,2023,1,4,0,0,0,0,0
T01163,2023-01-13,07:45:00,Train,Route_17,Station_11,Station_4,07:48:00,08:44:00,8,27,Fog,33.2,89,29,14.9,Unknown,0,41,1,1,4,Summer,1,465.0,468.0,524.0,1,2023,1,4,0,0,0,0,0
T01164,2023-01-13,08:00:00,Bus,Route_7,Station_15,Station_35,08:00:00,08:22:00,13,24,Storm,7.0,86,52,14.9,Unknown,2000,37,0,0,4,Spring,1,480.0,480.0,502.0,1,2023,1,4,0,0,0,0,0
T01165,2023-01-13,08:15:00,Train,Route_4,Station_16,Station_3,08:15:00,09:03:00,3,24,Fog,6.6,99,49,10.0,Concert,0,2,0,0,4,Winter,1,495.0,495.0,543.0,1,2023,1,4,0,0,0,0,0
T01166,2023-01-13,08:30:00,Bus,Route_14,Station_17,Station_45,08:34:00,09:19:00,0,28,Fog,27.0,81,49,0.9,Unknown,0,45,0,0,4,Autumn,1,510.0,514.0,559.0,1,2023,1,4,0,0,0,0,0
T01167,2023-01-13,08:45:00,Train,Route_3,Station_26,Station_40,08:49:00,09:43:00,16,21,Fog,6.1,85,4,1.5,Unknown,0,21,0,0,4,Autumn,1,525.0,529.0,583.0,1,2023,1,4,0,0,0,0,0
T01168,2023-01-13,09:00:00,Tram,Route_5,Station_2,Station_7,09:01:00,09:37:00,3,16,Fog,28.3,92,42,15.8,Sports,0,32,0,0,4,Autumn,1,540.0,541.0,577.0,1,2023,1,4,0,0,0,0,0
T01169,2023-01-13,09:15:00,Tram,Route_16,Station_50,Station_27,09:19:00,09:45:00,5,24,Storm,-1.2,97,12,16.5,Sports,0,31,0,0,4,Spring,1,555.0,559.0,585.0,1,2023,1,4,0,0,0,0,0
T01170,2023-01-13,09:30:00,Metro,Route_20,Station_12,Station_1,09:31:00,10:27:00,19,21,Storm,-0.5,49,34,13.6,Unknown,0,16,0,0,4,Spring,1,570.0,571.0,627.0,1,2023,1,4,0,0,0,0,0
T01171,2023-01-13,09:45:00,Tram,Route_4,Station_26,Station_27,09:45:00,10:44:00,10,7,Fog,31.1,83,48,16.8,Unknown,0,81,0,1,4,Autumn,1,585.0,585.0,644.0,1,2023,1,4,0,0,0,0,0
T01172,2023-01-13,10:00:00,Tram,Route_2,Station_23,Station_16,10:01:00,10:20:00,9,15,Rain,16.6,30,24,14.4,Unknown,0,55,0,0,4,Summer,1,600.0,601.0,620.0,1,2023,1,4,0,0,0,0,0
T01173,2023-01-13,10:15:00,Tram,Route_18,Station_18,Station_38,10:16:00,11:03:00,7,24,Fog,23.8,39,49,17.9,Unknown,2000,2,0,0,4,Summer,1,615.0,616.0,663.0,1,2023,1,4,0,0,0,0,0
T01174,2023-01-13,10:30:00,Bus,Route_19,Station_32,Station_7,10:32:00,10:59:00,0,-3,Snow,4.0,52,13,3.0,Unknown,0,69,0,0,4,Winter,0,630.0,632.0,659.0,0,2023,1,4,0,0,0,0,0
T01175,2023-01-13,10:45:00,Tram,Route_19,Station_49,Station_44,10:49:00,11:32:00,1,1,Snow,1.7,80,43,7.8,Unknown,50000,48,0,0,4,Winter,0,645.0,649.0,692.0,0,2023,1,4,0,0,0,1,0
T01176,2023-01-13,11:00:00,Tram,Route_17,Station_38,Station_23,11:01:00,11:50:00,-2,6,Storm,28.4,53,45,9.3,Unknown,0,54,0,1,4,Winter,1,660.0,661.0,710.0,1,2023,1,4,0,0,0,0,0
T01177,2023-01-13,11:15:00,Metro,Route_14,Station_47,Station_41,11:15:00,11:53:00,10,-2,Snow,9.3,42,25,6.0,Unknown,0,76,0,0,4,Winter,0,675.0,675.0,713.0,1,2023,1,4,0,0,0,0,0
T01178,2023-01-13,11:30:00,Tram,Route_19,Station_3,Station_11,11:33:00,11:52:00,1,14,Snow,13.2,58,17,14.5,Parade,0,30,1,0,4,Winter,1,690.0,693.0,712.0,1,2023,1,4,0,0,0,0,0
T01179,2023-01-13,11:45:00,Tram,Route_13,Station_38,Station_42,11:46:00,12:40:00,19,9,Cloudy,-3.9,87,19,18.2,Unknown,500,80,0,0,4,Spring,1,705.0,706.0,760.0,1,2023,1,4,0,0,0,0,0
T01180,2023-01-13,12:00:00,Train,Route_12,Station_3,Station_33,12:04:00,12:34:00,8,1,Fog,10.4,72,33,8.2,Unknown,2000,20,0,1,4,Spring,0,720.0,724.0,754.0,1,2023,1,4,0,0,0,0,0
T01181,2023-01-13,12:15:00,Metro,Route_6,Station_30,Station_50,12:17:00,13:07:00,16,16,Fog,25.8,39,6,18.8,Unknown,50000,15,0,0,4,Summer,1,735.0,737.0,787.0,1,2023,1,4,0,0,0,1,0
T01182,2023-01-13,12:30:00,Metro,Route_4,Station_1,Station_36,12:30:00,13:15:00,8,-2,Fog,27.9,60,46,10.3,Unknown,0,16,0,0,4,Summer,0,750.0,750.0,795.0,1,2023,1,4,0,0,0,0,0
T01183,2023-01-13,12:45:00,Metro,Route_19,Station_30,Station_37,12:47:00,13:20:00,9,7,Fog,23.0,43,59,10.5,Protest,0,95,0,0,4,Spring,1,765.0,767.0,800.0,1,2023,1,4,0,0,0,0,0
T01184,2023-01-13,13:00:00,Metro,Route_16,Station_45,Station_41,13:03:00,13:55:00,8,26,Clear,22.7,63,9,12.0,Unknown,2000,0,0,1,4,Summer,1,780.0,783.0,835.0,1,2023,1,4,0,0,0,0,0
T01185,2023-01-13,13:15:00,Metro,Route_13,Station_32,Station_17,13:16:00,14:07:00,3,28,Fog,15.2,46,14,5.4,Protest,2000,71,0,0,4,Autumn,1,795.0,796.0,847.0,1,2023,1,4,0,0,0,0,0
T01186,2023-01-13,13:30:00,Metro,Route_4,Station_28,Station_35,13:31:00,14:09:00,9,28,Storm,16.5,50,16,7.7,Unknown,50000,64,0,1,4,Summer,1,810.0,811.0,849.0,1,2023,1,4,0,0,0,1,0
T01187,2023-01-13,13:45:00,Bus,Route_17,Station_21,Station_48,13:49:00,14:17:00,6,24,Storm,24.7,96,10,11.1,Festival,0,65,0,0,4,Autumn,1,825.0,829.0,857.0,1,2023,1,4,0,0,0,0,0
T01188,2023-01-13,14:00:00,Tram,Route_1,Station_46,Station_5,14:01:00,14:52:00,7,6,Clear,4.9,87,33,18.8,Unknown,2000,36,0,0,4,Autumn,1,840.0,841.0,892.0,1,2023,1,4,0,0,0,0,0
T01189,2023-01-13,14:15:00,Metro,Route_18,Station_13,Station_48,14:15:00,14:39:00,0,18,Fog,4.3,37,26,12.9,Unknown,0,23,0,0,4,Winter,1,855.0,855.0,879.0,1,2023,1,4,0,0,0,0,0
T01190,2023-01-13,14:30:00,Tram,Route_20,Station_27,Station_32,14:33:00,15:26:00,0,13,Rain,33.0,67,20,6.7,Unknown,0,90,0,0,4,Summer,1,870.0,873.0,926.0,1,2023,1,4,0,0,0,0,0
T01191,2023-01-13,14:45:00,Tram,Route_17,Station_36,Station_3,14:47:00,15:18:00,17,18,Fog,-3.9,55,30,0.2,Unknown,0,83,1,1,4,Autumn,1,885.0,887.0,918.0,1,2023,1,4,0,0,0,0,0
T01192,2023-01-13,15:00:00,Bus,Route_15,Station_7,Station_47,15:03:00,15:46:00,13,15,Storm,0.6,93,49,19.6,Unknown,500,61,0,1,4,Summer,1,900.0,903.0,946.0,1,2023,1,4,0,0,0,0,0
T01193,2023-01-13,15:15:00,Metro,Route_11,Station_22,Station_35,15:16:00,15:57:00,0,13,Cloudy,17.8,59,56,9.9,Unknown,500,20,0,0,4,Summer,1,915.0,916.0,957.0,1,2023,1,4,0,0,0,0,0
T01194,2023-01-13,15:30:00,Train,Route_13,Station_10,Station_14,15:32:00,16:03:00,7,20,Snow,24.5,38,3,18.8,Sports,0,36,0,0,4,Spring,1,930.0,932.0,963.0,1,2023,1,4,0,0,0,0,0
T01195,2023-01-13,15:45:00,Bus,Route_1,Station_39,Station_48,15:49:00,16:44:00,8,28,Cloudy,16.5,61,40,11.0,Unknown,0,34,1,1,4,Spring,1,945.0,949.0,1004.0,1,2023,1,4,0,0,0,0,0
T01196,2023-01-13,16:00:00,Train,Route_17,Station_15,Station_31,16:03:00,16:23:00,5,24,Rain,9.2,40,58,12.1,Unknown,0,37,1,0,4,Winter,1,960.0,963.0,983.0,1,2023,1,4,0,0,0,0,0
T01197,2023-01-13,16:15:00,Tram,Route_6,Station_15,Station_31,16:17:00,17:13:00,3,10,Fog,34.1,63,59,14.2,Unknown,0,52,0,1,4,Summer,1,975.0,977.0,1033.0,1,2023,1,4,0,0,0,0,0
T01198,2023-01-13,16:30:00,Tram,Route_4,Station_4,Station_17,16:32:00,17:08:00,17,2,Clear,23.2,47,48,6.4,Concert,0,14,0,1,4,Spring,0,990.0,992.0,1028.0,1,2023,1,4,0,0,0,0,0
T01199,2023-01-13,16:45:00,Bus,Route_20,Station_32,Station_24,16:47:00,17:08:00,8,5,Fog,28.3,48,16,14.0,Unknown,0,41,0,0,4,Autumn,0,1005.0,1007.0,1028.0,1,2023,1,4,0,0,0,0,0
T01200,2023-01-13,17:00:00,Bus,Route_16,Station_23,Station_23,17:00:00,17:49:00,18,17,Rain,-3.4,83,48,10.5,Unknown,2000,93,1,1,4,Autumn,1,1020.0,1020.0,1069.0,1,2023,1,4,0,0,0,0,0
T01201,2023-01-13,17:15:00,Train,Route_15,Station_6,Station_18,17:18:00,17:53:00,9,8,Rain,4.4,66,47,13.4,Unknown,0,3,0,0,4,Winter,1,1035.0,1038.0,1073.0,1,2023,1,4,0,0,0,0,0
T01202,2023-01-13,17:30:00,Metro,Route_15,Station_24,Station_50,17:32:00,18:20:00,13,26,Snow,10.0,41,19,16.7,Protest,0,38,0,0,4,Autumn,1,1050.0,1052.0,1100.0,1,2023,1,4,0,0,0,0,0
T01203,2023-01-13,17:45:00,Train,Route_6,Station_20,Station_14,17:48:00,18:35:00,15,27,Rain,2.3,33,24,3.7,Concert,50000,78,1,0,4,Summer,1,1065.0,1068.0,1115.0,1,2023,1,4,0,0,0,1,0
T01204,2023-01-13,18:00:00,Bus,Route_15,Station_37,Station_50,18:02:00,18:28:00,10,0,Cloudy,-2.1,72,39,12.3,Unknown,0,22,0,0,4,Autumn,0,1080.0,1082.0,1108.0,1,2023,1,4,0,0,0,0,0
T01205,2023-01-13,18:15:00,Train,Route_14,Station_20,Station_15,18:19:00,18:47:00,19,27,Snow,4.0,56,22,1.0,Unknown,2000,14,0,0,4,Winter,1,1095.0,1099.0,1127.0,1,2023,1,4,0,0,0,0,0
T01206,2023-01-13,18:30:00,Bus,Route_11,Station_12,Station_15,18:34:00,19:03:00,0,23,Fog,16.3,80,14,2.0,Unknown,0,89,0,1,4,Winter,1,1110.0,1114.0,1143.0,1,2023,1,4,0,0,0,0,0
T01207,2023-01-13,18:45:00,Train,Route_7,Station_33,Station_6,18:49:00,19:14:00,12,21,Fog,22.8,34,32,13.5,Unknown,50000,11,0,0,4,Autumn,1,1125.0,1129.0,1154.0,1,2023,1,4,0,0,0,1,0
T01208,2023-01-13,19:00:00,Bus,Route_9,Station_28,Station_27,19:01:00,19:50:00,19,1,Clear,26.0,35,18,1.4,Unknown,0,81,0,0,4,Summer,0,1140.0,1141.0,1190.0,1,2023,1,4,0,0,0,0,0
T01209,2023-01-13,19:15:00,Bus,Route_16,Station_8,Station_15,19:17:00,20:11:00,18,2,Rain,-3.3,85,56,11.9,Unknown,2000,69,0,0,4,Spring,0,1155.0,1157.0,1211.0,1,2023,1,4,0,0,0,0,0
T01210,2023-01-13,19:30:00,Bus,Route_5,Station_1,Station_50,19:31:00,20:12:00,11,1,Rain,12.1,97,14,4.4,Unknown,0,81,0,0,4,Summer,0,1170.0,1171.0,1212.0,1,2023,1,4,0,0,0,0,0
T01211,2023-01-13,19:45:00,Metro,Route_20,Station_37,Station_36,19:48:00,20:31:00,15,23,Storm,-0.1,73,40,6.1,Unknown,50000,53,0,0,4,Summer,1,1185.0,1188.0,1231.0,1,2023,1,4,0,0,0,1,0
T01212,2023-01-13,20:00:00,Train,Route_10,Station_22,Station_8,20:01:00,20:25:00,11,4,Snow,12.2,44,4,2.6,Unknown,0,87,0,0,4,Summer,0,1200.0,1201.0,1225.0,1,2023,1,4,0,0,0,0,0
T01213,2023-01-13,20:15:00,Train,Route_18,Station_6,Station_15,20:18:00,21:00:00,2,5,Storm,12.4,71,15,5.0,Unknown,0,37,1,0,4,Autumn,0,1215.0,1218.0,1260.0,0,2023,1,4,0,0,0,0,0
T01214,2023-01-13,20:30:00,Train,Route_3,Station_21,Station_3,20:33:00,20:51:00,18,11,Snow,14.9,40,59,16.4,Unknown,0,27,0,0,4,Spring,1,1230.0,1233.0,1251.0,1,2023,1,4,0,0,0,0,0
T01215,2023-01-13,20:45:00,Bus,Route_13,Station_32,Station_47,20:48:00,21:17:00,11,3,Cloudy,30.7,40,44,12.8,Unknown,50000,78,0,1,4,Summer,0,1245.0,1248.0,1277.0,1,2023,1,4,0,0,0,1,0
T01216,2023-01-13,21:00:00,Train,Route_11,Station_35,Station_13,21:01:00,21:38:00,5,28,Snow,27.2,95,47,19.0,Festival,500,18,0,0,4,Spring,1,1260.0,1261.0,1298.0,1,2023,1,4,0,0,0,0,0
T01217,2023-01-13,21:15:00,Train,Route_17,Station_15,Station_41,21:17:00,21:35:00,12,4,Fog,20.5,56,31,1.0,Sports,0,68,0,0,4,Winter,0,1275.0,1277.0,1295.0,1,2023,1,4,0,0,0,0,0
T01218,2023-01-13,21:30:00,Bus,Route_13,Station_5,Station_34,21:31:00,22:29:00,12,11,Clear,30.4,87,21,15.8,Unknown,0,63,1,1,4,Spring,1,1290.0,1291.0,1349.0,1,2023,1,4,0,0,0,0,0
T01219,2023-01-13,21:45:00,Tram,Route_6,Station_46,Station_24,21:47:00,22:36:00,16,15,Snow,22.1,50,42,14.0,Unknown,0,3,0,1,4,Autumn,1,1305.0,1307.0,1356.0,1,2023,1,4,0,0,0,0,0
T01220,2023-01-13,22:00:00,Bus,Route_17,Station_50,Station_40,22:02:00,22:41:00,17,2,Snow,27.8,50,31,5.2,Unknown,0,80,0,0,4,Winter,0,1320.0,1322.0,1361.0,1,2023,1,4,0,0,0,0,0
T01221,2023-01-13,22:15:00,Train,Route_13,Station_48,Station_32,22:18:00,23:03:00,3,15,Snow,17.6,30,12,14.6,Unknown,0,9,0,0,4,Winter,1,1335.0,1338.0,1383.0,1,2023,1,4,0,0,0,0,0
T01222,2023-01-13,22:30:00,Bus,Route_19,Station_6,Station_32,22:31:00,22:51:00,16,24,Clear,16.0,87,37,14.3,Festival,50000,11,0,1,4,Summer,1,1350.0,1351.0,1371.0,1,2023,1,4,0,0,0,1,0
T01223,2023-01-13,22:45:00,Tram,Route_19,Station_25,Station_30,22:47:00,23:44:00,5,13,Rain,24.0,42,25,9.2,Unknown,500,68,0,0,4,Spring,1,1365.0,1367.0,1424.0,1,2023,1,4,0,0,0,0,0
