station_code,station_name,state,zone,address,geometry_type,longitude,latitude,coord_invalid,code_length,name_word_count,is_junction,is_road_station,code_length_outlier,name_word_count_outlier
LD,Londa Jn,Karnataka,SWR,"Londa, Karnataka",Point,74.496982,15.450273,0,2,2,1,0,0,0
BYH,Bhiti,Uttar Pradesh,NER,"Handia, Uttar Pradesh",Point,82.261348,25.333548,0,3,1,0,0,0,0
DPO,Damanpur,Unknown,Unknown,Unknown,Point,89.53636700000001,26.53866,0,3,1,0,0,0,0
HLR,Halisahar,West Bengal,ER,"Kanchrapara, West Bengal",Point,88.436792,22.921499,0,3,1,0,0,0,0
TJW,Tejpurwa Halt,Unknown,Unknown,Unknown,Point,84.819703,25.940085,0,3,2,0,0,0,0
HLE,Heelalige,Karnataka,SWR,"Chandapura -Dommasandra Road Bengaluru, Karnataka",Point,77.710974,12.81318,0,3,1,0,0,0,0
DPW,Dhapewara,Madhya Pradesh,SECR,"State Highway 11, Madhya Pradesh",Point,80.1913272595,21.8727211592,0,3,1,0,0,0,0
SMDT,Semmandappatti,Tamil Nadu,SWR,"Salem, Tamil Nadu",Point,78.0260572961,11.7955548355,0,4,1,0,0,0,0
BAWA,Balwara,Rajasthan,NWR,"State Highway 38, Rajasthan",Point,72.5545000909,25.5031445488,0,4,1,0,0,0,0
RKJE,Rakhitpur,Jharkhand,ECR,"Jairampur More To Baliapur, Jharkhand",Point,86.490871,23.725742,0,4,1,0,0,0,0
LMU,Limarua,Madhya Pradesh,SECR,"Chiraidongri, Madhya Pradesh",Point,80.349702,22.52425,0,3,1,0,0,0,0
KLLF,Kalol Jn,Unknown,Unknown,Unknown,Point,72.50348000000001,23.244426,0,4,2,1,0,0,0
LB,Lain Bazar,Unknown,Unknown,Unknown,Point,84.2806012268,26.4291908793,0,2,2,0,0,0,0
KNYR,Kaniuru Halt,Karnataka,SWR,"Kaniyoor, Karnataka",Point,75.365526,12.717207,0,4,2,0,0,0,0
APP,Ambapendarpur Halt,Unknown,Unknown,Unknown,Point,85.5297094055,25.2669627882,0,3,2,0,0,0,0
KADI,Kadi,Gujarat,WR,"Kadi, Gujarat",Point,72.326105,23.292133,0,4,1,0,0,0,0
APU,Anipur,Assam,NFR,"Anipur, Assam",Point,92.434527,24.545736,0,3,1,0,0,0,0
APJ,Amarpur Jorasi,Rajasthan,NWR,"Narnaul, Rajasthan",Point,76.07610899999999,28.02178,0,3,2,0,0,0,0
APK,Aruppukkottai,Unknown,Unknown,Unknown,Point,78.10189147,9.524631681,0,3,1,0,0,0,0
API,Akkaraippatti,Unknown,Unknown,Unknown,Point,77.92262799379999,10.3998079865,0,3,1,0,0,0,0
KTKH,Kotlakheri,Madhya Pradesh,WR,"East Nimar, Madhya Pradesh",Point,76.173654,22.078204,0,4,1,0,0,0,0
KXZ,Kesariya Road,Unknown,Unknown,Unknown,Point,71.814406,22.908846,0,3,2,0,1,0,0
SABD,Salabad,Unknown,Unknown,Unknown,Point,77.310319,26.984965,0,4,1,0,0,0,0
KURN,Khukrana,Unknown,Unknown,Unknown,Point,76.924226,29.400184,0,4,1,0,0,0,0
KXR,Kuria,Unknown,Unknown,Unknown,Point,85.005407,26.468217,0,3,1,0,0,0,0
KLKH,Kalladaka,Unknown,Unknown,Unknown,Point,75.05984199999999,12.845834,0,4,1,0,0,0,0
BTYA,Bhatariya,Unknown,Unknown,Unknown,Point,72.274465,23.438252,0,4,1,0,0,0,0
RJK,Raja Ka Sahaspur,Uttar Pradesh,NR,"Bilari, Uttar Pradesh",Point,78.780097,28.626216,0,3,3,0,0,0,0
KTMA,Kotma,Madhya Pradesh,SECR,"Kotma, Madhya Pradesh",Point,81.979022,23.202833,0,4,1,0,0,0,0
BSBN,Bhusawal B Cabin,Unknown,Unknown,Unknown,Point,75.822458,21.049919000000003,0,4,3,0,0,0,0
PSRY,Pashwashraya,Unknown,Unknown,Unknown,Point,88.40378299999999,26.763435,0,4,1,0,0,0,0
CKLA,Chak Banwala,Punjab,NR,"Chimne Wala, Punjab",Point,74.133437,30.423043,0,4,2,0,0,0,0
JIGT,Jirighat,Unknown,Unknown,Unknown,Point,93.08687905,24.8100917,0,4,1,0,0,0,0
KADR,Kadiyadra,Gujarat,WR,"State Highway 10, Gujarat",Point,73.057502,23.885219,0,4,1,0,0,0,0
TJD,Tajpur Dehma,Uttar Pradesh,NER,"Gosalpur Rd, Uttar Pradesh",Point,83.92969,25.728138,0,3,2,0,0,0,0
CLI,Chalgeri,Karnataka,SWR,"Chalageri, Karnataka",Point,75.73529039,14.5614031141,0,3,1,0,0,0,0
JGBR,Jogeshwar Bihar,Unknown,Unknown,Unknown,Point,85.6267,23.746057,0,4,2,0,0,0,0
SDVL,Soldevanahalli,Karnataka,SWR,"Bengaluru, Karnataka",Point,77.490385,13.091395,0,4,1,0,0,0,0
LOL,Loliem,Unknown,Unknown,Unknown,Point,74.08778,14.939155,0,3,1,0,0,0,0
KMMD,Kirmiti Mendha,Unknown,Unknown,Unknown,Point,79.774173,20.593933,0,4,2,0,0,0,0
KRPC,Kharia-Pipra Halt,Unknown,Unknown,Unknown,Point,82.724227,18.807373,0,4,2,0,0,0,0
BLRE,Belsiri,Unknown,Unknown,Unknown,Point,92.514463,26.800481,0,4,1,0,0,0,0
DRQ,Dharminiya,Unknown,Unknown,Unknown,Point,84.793439,26.865525,0,3,1,0,0,0,0
DRE,Dhogri,Punjab,NR,"Dhogri, Punjab",Point,75.635791,31.40278,0,3,1,0,0,0,0
KKLR,Kaikolur,Andhra Pradesh,SCR,"Kaikalur, Andhra Pradesh",Point,81.21831599999999,16.551026,0,4,1,0,0,0,0
KYSD,Kaiyal Sedhavi,Gujarat,WR,"State Highway 217, Gujarat",Point,72.428861,23.427144,0,4,2,0,0,0,0
KLYH,Kallur Yedahli,Karnataka,SWR,"Kallur Yedahli, Karnataka",Point,76.497258,12.421124,0,4,2,0,0,0,0
KYSB,Kaiyal Sedhavi,Unknown,Unknown,Unknown,Point,72.428531,23.426814,0,4,2,0,0,0,0
DHE,Dodhi,Uttar Pradesh,NER,"Dodhi, Uttar Pradesh",Point,82.998947,25.604879,0,3,1,0,0,0,0
BRDV,Baradev,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",Point,80.4119287744,26.7017793648,0,4,1,0,0,0,0
TKLN,Tarrakalan,Madhya Pradesh,NCR,"Tarrakalan, Madhya Pradesh",Point,76.901807,25.971659,0,4,1,0,0,0,0
MKHI,Makhi,Uttar Pradesh,NR,"Unnao, Uttar Pradesh",Point,80.46113700000001,26.661427,0,4,1,0,0,0,0
CLU,Chilakalapudi,Andhra Pradesh,SCR,"Machilipatnam, Andhra Pradesh",Point,81.162137,16.202721,0,3,1,0,0,0,0
BRDH,Bardhana Halt,Unknown,Unknown,Unknown,Point,78.799478,22.136015,0,4,2,0,0,0,0
PSV,Parsneu,Unknown,Unknown,Unknown,Point,74.378783,28.037883,0,3,1,0,0,0,0
HNZM,Delhi Hazrat Nizamuddin,Unknown,Unknown,Unknown,Point,77.253929,28.58701,0,4,3,0,0,0,0
TKLB,Takli Bhansali,Maharashtra,SECR,"National Highway 69, Maharashtra",Point,78.983053,21.361133,0,4,2,0,0,0,0
PSX,Patansaongi Town Halt,Maharashtra,SECR,"Patansaongi, Maharashtra",Point,79.025915,21.335452,0,3,3,0,0,0,0
BCT,Mumbai Central,Maharashtra,WR,"Mumbai, Maharashtra",Point,72.819383,18.970667,0,3,2,0,0,0,0
PDF,Padampur,Unknown,Unknown,Unknown,Point,70.836786,23.519468000000003,0,3,1,0,0,0,0
TDH,Tindharia,West Bengal,NFR,"National Highway 55, West Bengal",Point,88.332848,26.851551,0,3,1,0,0,0,0
KZA,Khada,Uttar Pradesh,NER,"Khadda Katai Bharpurva Bandh, Uttar Pradesh",Point,83.868376,27.182926,0,3,1,0,0,0,0
RGBD,Ramganga,Unknown,Unknown,Unknown,Point,79.37463899999999,28.297728,0,4,1,0,0,0,0
QBW,Qubarwala,Unknown,Unknown,Unknown,Point,74.417372,30.175886,0,3,1,0,0,0,0
PPRH,Piparahan Halt,Unknown,Unknown,Unknown,Point,85.246908,26.224333,0,4,2,0,0,0,0
DET,Det,Unknown,Unknown,Unknown,Point,74.641128,25.01154,0,3,1,0,0,0,0
ACN,Adhichchanur,Unknown,Unknown,Unknown,Point,79.182478,12.05415,0,3,1,0,0,0,0
KPLR,Koparlahar,Himachal Pradesh,NR,"National Highway 88, Himachal Pradesh",Point,76.25044299999999,32.05191,0,4,1,0,0,0,0
MU,Makansar,Unknown,Unknown,Unknown,Point,70.90609338009999,22.7603546992,0,2,1,0,0,0,0
RKSH,Rishikesh,Uttarakhand,NR,"Rishikesh, Uttarakhand",Point,78.287498,30.107173,0,4,1,0,0,0,0
NZG,Nazarbag,Unknown,Unknown,Unknown,Point,70.855228,22.814612,0,3,1,0,0,0,0
MPF,Muirpur Road,Unknown,Unknown,Unknown,Point,83.094386,24.206087,0,3,2,0,1,0,0
AVC,Amravathi Colony,Unknown,Unknown,Unknown,Point,75.854093,14.498219,0,3,2,0,0,0,0
KLRS,Kolaras,Madhya Pradesh,WCR,"Shivpuri, Madhya Pradesh",Point,77.590411,25.224926,0,4,1,0,0,0,0
CSMA,Chanasma Junction,Gujarat,WR,"Chanasma, Gujarat",Point,72.11188299999999,23.710492,0,4,2,1,0,0,0
CGKR,Chandagirikopal,Karnataka,?,"State Highway 7, Karnataka",Point,76.730177,12.485167,0,4,1,0,0,0,0
BDJR,Bhadora Jagir,Unknown,Unknown,Unknown,Point,77.41188299999999,24.786919,0,4,2,0,0,0,0
KAG,Kodaganur,Karnataka,SWR,"State Highway 47, Karnataka",Point,76.033542879,14.3305086886,0,3,1,0,0,0,0
BMRN,Bhimrana,Unknown,Unknown,Unknown,Point,68.992445,22.389889,0,4,1,0,0,0,0
CAPA,Chhapra Jn,Unknown,Unknown,Unknown,Point,84.724365,25.787896,0,4,2,1,0,0,0
NDPL,Ndpl,Unknown,Unknown,Unknown,Point,78.520612,15.456312,0,4,1,0,0,0,0
BAR,Bar,Rajasthan,NWR,"Haripur, Rajasthan",Point,74.113189,26.063048,0,3,1,0,0,0,0
KJGY,Khanalampura Gy,Unknown,Unknown,Unknown,Point,77.58350800000001,29.929193,0,4,2,0,0,0,0
RLA,Rajula Jn,Gujarat,WR,"Baraf Tana, Gujarat",Point,71.479251,21.103699,0,3,2,1,0,0,0
TKND,Trivikramdeo Nagar,Unknown,Unknown,Unknown,Point,84.7089663623,26.3019109091,0,4,2,0,0,0,0
DVGM,Devgam,Unknown,Unknown,Unknown,Point,71.59185599999999,23.938342,0,4,1,0,0,0,0
SNBR,Sonuabary,Unknown,Unknown,Unknown,Point,92.310137,26.172784,0,4,1,0,0,0,0
HRSN,Harisinga,Unknown,Unknown,Unknown,Point,91.985001,26.72438,0,4,1,0,0,0,0
SPGN,Sripuria Gaon,Unknown,Unknown,Unknown,Point,95.3515292572,27.4659128037,0,4,2,0,0,0,0
TNJR,Taj Nagar,Unknown,Unknown,Unknown,Point,76.82424935060001,28.3853476007,0,4,2,0,0,0,0
LIM,Sonalium,Unknown,Unknown,Unknown,Point,74.292427,15.309987,0,3,1,0,0,0,0
PPRN,Pipran,Unknown,Unknown,Unknown,Point,73.928281,29.265795,0,4,1,0,0,0,0
GPPR,Gopalpur,Unknown,Unknown,Unknown,Point,70.1030164429,23.0835955791,0,4,1,0,0,0,0
BMNL,Bamanwali Halt,Unknown,Unknown,Unknown,Point,73.555273,28.361736,0,4,2,0,0,0,0
UDKN,Udaypur Khurd,Unknown,Unknown,Unknown,Point,80.178413,28.486234,0,4,2,0,0,0,0
JUL,Jhulasan,Gujarat,WR,"Mehsana, Gujarat",Point,72.471355,23.326699,0,3,1,0,0,0,0
KGVE,Konagavalli Halt,Unknown,Unknown,Unknown,Point,75.496473584,14.024984822,0,4,2,0,0,0,0
DOT,Dhakia Tiwari,Uttar Pradesh,NER,"Dhakia Tiwari, Uttar Pradesh",Point,79.88587199999999,28.028812,0,3,2,0,0,0,0
BHTH,Bhairopatti Halt,Unknown,Unknown,Unknown,Point,86.90718700000001,25.894911,0,4,2,0,0,0,0
MTWN,Mitewani,Unknown,Unknown,Unknown,Point,79.712797,21.424028,0,4,1,0,0,0,0
KVNJ,Kapadvanj,Gujarat,WR,"Kapadvanj, Gujarat",Point,73.078323,23.01905,0,4,1,0,0,0,0
NCN,Nachinda Ph,Unknown,Unknown,Unknown,Point,87.75496600000001,21.881341,0,3,2,0,0,0,0
VINA,Vina,Unknown,Unknown,Unknown,Point,72.903227,22.764139,0,4,1,0,0,0,0
LIJ,Lakshmiganj,Unknown,Unknown,Unknown,Point,83.788161,26.927786,0,3,1,0,0,0,0
KULH,Kulha-Halt,Unknown,Unknown,Unknown,Point,80.656456,26.369411,0,4,1,0,0,0,0
KTKS,Kantakosh Halt,Unknown,Unknown,Unknown,Point,87.673891665,25.3336566848,0,4,2,0,0,0,0
STB,Shantipur,West Bengal,ER,"National Highway 34, West Bengal",Point,88.435028,23.262661,0,3,1,0,0,0,0
NCE,Nalacheruvu East,Unknown,Unknown,Unknown,Point,78.1854899005,13.988212499,0,3,2,0,0,0,0
DSN,Darsana,Unknown,Unknown,Unknown,Point,88.795843,23.523411,0,3,1,0,0,0,0
TKMG,Tikamgarh,Unknown,Unknown,Unknown,Point,78.8406655457,24.7672962666,0,4,1,0,0,0,0
NKPU,Nekpur,Unknown,Unknown,Unknown,Point,85.338857,24.995699,0,4,1,0,0,0,0
KGVL,Kadagaravalli,Unknown,Unknown,Unknown,Point,75.696016,12.83778,0,4,1,0,0,0,0
MDPJ,Madanapur Halt,Unknown,Unknown,Unknown,Point,78.189939,19.549184,0,4,2,0,0,0,0
PATR,Paramjeevar Tarajeevar,Unknown,Unknown,Unknown,Point,85.448635,26.256947,0,4,2,0,0,0,0
NLNR,Nulemuru Halt,Unknown,Unknown,Unknown,Point,76.12580920779999,14.0075373618,0,4,2,0,0,0,0
LKU,Lal Kuan,Uttarakhand,NER,"Lalkuan, Uttarakhand",Point,79.517641,29.071574,0,3,2,0,0,0,0
KAJG,Karanjgaon,Unknown,Unknown,Unknown,Point,74.9240362146,19.9493826187,0,4,1,0,0,0,0
MRX,Murud,Maharashtra,CR,"State Highway 162, Maharashtra",Point,76.251585,18.380482,0,3,1,0,0,0,0
SKAR,Sakariya,Unknown,Unknown,Unknown,Point,80.90078,24.607481,0,4,1,0,0,0,0
NLL,Nalli,Unknown,Unknown,Unknown,Point,77.92223899999999,9.269174,0,3,1,0,0,0,0
PDGM,Pudunagaram,Unknown,Unknown,Unknown,Point,76.684608,10.683752,0,4,1,0,0,0,0
KLVD,Kalavad,Unknown,Unknown,Unknown,Point,69.8083238586,21.8996981538,0,4,1,0,0,0,0
JHL,Jakhal Jn,Haryana,NR,"Jakhal, Haryana",Point,75.8245009833,29.8018131127,0,3,2,1,0,0,0
MCLA,Macherla,Andhra Pradesh,SCR,"Macherla, Andhra Pradesh",Point,79.4382772,16.4695102,0,4,1,0,0,0,0
MEG,Meleng,Unknown,Unknown,Unknown,Point,94.305982,26.794395,0,3,1,0,0,0,0
WWA,Vavaniya,Unknown,Unknown,Unknown,Point,70.61468985409999,23.0072062075,0,3,1,0,0,0,0
DEIT,Dehit,Unknown,Unknown,Unknown,Point,75.85015269780001,25.3004687431,0,4,1,0,0,0,0
TMGN,Thamla Mogana,Unknown,Unknown,Unknown,Point,73.93477800000001,24.875571,0,4,2,0,0,0,0
AMRI,Anaj Mandi,Unknown,Unknown,Unknown,Point,76.605319,28.187505,0,4,2,0,0,0,0
BMPT,Banni Mahamman,Unknown,Unknown,Unknown,Point,84.778666,25.891285,0,4,2,0,0,0,0
TKA,Teharka,Uttar Pradesh,NCR,"National Highway 75, Uttar Pradesh",Point,78.917318,25.300234,0,3,1,0,0,0,0
CKHS,Chikhale,Unknown,Unknown,Unknown,Point,73.152541,18.97295,0,4,1,0,0,0,0
DSBC,Delhi Shahdara Block Cabin,Unknown,Unknown,Unknown,Point,77.30022000000001,28.677357,0,4,4,0,0,0,1
SDPN,Sindpan,Unknown,Unknown,Unknown,Point,75.03158,24.164576,0,4,1,0,0,0,0
AHJU,Ahju,Himachal Pradesh,NR,"National Highway 20, Himachal Pradesh",Point,76.690156,32.02843,0,4,1,0,0,0,0
LLKN,Lal Kalan,Unknown,Unknown,Unknown,Point,76.101493,30.827549,0,4,2,0,0,0,0
BOZ,Bolarum Bazar,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",Point,78.5159651358,17.517847537100003,0,3,2,0,0,0,0
SVN,Sivungaon,Maharashtra,SCR,"Nanded, Maharashtra",Point,77.54447048829999,19.1086533083,0,3,1,0,0,0,0
PNSD,Pangarshinde Halt,Unknown,Unknown,Unknown,Point,77.24009,19.526469,0,4,2,0,0,0,0
RJJN,Rajajan Halt,Unknown,Unknown,Unknown,Point,85.6709042426,25.6149631854,0,4,2,0,0,0,0
UMNF,Ambliyasan Jn,Unknown,Unknown,Unknown,Point,72.422431,23.446636,0,4,2,1,0,0,0
PPTA,Patliputra,Unknown,Unknown,Unknown,Point,85.068505,25.621426,0,4,1,0,0,0,0
LKBR,Lakshmi Bai Nagar,Unknown,Unknown,Unknown,Point,75.85816200000001,22.741887,0,4,3,0,0,0,0
DBLA,Dabla,Rajasthan,NWR,"National Highway 79, Rajasthan",Point,75.9464005609,27.88868543,0,4,1,0,0,0,0
VPDA,Vidyapatidham,Unknown,Unknown,Unknown,Point,85.80243268800001,25.6020648574,0,4,1,0,0,0,0
GTLW,Guntakal West,Unknown,Unknown,Unknown,Point,77.3426508783,15.1675233913,0,4,2,0,0,0,0
SVDK,S M V D Katra,Unknown,Unknown,Unknown,Point,74.935736,32.982814,0,4,5,0,0,0,1
RPAN,Rangapara North,Unknown,Unknown,Unknown,Point,92.682658,26.8215934,0,4,2,0,0,0,0
VEK,Vellarakkad,Kerala,SR,"Vellarakkad Railway Station, Kerala",Point,75.653412,11.4723,0,3,1,0,0,0,0
CGON,Chaygaon,Assam,NFR,"National Highway 37, Assam",Point,91.3952511639,26.064069107,0,4,1,0,0,0,0
GNAN,Gonda Jn,Unknown,Unknown,Unknown,Point,81.97761799999999,27.153922,0,4,2,1,0,0,0
DIE,Demai,Unknown,Unknown,Unknown,Point,73.210181,23.159049,0,3,1,0,0,0,0
PTKC,Pathankot Cantt,Unknown,Unknown,Unknown,Point,75.636044,32.2593,0,4,2,0,0,0,0
EC31,Kharuara Halt,Unknown,Unknown,Unknown,Point,85.5436173315,25.4316280874,0,4,2,0,0,0,0
PWA,Powai,Unknown,Unknown,Unknown,Point,95.646229,27.35353,0,3,1,0,0,0,0
NAB,Nagbhir Junction,Maharashtra,SECR,"Nagbhir, Maharashtra",Point,79.700138,20.579812,0,3,2,1,0,0,0
NAK,Naksalbari,Unknown,Unknown,Unknown,Point,88.20223499999999,26.682578,0,3,1,0,0,0,0
UDPR,Udaipura,Unknown,Unknown,Unknown,Point,78.65148636960001,24.7756889117,0,4,1,0,0,0,0
KNWF,Khandwa Jn,Unknown,Unknown,Unknown,Point,76.353537,21.823906,0,4,2,1,0,0,0
SVS,Srinivaspur,Unknown,Unknown,Unknown,Point,78.206169,13.328283,0,3,1,0,0,0,0
NMDR,Nimdanri,West Bengal,ER,"Madhyampur Station Rd, West Bengal",Point,88.905624,22.608628,0,4,1,0,0,0,0
KCU,Kachhiaa,Uttar Pradesh,NER,"Badaun, Uttar Pradesh",Point,78.88310899999999,27.973382,0,3,1,0,0,0,0
MHPR,Mahiyarpur,Unknown,Unknown,Unknown,Point,87.613385199,25.4114530414,0,4,1,0,0,0,0
BTCN,Balaghat,Unknown,Unknown,Unknown,Point,80.1994253,21.8111685,0,4,1,0,0,0,0
MHPE,Mhope,Unknown,Unknown,Unknown,Point,73.19412,18.943255,0,4,1,0,0,0,0
JLRF,Jetalsar Jn,Unknown,Unknown,Unknown,Point,70.57412,21.729584,0,4,2,1,0,0,0
SDPH,Sardar Patel Halt,Unknown,Unknown,Unknown,Point,85.424114,25.050378,0,4,3,0,0,0,0
IMBG,Imlibigha Halt,Unknown,Unknown,Unknown,Point,85.53137103520001,25.3007943293,0,4,2,0,0,0,0
XKA,Kamta,Unknown,Unknown,Unknown,Point,85.27774552000001,25.336573948,0,3,1,0,0,0,0
MKZ,Mahkepar Road,Unknown,Unknown,Unknown,Point,79.67892,21.632916,0,3,2,0,1,0,0
SKAP,Sk Para,Tripura,NFR,"National Highway 44, Tripura",Point,91.94712,23.971989,0,4,2,0,0,0,0
MMCC,Moor Market,Unknown,Unknown,Unknown,Point,80.275222,13.084876,0,4,2,0,0,0,0
DKR,Dekpura Halt,Unknown,Unknown,Unknown,Point,85.52942276,25.2611531167,0,3,2,0,0,0,0
KRHT,Kharahat,Unknown,Unknown,Unknown,Point,94.749659,27.070551,0,4,1,0,0,0,0
JDW,Jarauda Nara,Uttar Pradesh,NR,"Muzaffarnagar, Uttar Pradesh",Point,77.705438,29.42673,0,3,2,0,0,0,0
MAYR,Mayar,Unknown,Unknown,Unknown,Point,75.86074699999999,29.100107,0,4,1,0,0,0,0
VKM,Venkatesapuram,Unknown,Unknown,Unknown,Point,79.442293656,11.9307785279,0,3,1,0,0,0,0
SXQ,Suaheri,Unknown,Unknown,Unknown,Point,78.19083099999999,29.436816,0,3,1,0,0,0,0
PPVL,Pirappanvalasai,Tamil Nadu,SR,"Pirappan Valasai, Tamil Nadu",Point,79.043777,9.299159,0,4,1,0,0,0,0
NARA,Nara Halt,Unknown,Unknown,Unknown,Point,76.759969657,29.390441641,0,4,2,0,0,0,0
KER,Kirihrapur,Uttar Pradesh,NER,"Kirihrapur, Uttar Pradesh",Point,83.73706466189999,26.045500526,0,3,1,0,0,0,0
PLVR,Palam Vihar Halt,Unknown,Unknown,Unknown,Point,77.0327645691,28.5154635923,0,4,3,0,0,0,0
GGKR,Govindgarh Khokhar,Punjab,NR,"Govindgarh, Punjab",Point,75.80832813660001,29.9924392739,0,4,2,0,0,0,0
PLVA,Pallevada,Andhra Pradesh,SCR,"Pallevada, Andhra Pradesh",Point,81.2878959662,16.576700082699997,0,4,1,0,0,0,0
NDIM,Nandaigram Halt,Unknown,Unknown,Unknown,Point,88.31706186039999,23.3115480071,0,4,2,0,0,0,0
MGD,Mugad,Karnataka,SWR,"State Highway 34, Karnataka",Point,74.915401,15.46241,0,3,1,0,0,0,0
TBAE,Tribeni,West Bengal,ER,"Tribeni, West Bengal",Point,88.398096,22.990358,0,4,1,0,0,0,0
URL,Unjalur,Tamil Nadu,SR,"Unjalur, Tamil Nadu",Point,77.875839,11.127976,0,3,1,0,0,0,0
BMM,Bhaskarpara,Unknown,Unknown,Unknown,Point,71.90540899999999,22.988208,0,3,1,0,0,0,0
DKW,Dhanakwada,Unknown,Unknown,Unknown,Point,71.823472,24.146307,0,3,1,0,0,0,0
IVL,Ilavelangal,Tamil Nadu,SR,"Ottanatham - Maniyachi Rd, Tamil Nadu",Point,77.87235,8.937878,0,3,1,0,0,0,0
GZS,Giani Zail Singh Sandhwan,Punjab,NR,"Distt Faridkot, Punjab",Point,74.801905,30.613851,0,3,4,0,0,0,1
SHB,Shahibag,Unknown,Unknown,Unknown,Point,72.600949,23.035546,0,3,1,0,0,0,0
BMC,Bhimalgondi,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",Point,78.914582,21.740994,0,3,1,0,0,0,0
TBR,Taiabpur,Unknown,Unknown,Unknown,Point,88.154497,26.392839,0,3,1,0,0,0,0
BSWD,Bhemswadi,Unknown,Unknown,Unknown,Point,71.357286,21.485727,0,4,1,0,0,0,0
TKTB,Thakurbari,Unknown,Unknown,Unknown,Point,92.699488,26.797642000000003,0,4,1,0,0,0,0
RMC,Ram Chaura Road,Uttar Pradesh,NR,"National Highway 24B, Uttar Pradesh",Point,81.686954,25.609488,0,3,3,0,1,0,0
GHLU,Ghallu,Unknown,Unknown,Unknown,Point,74.1078213831,30.2566065213,0,4,1,0,0,0,0
BMN,Bhimana,Rajasthan,NWR,"Abu Road, Rajasthan",Point,72.886302,24.595571,0,3,1,0,0,0,0
PRDH,Pir Dulhe Shah Halt,Unknown,Unknown,Unknown,Point,73.155686,25.873873,0,4,4,0,0,0,1
KEJ,Kathleeghat,Himachal Pradesh,NR,"Shoghi, Himachal Pradesh",Point,77.103224,31.021478,0,3,1,0,0,0,0
MRDG,Maradanga,Unknown,Unknown,Unknown,Point,89.55668499999999,26.301078,0,4,1,0,0,0,0
MRDA,Maroda,Unknown,Unknown,Unknown,Point,79.660732,20.095174,0,4,1,0,0,0,0
LUA,Laluri Khera,Unknown,Unknown,Unknown,Point,79.74624299999999,28.607969,0,3,2,0,0,0,0
KEMP,Kempalsad,Unknown,Unknown,Unknown,Point,79.263378,21.087653,0,4,1,0,0,0,0
SGUD,Siliguri,Unknown,Unknown,Unknown,Point,88.414033,26.723574,0,4,1,0,0,0,0
CHNH,Channi Halt,Unknown,Unknown,Unknown,Point,73.01665499389999,27.890151968,0,4,2,0,0,0,0
KTGO,Kotgaon,Unknown,Unknown,Unknown,Point,79.674577,20.625413,0,4,1,0,0,0,0
PAAL,Pala,Unknown,Unknown,Unknown,Point,78.0183333807,21.3760800242,0,4,1,0,0,0,0
SXV,Suku,Unknown,Unknown,Unknown,Point,82.726431,18.715021,0,3,1,0,0,0,0
NARD,Naika Road,Unknown,Unknown,Unknown,Point,85.2923767371,25.4485799037,0,4,2,0,1,0,0
RAKD,Radha Kund,Unknown,Unknown,Unknown,Point,77.523598,27.537943,0,4,2,0,0,0,0
BHMA,Baghmara Halt,Unknown,Unknown,Unknown,Point,87.6174634106,25.3655236284,0,4,2,0,0,0,0
ZPR,Zorawar Pura Halt,Unknown,Unknown,Unknown,Point,73.44881699999999,29.762905,0,3,3,0,0,0,0
OM,Omkareshwar Road,Madhya Pradesh,WR,"Sh 27, Madhya Pradesh",Point,76.04654,22.215082,0,2,2,0,1,0,0
AGTR,Agauthar Halt,Unknown,Unknown,Unknown,Point,84.8437572205,26.0081455466,0,4,2,0,0,0,0
NES,Natesar,Unknown,Unknown,Unknown,Point,85.2718057104,24.9638845764,0,3,1,0,0,0,0
KNLE,Kanale,Unknown,Unknown,Unknown,Point,74.9593667969,14.2250994053,0,4,1,0,0,0,0
BRMT,Baramati,Maharashtra,CR,"Baramati, Maharashtra",Point,74.5781969,18.1536772,0,4,1,0,0,0,0
MHKT,Mohkhuti,Unknown,Unknown,Unknown,Point,94.80821,27.106537,0,4,1,0,0,0,0
GNGR,Gungrana,Unknown,Unknown,Unknown,Point,75.82596,30.714577,0,4,1,0,0,0,0
MCO,Motihari Court,Unknown,Unknown,Unknown,Point,84.90543100000001,26.62564,0,3,2,0,0,0,0
MXM,Minatchipuram,Unknown,Unknown,Unknown,Point,76.87534699999999,10.629748,0,3,1,0,0,0,0
OPN,Onnupuram Halt,Unknown,Unknown,Unknown,Point,79.17972008790001,12.7115636696,0,3,2,0,0,0,0
GDH,Gidnahali,Unknown,Unknown,Unknown,Point,77.82513399999999,13.406514,0,3,1,0,0,0,0
KUKA,Khui Khera,Unknown,Unknown,Unknown,Point,74.0778039648,30.3052058415,0,4,2,0,0,0,0
BNJN,Binjana,Unknown,Unknown,Unknown,Point,75.98680179930001,22.9311978995,0,4,1,0,0,0,0
GDW,Gadhwala,Unknown,Unknown,Unknown,Point,73.454923,27.970288,0,3,1,0,0,0,0
MCL,Madimangalam,Unknown,Unknown,Unknown,Point,79.1862,12.598975,0,3,1,0,0,0,0
BUGN,Bhurjiha Baragn,Unknown,Unknown,Unknown,Point,80.726312,27.638101,0,4,2,0,0,0,0
LKJN,Link Jn. Cabin,Unknown,Unknown,Unknown,Point,81.841869,25.356832,0,4,3,1,0,0,0
