day,station_id,hour,day_of_week,is_weekend,is_peak,capacity,passenger_count,density_percentage,lag_1h_footfall
18,10,16,4,0,0,800,379,47.38,229.0
18,10,17,4,0,1,800,751,93.88,379.0
18,10,18,4,0,1,800,798,99.75,751.0
18,10,19,4,0,1,800,748,93.5,798.0
18,10,20,4,0,0,800,599,74.88,748.0
18,10,21,4,0,0,800,141,17.62,599.0
18,10,22,4,0,0,800,154,19.25,141.0
18,10,23,4,0,0,800,191,23.88,154.0
19,10,0,5,1,0,800,16,2.0,191.0
19,10,1,5,1,0,800,23,2.88,16.0
19,10,2,5,1,0,800,16,2.0,23.0
19,10,3,5,1,0,800,16,2.0,16.0
19,10,4,5,1,0,800,16,2.0,16.0
19,10,5,5,1,0,800,16,2.0,16.0
19,10,6,5,1,0,800,189,23.62,16.0
19,10,7,5,1,0,800,202,25.25,189.0
19,10,8,5,1,0,800,444,55.5,202.0
19,10,9,5,1,0,800,361,45.12,444.0
19,10,10,5,1,0,800,185,23.12,361.0
19,10,11,5,1,0,800,157,19.62,185.0
19,10,12,5,1,0,800,182,22.75,157.0
19,10,13,5,1,0,800,201,25.12,182.0
19,10,14,5,1,0,800,196,24.5,201.0
19,10,15,5,1,0,800,198,24.75,196.0
19,10,16,5,1,0,800,204,25.5,198.0
19,10,17,5,1,0,800,460,57.5,204.0
19,10,18,5,1,0,800,463,57.88,460.0
19,10,19,5,1,0,800,419,52.38,463.0
19,10,20,5,1,0,800,285,35.62,419.0
19,10,21,5,1,0,800,67,8.38,285.0
19,10,22,5,1,0,800,67,8.38,67.0
19,10,23,5,1,0,800,126,15.75,67.0
20,10,0,6,1,0,800,70,8.75,126.0
20,10,1,6,1,0,800,23,2.88,70.0
20,10,2,6,1,0,800,16,2.0,23.0
20,10,3,6,1,0,800,52,6.5,16.0
20,10,4,6,1,0,800,16,2.0,52.0
20,10,5,6,1,0,800,74,9.25,16.0
20,10,6,6,1,0,800,286,35.75,74.0
20,10,7,6,1,0,800,197,24.62,286.0
20,10,8,6,1,0,800,392,49.0,197.0
20,10,9,6,1,0,800,393,49.12,392.0
20,10,10,6,1,0,800,247,30.88,393.0
20,10,11,6,1,0,800,188,23.5,247.0
20,10,12,6,1,0,800,202,25.25,188.0
20,10,13,6,1,0,800,138,17.25,202.0
20,10,14,6,1,0,800,159,19.88,138.0
20,10,15,6,1,0,800,151,18.88,159.0
20,10,16,6,1,0,800,159,19.88,151.0
20,10,17,6,1,0,800,520,65.0,159.0
20,10,18,6,1,0,800,421,52.62,520.0
20,10,19,6,1,0,800,393,49.12,421.0
20,10,20,6,1,0,800,294,36.75,393.0
20,10,21,6,1,0,800,93,11.62,294.0
20,10,22,6,1,0,800,84,10.5,93.0
20,10,23,6,1,0,800,131,16.38,84.0
21,10,0,0,0,0,800,20,2.5,131.0
21,10,1,0,0,0,800,70,8.75,20.0
21,10,2,0,0,0,800,54,6.75,70.0
21,10,3,0,0,0,800,104,13.0,54.0
21,10,4,0,0,0,800,59,7.38,104.0
21,10,5,0,0,0,800,81,10.12,59.0
21,10,6,0,0,0,800,406,50.75,81.0
21,10,7,0,0,0,800,406,50.75,406.0
21,10,8,0,0,1,800,740,92.5,406.0
21,10,9,0,0,1,800,717,89.62,740.0
21,10,10,0,0,0,800,258,32.25,717.0
21,10,11,0,0,0,800,312,39.0,258.0
21,10,12,0,0,0,800,363,45.38,312.0
21,10,13,0,0,0,800,366,45.75,363.0
21,10,14,0,0,0,800,270,33.75,366.0
21,10,15,0,0,0,800,310,38.75,270.0
21,10,16,0,0,0,800,231,28.88,310.0
21,10,17,0,0,1,800,830,103.75,231.0
21,10,18,0,0,1,800,777,97.12,830.0
21,10,19,0,0,1,800,751,93.88,777.0
21,10,20,0,0,0,800,601,75.12,751.0
21,10,21,0,0,0,800,181,22.62,601.0
21,10,22,0,0,0,800,156,19.5,181.0
21,10,23,0,0,0,800,162,20.25,156.0
22,10,0,1,0,0,800,16,2.0,162.0
22,10,1,1,0,0,800,60,7.5,16.0
22,10,2,1,0,0,800,28,3.5,60.0
22,10,3,1,0,0,800,47,5.88,28.0
22,10,4,1,0,0,800,67,8.38,47.0
22,10,5,1,0,0,800,95,11.88,67.0
22,10,6,1,0,0,800,479,59.88,95.0
22,10,7,1,0,0,800,426,53.25,479.0
22,10,8,1,0,1,800,751,93.88,426.0
22,10,9,1,0,1,800,712,89.0,751.0
22,10,10,1,0,0,800,361,45.12,712.0
22,10,11,1,0,0,800,309,38.62,361.0
22,10,12,1,0,0,800,324,40.5,309.0
22,10,13,1,0,0,800,294,36.75,324.0
22,10,14,1,0,0,800,321,40.12,294.0
22,10,15,1,0,0,800,345,43.12,321.0
22,10,16,1,0,0,800,303,37.88,345.0
22,10,17,1,0,1,800,794,99.25,303.0
22,10,18,1,0,1,800,795,99.38,794.0
22,10,19,1,0,1,800,771,96.38,795.0
22,10,20,1,0,0,800,601,75.12,771.0
22,10,21,1,0,0,800,147,18.38,601.0
22,10,22,1,0,0,800,186,23.25,147.0
22,10,23,1,0,0,800,131,16.38,186.0
23,10,0,2,0,0,800,16,2.0,131.0
23,10,1,2,0,0,800,77,9.62,16.0
23,10,2,2,0,0,800,24,3.0,77.0
23,10,3,2,0,0,800,85,10.62,24.0
23,10,4,2,0,0,800,95,11.88,85.0
23,10,5,2,0,0,800,79,9.88,95.0
23,10,6,2,0,0,800,449,56.12,79.0
23,10,7,2,0,0,800,406,50.75,449.0
23,10,8,2,0,1,800,746,93.25,406.0
23,10,9,2,0,1,800,772,96.5,746.0
23,10,10,2,0,0,800,328,41.0,772.0
23,10,11,2,0,0,800,263,32.88,328.0
23,10,12,2,0,0,800,285,35.62,263.0
23,10,13,2,0,0,800,387,48.38,285.0
23,10,14,2,0,0,800,350,43.75,387.0
23,10,15,2,0,0,800,290,36.25,350.0
23,10,16,2,0,0,800,290,36.25,290.0
23,10,17,2,0,1,800,794,99.25,290.0
23,10,18,2,0,1,800,838,104.75,794.0
23,10,19,2,0,1,800,786,98.25,838.0
23,10,20,2,0,0,800,563,70.38,786.0
23,10,21,2,0,0,800,200,25.0,563.0
23,10,22,2,0,0,800,239,29.88,200.0
23,10,23,2,0,0,800,131,16.38,239.0
24,10,0,3,0,0,800,16,2.0,131.0
24,10,1,3,0,0,800,31,3.88,16.0
24,10,2,3,0,0,800,16,2.0,31.0
24,10,3,3,0,0,800,42,5.25,16.0
24,10,4,3,0,0,800,16,2.0,42.0
24,10,5,3,0,0,800,38,4.75,16.0
24,10,6,3,0,0,800,380,47.5,38.0
24,10,7,3,0,0,800,413,51.62,380.0
24,10,8,3,0,1,800,779,97.38,413.0
24,10,9,3,0,1,800,699,87.38,779.0
24,10,10,3,0,0,800,355,44.38,699.0
24,10,11,3,0,0,800,320,40.0,355.0
24,10,12,3,0,0,800,258,32.25,320.0
24,10,13,3,0,0,800,325,40.62,258.0
24,10,14,3,0,0,800,235,29.38,325.0
24,10,15,3,0,0,800,326,40.75,235.0
24,10,16,3,0,0,800,297,37.12,326.0
24,10,17,3,0,1,800,775,96.88,297.0
24,10,18,3,0,1,800,825,103.12,775.0
24,10,19,3,0,1,800,817,102.12,825.0
24,10,20,3,0,0,800,594,74.25,817.0
24,10,21,3,0,0,800,202,25.25,594.0
24,10,22,3,0,0,800,167,20.88,202.0
24,10,23,3,0,0,800,175,21.88,167.0
25,10,0,4,0,0,800,89,11.12,175.0
25,10,1,4,0,0,800,45,5.62,89.0
25,10,2,4,0,0,800,43,5.38,45.0
25,10,3,4,0,0,800,16,2.0,43.0
25,10,4,4,0,0,800,72,9.0,16.0
25,10,5,4,0,0,800,99,12.38,72.0
25,10,6,4,0,0,800,420,52.5,99.0
25,10,7,4,0,0,800,440,55.0,420.0
25,10,8,4,0,1,800,787,98.38,440.0
25,10,9,4,0,1,800,730,91.25,787.0
25,10,10,4,0,0,800,355,44.38,730.0
25,10,11,4,0,0,800,352,44.0,355.0
25,10,12,4,0,0,800,372,46.5,352.0
25,10,13,4,0,0,800,263,32.88,372.0
25,10,14,4,0,0,800,291,36.38,263.0
25,10,15,4,0,0,800,355,44.38,291.0
25,10,16,4,0,0,800,240,30.0,355.0
25,10,17,4,0,1,800,754,94.25,240.0
25,10,18,4,0,1,800,779,97.38,754.0
25,10,19,4,0,1,800,870,108.75,779.0
25,10,20,4,0,0,800,613,76.62,870.0
25,10,21,4,0,0,800,118,14.75,613.0
25,10,22,4,0,0,800,176,22.0,118.0
25,10,23,4,0,0,800,89,11.12,176.0
26,10,0,5,1,0,800,38,4.75,89.0
26,10,1,5,1,0,800,16,2.0,38.0
26,10,2,5,1,0,800,49,6.12,16.0
26,10,3,5,1,0,800,16,2.0,49.0
26,10,4,5,1,0,800,105,13.12,16.0
26,10,5,5,1,0,800,81,10.12,105.0
26,10,6,5,1,0,800,233,29.12,81.0
26,10,7,5,1,0,800,156,19.5,233.0
26,10,8,5,1,0,800,422,52.75,156.0
26,10,9,5,1,0,800,485,60.62,422.0
26,10,10,5,1,0,800,153,19.12,485.0
26,10,11,5,1,0,800,202,25.25,153.0
26,10,12,5,1,0,800,87,10.88,202.0
26,10,13,5,1,0,800,188,23.5,87.0
26,10,14,5,1,0,800,155,19.38,188.0
26,10,15,5,1,0,800,173,21.62,155.0
26,10,16,5,1,0,800,189,23.62,173.0
26,10,17,5,1,0,800,386,48.25,189.0
26,10,18,5,1,0,800,425,53.12,386.0
26,10,19,5,1,0,800,452,56.5,425.0
26,10,20,5,1,0,800,325,40.62,452.0
26,10,21,5,1,0,800,65,8.12,325.0
26,10,22,5,1,0,800,37,4.62,65.0
26,10,23,5,1,0,800,114,14.25,37.0
27,10,0,6,1,0,800,39,4.88,114.0
27,10,1,6,1,0,800,47,5.88,39.0
27,10,2,6,1,0,800,16,2.0,47.0
27,10,3,6,1,0,800,16,2.0,16.0
27,10,4,6,1,0,800,16,2.0,16.0
27,10,5,6,1,0,800,57,7.12,16.0
27,10,6,6,1,0,800,286,35.75,57.0
27,10,7,6,1,0,800,328,41.0,286.0
27,10,8,6,1,0,800,438,54.75,328.0
27,10,9,6,1,0,800,416,52.0,438.0
27,10,10,6,1,0,800,237,29.62,416.0
27,10,11,6,1,0,800,163,20.38,237.0
27,10,12,6,1,0,800,225,28.12,163.0
27,10,13,6,1,0,800,171,21.38,225.0
27,10,14,6,1,0,800,92,11.5,171.0
27,10,15,6,1,0,800,179,22.38,92.0
27,10,16,6,1,0,800,140,17.5,179.0
27,10,17,6,1,0,800,387,48.38,140.0
27,10,18,6,1,0,800,461,57.63,387.0
27,10,19,6,1,0,800,468,58.5,461.0
27,10,20,6,1,0,800,311,38.88,468.0
27,10,21,6,1,0,800,63,7.88,311.0
27,10,22,6,1,0,800,39,4.88,63.0
27,10,23,6,1,0,800,133,16.62,39.0
28,10,0,0,0,0,800,104,13.0,133.0
28,10,1,0,0,0,800,16,2.0,104.0
28,10,2,0,0,0,800,16,2.0,16.0
28,10,3,0,0,0,800,16,2.0,16.0
28,10,4,0,0,0,800,28,3.5,16.0
28,10,5,0,0,0,800,16,2.0,28.0
28,10,6,0,0,0,800,484,60.5,16.0
28,10,7,0,0,0,800,426,53.25,484.0
28,10,8,0,0,1,800,720,90.0,426.0
28,10,9,0,0,1,800,798,99.75,720.0
28,10,10,0,0,0,800,341,42.62,798.0
28,10,11,0,0,0,800,309,38.62,341.0
28,10,12,0,0,0,800,328,41.0,309.0
28,10,13,0,0,0,800,312,39.0,328.0
28,10,14,0,0,0,800,325,40.62,312.0
28,10,15,0,0,0,800,281,35.12,325.0
28,10,16,0,0,0,800,350,43.75,281.0
28,10,17,0,0,1,800,816,102.0,350.0
28,10,18,0,0,1,800,796,99.5,816.0
28,10,19,0,0,1,800,797,99.62,796.0
28,10,20,0,0,0,800,595,74.38,797.0
28,10,21,0,0,0,800,159,19.88,595.0
28,10,22,0,0,0,800,176,22.0,159.0
28,10,23,0,0,0,800,186,23.25,176.0
29,10,0,1,0,0,800,34,4.25,186.0
29,10,1,1,0,0,800,33,4.12,34.0
29,10,2,1,0,0,800,59,7.38,33.0
29,10,3,1,0,0,800,16,2.0,59.0
29,10,4,1,0,0,800,16,2.0,16.0
29,10,5,1,0,0,800,53,6.62,16.0
29,10,6,1,0,0,800,514,64.25,53.0
29,10,7,1,0,0,800,480,60.0,514.0
29,10,8,1,0,1,800,813,101.63,480.0
29,10,9,1,0,1,800,714,89.25,813.0
29,10,10,1,0,0,800,322,40.25,714.0
29,10,11,1,0,0,800,315,39.38,322.0
29,10,12,1,0,0,800,380,47.5,315.0
29,10,13,1,0,0,800,276,34.5,380.0
29,10,14,1,0,0,800,260,32.5,276.0
29,10,15,1,0,0,800,248,31.0,260.0
29,10,16,1,0,0,800,287,35.88,248.0
29,10,17,1,0,1,800,815,101.88,287.0
29,10,18,1,0,1,800,800,100.0,815.0
29,10,19,1,0,1,800,752,94.0,800.0
29,10,20,1,0,0,800,565,70.62,752.0
29,10,21,1,0,0,800,238,29.75,565.0
29,10,22,1,0,0,800,178,22.25,238.0
29,10,23,1,0,0,800,210,26.25,178.0
0,11,0,0,0,0,1100,24,2.18,24.0
0,11,1,0,0,0,1100,55,5.0,24.0
0,11,2,0,0,0,1100,90,8.18,55.0
0,11,3,0,0,0,1100,100,9.09,90.0
0,11,4,0,0,0,1100,69,6.27,100.0
0,11,5,0,0,0,1100,22,2.0,69.0
0,11,6,0,0,0,1100,417,37.91,22.0
0,11,7,0,0,0,1100,511,46.45,417.0
0,11,8,0,0,1,1100,756,68.73,511.0
0,11,9,0,0,1,1100,884,80.36,756.0
0,11,10,0,0,0,1100,292,26.55,884.0
0,11,11,0,0,0,1100,391,35.55,292.0
0,11,12,0,0,0,1100,321,29.18,391.0
0,11,13,0,0,0,1100,294,26.73,321.0
0,11,14,0,0,0,1100,473,43.0,294.0
0,11,15,0,0,0,1100,381,34.64,473.0
0,11,16,0,0,0,1100,277,25.18,381.0
0,11,17,0,0,1,1100,822,74.73,277.0
0,11,18,0,0,1,1100,897,81.55,822.0
0,11,19,0,0,1,1100,852,77.45,897.0
0,11,20,0,0,0,1100,631,57.36,852.0
0,11,21,0,0,0,1100,131,11.91,631.0
0,11,22,0,0,0,1100,152,13.82,131.0
0,11,23,0,0,0,1100,142,12.91,152.0
1,11,0,1,0,0,1100,50,4.55,142.0
1,11,1,1,0,0,1100,57,5.18,50.0
1,11,2,1,0,0,1100,22,2.0,57.0
1,11,3,1,0,0,1100,22,2.0,22.0
1,11,4,1,0,0,1100,22,2.0,22.0
1,11,5,1,0,0,1100,86,7.82,22.0
1,11,6,1,0,0,1100,603,54.82,86.0
1,11,7,1,0,0,1100,481,43.73,603.0
1,11,8,1,0,1,1100,841,76.45,481.0
1,11,9,1,0,1,1100,814,74.0,841.0
1,11,10,1,0,0,1100,254,23.09,814.0
1,11,11,1,0,0,1100,349,31.73,254.0
1,11,12,1,0,0,1100,351,31.91,349.0
1,11,13,1,0,0,1100,324,29.45,351.0
1,11,14,1,0,0,1100,365,33.18,324.0
1,11,15,1,0,0,1100,318,28.91,365.0
1,11,16,1,0,0,1100,382,34.73,318.0
1,11,17,1,0,1,1100,862,78.36,382.0
1,11,18,1,0,1,1100,872,79.27,862.0
1,11,19,1,0,1,1100,894,81.27,872.0
1,11,20,1,0,0,1100,712,64.73,894.0
1,11,21,1,0,0,1100,237,21.55,712.0
1,11,22,1,0,0,1100,169,15.36,237.0
1,11,23,1,0,0,1100,258,23.45,169.0
2,11,0,2,0,0,1100,60,5.45,258.0
2,11,1,2,0,0,1100,22,2.0,60.0
2,11,2,2,0,0,1100,22,2.0,22.0
2,11,3,2,0,0,1100,22,2.0,22.0
2,11,4,2,0,0,1100,73,6.64,22.0
2,11,5,2,0,0,1100,32,2.91,73.0
2,11,6,2,0,0,1100,466,42.36,32.0
2,11,7,2,0,0,1100,507,46.09,466.0
2,11,8,2,0,1,1100,807,73.36,507.0
2,11,9,2,0,1,1100,820,74.55,807.0
2,11,10,2,0,0,1100,485,44.09,820.0
2,11,11,2,0,0,1100,382,34.73,485.0
2,11,12,2,0,0,1100,329,29.91,382.0
2,11,13,2,0,0,1100,262,23.82,329.0
2,11,14,2,0,0,1100,276,25.09,262.0
2,11,15,2,0,0,1100,407,37.0,276.0
2,11,16,2,0,0,1100,353,32.09,407.0
2,11,17,2,0,1,1100,827,75.18,353.0
2,11,18,2,0,1,1100,967,87.91,827.0
2,11,19,2,0,1,1100,901,81.91,967.0
2,11,20,2,0,0,1100,629,57.18,901.0
2,11,21,2,0,0,1100,246,22.36,629.0
2,11,22,2,0,0,1100,240,21.82,246.0
2,11,23,2,0,0,1100,170,15.45,240.0
3,11,0,3,0,0,1100,45,4.09,170.0
3,11,1,3,0,0,1100,22,2.0,45.0
3,11,2,3,0,0,1100,110,10.0,22.0
3,11,3,3,0,0,1100,102,9.27,110.0
3,11,4,3,0,0,1100,22,2.0,102.0
3,11,5,3,0,0,1100,183,16.64,22.0
3,11,6,3,0,0,1100,504,45.82,183.0
3,11,7,3,0,0,1100,519,47.18,504.0
3,11,8,3,0,1,1100,773,70.27,519.0
3,11,9,3,0,1,1100,834,75.82,773.0
3,11,10,3,0,0,1100,325,29.55,834.0
3,11,11,3,0,0,1100,279,25.36,325.0
3,11,12,3,0,0,1100,406,36.91,279.0
3,11,13,3,0,0,1100,273,24.82,406.0
3,11,14,3,0,0,1100,309,28.09,273.0
3,11,15,3,0,0,1100,274,24.91,309.0
3,11,16,3,0,0,1100,430,39.09,274.0
3,11,17,3,0,1,1100,809,73.55,430.0
3,11,18,3,0,1,1100,890,80.91,809.0
3,11,19,3,0,1,1100,879,79.91,890.0
3,11,20,3,0,0,1100,668,60.73,879.0
3,11,21,3,0,0,1100,156,14.18,668.0
3,11,22,3,0,0,1100,227,20.64,156.0
3,11,23,3,0,0,1100,213,19.36,227.0
4,11,0,4,0,0,1100,66,6.0,213.0
4,11,1,4,0,0,1100,81,7.36,66.0
4,11,2,4,0,0,1100,89,8.09,81.0
4,11,3,4,0,0,1100,159,14.45,89.0
4,11,4,4,0,0,1100,22,2.0,159.0
4,11,5,4,0,0,1100,109,9.91,22.0
4,11,6,4,0,0,1100,493,44.82,109.0
4,11,7,4,0,0,1100,515,46.82,493.0
4,11,8,4,0,1,1100,885,80.45,515.0
4,11,9,4,0,1,1100,879,79.91,885.0
4,11,10,4,0,0,1100,336,30.55,879.0
4,11,11,4,0,0,1100,522,47.45,336.0
4,11,12,4,0,0,1100,373,33.91,522.0
4,11,13,4,0,0,1100,370,33.64,373.0
4,11,14,4,0,0,1100,418,38.0,370.0
4,11,15,4,0,0,1100,328,29.82,418.0
4,11,16,4,0,0,1100,378,34.36,328.0
4,11,17,4,0,1,1100,877,79.73,378.0
4,11,18,4,0,1,1100,919,83.55,877.0
4,11,19,4,0,1,1100,802,72.91,919.0
4,11,20,4,0,0,1100,494,44.91,802.0
4,11,21,4,0,0,1100,151,13.73,494.0
4,11,22,4,0,0,1100,120,10.91,151.0
4,11,23,4,0,0,1100,156,14.18,120.0
5,11,0,5,1,0,1100,22,2.0,156.0
5,11,1,5,1,0,1100,51,4.64,22.0
5,11,2,5,1,0,1100,22,2.0,51.0
5,11,3,5,1,0,1100,22,2.0,22.0
5,11,4,5,1,0,1100,22,2.0,22.0
5,11,5,5,1,0,1100,42,3.82,22.0
5,11,6,5,1,0,1100,310,28.18,42.0
5,11,7,5,1,0,1100,242,22.0,310.0
5,11,8,5,1,0,1100,395,35.91,242.0
5,11,9,5,1,0,1100,442,40.18,395.0
5,11,10,5,1,0,1100,187,17.0,442.0
5,11,11,5,1,0,1100,169,15.36,187.0
5,11,12,5,1,0,1100,234,21.27,169.0
5,11,13,5,1,0,1100,202,18.36,234.0
5,11,14,5,1,0,1100,193,17.55,202.0
5,11,15,5,1,0,1100,342,31.09,193.0
5,11,16,5,1,0,1100,235,21.36,342.0
5,11,17,5,1,0,1100,457,41.55,235.0
5,11,18,5,1,0,1100,490,44.55,457.0
5,11,19,5,1,0,1100,485,44.09,490.0
5,11,20,5,1,0,1100,323,29.36,485.0
5,11,21,5,1,0,1100,138,12.55,323.0
5,11,22,5,1,0,1100,117,10.64,138.0
5,11,23,5,1,0,1100,75,6.82,117.0
6,11,0,6,1,0,1100,81,7.36,75.0
6,11,1,6,1,0,1100,111,10.09,81.0
6,11,2,6,1,0,1100,126,11.45,111.0
6,11,3,6,1,0,1100,41,3.73,126.0
6,11,4,6,1,0,1100,22,2.0,41.0
6,11,5,6,1,0,1100,32,2.91,22.0
6,11,6,6,1,0,1100,296,26.91,32.0
6,11,7,6,1,0,1100,212,19.27,296.0
6,11,8,6,1,0,1100,558,50.73,212.0
6,11,9,6,1,0,1100,633,57.55,558.0
6,11,10,6,1,0,1100,214,19.45,633.0
6,11,11,6,1,0,1100,222,20.18,214.0
6,11,12,6,1,0,1100,248,22.55,222.0
6,11,13,6,1,0,1100,274,24.91,248.0
6,11,14,6,1,0,1100,137,12.45,274.0
6,11,15,6,1,0,1100,110,10.0,137.0
6,11,16,6,1,0,1100,235,21.36,110.0
6,11,17,6,1,0,1100,518,47.09,235.0
6,11,18,6,1,0,1100,586,53.27,518.0
6,11,19,6,1,0,1100,571,51.91,586.0
6,11,20,6,1,0,1100,412,37.45,571.0
6,11,21,6,1,0,1100,156,14.18,412.0
6,11,22,6,1,0,1100,140,12.73,156.0
6,11,23,6,1,0,1100,126,11.45,140.0
7,11,0,0,0,0,1100,75,6.82,126.0
7,11,1,0,0,0,1100,73,6.64,75.0
7,11,2,0,0,0,1100,22,2.0,73.0
7,11,3,0,0,0,1100,22,2.0,22.0
7,11,4,0,0,0,1100,117,10.64,22.0
7,11,5,0,0,0,1100,39,3.55,117.0
7,11,6,0,0,0,1100,533,48.45,39.0
7,11,7,0,0,0,1100,553,50.27,533.0
7,11,8,0,0,1,1100,791,71.91,553.0
7,11,9,0,0,1,1100,766,69.64,791.0
7,11,10,0,0,0,1100,383,34.82,766.0
7,11,11,0,0,0,1100,425,38.64,383.0
7,11,12,0,0,0,1100,301,27.36,425.0
7,11,13,0,0,0,1100,346,31.45,301.0
7,11,14,0,0,0,1100,369,33.55,346.0
7,11,15,0,0,0,1100,321,29.18,369.0
7,11,16,0,0,0,1100,335,30.45,321.0
7,11,17,0,0,1,1100,871,79.18,335.0
7,11,18,0,0,1,1100,901,81.91,871.0
7,11,19,0,0,1,1100,935,85.0,901.0
7,11,20,0,0,0,1100,549,49.91,935.0
7,11,21,0,0,0,1100,137,12.45,549.0
7,11,22,0,0,0,1100,168,15.27,137.0
7,11,23,0,0,0,1100,147,13.36,168.0
8,11,0,1,0,0,1100,57,5.18,147.0
8,11,1,1,0,0,1100,90,8.18,57.0
8,11,2,1,0,0,1100,22,2.0,90.0
8,11,3,1,0,0,1100,130,11.82,22.0
8,11,4,1,0,0,1100,115,10.45,130.0
8,11,5,1,0,0,1100,35,3.18,115.0
8,11,6,1,0,0,1100,509,46.27,35.0
8,11,7,1,0,0,1100,499,45.36,509.0
8,11,8,1,0,1,1100,836,76.0,499.0
8,11,9,1,0,1,1100,820,74.55,836.0
8,11,10,1,0,0,1100,380,34.55,820.0
8,11,11,1,0,0,1100,299,27.18,380.0
8,11,12,1,0,0,1100,276,25.09,299.0
8,11,13,1,0,0,1100,363,33.0,276.0
8,11,14,1,0,0,1100,307,27.91,363.0
8,11,15,1,0,0,1100,360,32.73,307.0
8,11,16,1,0,0,1100,341,31.0,360.0
8,11,17,1,0,1,1100,916,83.27,341.0
8,11,18,1,0,1,1100,857,77.91,916.0
8,11,19,1,0,1,1100,849,77.18,857.0
8,11,20,1,0,0,1100,620,56.36,849.0
8,11,21,1,0,0,1100,160,14.55,620.0
8,11,22,1,0,0,1100,140,12.73,160.0
8,11,23,1,0,0,1100,208,18.91,140.0
9,11,0,2,0,0,1100,82,7.45,208.0
9,11,1,2,0,0,1100,156,14.18,82.0
9,11,2,2,0,0,1100,22,2.0,156.0
9,11,3,2,0,0,1100,22,2.0,22.0
9,11,4,2,0,0,1100,22,2.0,22.0
9,11,5,2,0,0,1100,75,6.82,22.0
9,11,6,2,0,0,1100,533,48.45,75.0
9,11,7,2,0,0,1100,485,44.09,533.0
9,11,8,2,0,1,1100,837,76.09,485.0
9,11,9,2,0,1,1100,810,73.64,837.0
9,11,10,2,0,0,1100,373,33.91,810.0
9,11,11,2,0,0,1100,338,30.73,373.0
9,11,12,2,0,0,1100,372,33.82,338.0
9,11,13,2,0,0,1100,283,25.73,372.0
9,11,14,2,0,0,1100,439,39.91,283.0
9,11,15,2,0,0,1100,275,25.0,439.0
9,11,16,2,0,0,1100,328,29.82,275.0
9,11,17,2,0,1,1100,815,74.09,328.0
9,11,18,2,0,1,1100,918,83.45,815.0
9,11,19,2,0,1,1100,978,88.91,918.0
9,11,20,2,0,0,1100,614,55.82,978.0
9,11,21,2,0,0,1100,200,18.18,614.0
9,11,22,2,0,0,1100,314,28.55,200.0
9,11,23,2,0,0,1100,261,23.73,314.0
10,11,0,3,0,0,1100,51,4.64,261.0
10,11,1,3,0,0,1100,22,2.0,51.0
10,11,2,3,0,0,1100,22,2.0,22.0
10,11,3,3,0,0,1100,69,6.27,22.0
10,11,4,3,0,0,1100,106,9.64,69.0
10,11,5,3,0,0,1100,22,2.0,106.0
10,11,6,3,0,0,1100,553,50.27,22.0
10,11,7,3,0,0,1100,486,44.18,553.0
10,11,8,3,0,1,1100,888,80.73,486.0
10,11,9,3,0,1,1100,831,75.55,888.0
10,11,10,3,0,0,1100,364,33.09,831.0
10,11,11,3,0,0,1100,372,33.82,364.0
10,11,12,3,0,0,1100,378,34.36,372.0
10,11,13,3,0,0,1100,374,34.0,378.0
10,11,14,3,0,0,1100,324,29.45,374.0
10,11,15,3,0,0,1100,324,29.45,324.0
10,11,16,3,0,0,1100,317,28.82,324.0
10,11,17,3,0,1,1100,850,77.27,317.0
10,11,18,3,0,1,1100,907,82.45,850.0
10,11,19,3,0,1,1100,946,86.0,907.0
10,11,20,3,0,0,1100,565,51.36,946.0
10,11,21,3,0,0,1100,179,16.27,565.0
10,11,22,3,0,0,1100,218,19.82,179.0
10,11,23,3,0,0,1100,164,14.91,218.0
11,11,0,4,0,0,1100,27,2.45,164.0
11,11,1,4,0,0,1100,22,2.0,27.0
11,11,2,4,0,0,1100,22,2.0,22.0
11,11,3,4,0,0,1100,22,2.0,22.0
11,11,4,4,0,0,1100,96,8.73,22.0
11,11,5,4,0,0,1100,26,2.36,96.0
11,11,6,4,0,0,1100,536,48.73,26.0
11,11,7,4,0,0,1100,501,45.55,536.0
11,11,8,4,0,1,1100,781,71.0,501.0
11,11,9,4,0,1,1100,854,77.64,781.0
11,11,10,4,0,0,1100,313,28.45,854.0
11,11,11,4,0,0,1100,325,29.55,313.0
11,11,12,4,0,0,1100,343,31.18,325.0
11,11,13,4,0,0,1100,390,35.45,343.0
11,11,14,4,0,0,1100,361,32.82,390.0
11,11,15,4,0,0,1100,319,29.0,361.0
11,11,16,4,0,0,1100,332,30.18,319.0
11,11,17,4,0,1,1100,919,83.55,332.0
11,11,18,4,0,1,1100,789,71.73,919.0
11,11,19,4,0,1,1100,947,86.09,789.0
11,11,20,4,0,0,1100,636,57.82,947.0
11,11,21,4,0,0,1100,209,19.0,636.0
11,11,22,4,0,0,1100,174,15.82,209.0
11,11,23,4,0,0,1100,253,23.0,174.0
12,11,0,5,1,0,1100,64,5.82,253.0
12,11,1,5,1,0,1100,28,2.55,64.0
12,11,2,5,1,0,1100,44,4.0,28.0
12,11,3,5,1,0,1100,62,5.64,44.0
12,11,4,5,1,0,1100,55,5.0,62.0
12,11,5,5,1,0,1100,73,6.64,55.0
12,11,6,5,1,0,1100,347,31.55,73.0
12,11,7,5,1,0,1100,310,28.18,347.0
