trip_id,train_id,origin_station,destination_station,departure_time,arrival_time,trip_date,trip_duration_min,distance_km,average_speed_kmh
TRP_015013,TRN_089,Chandni Chowk,Guru Dronacharya,14:24:00,15:10:00,2026-03-05,46,25.0,32.65
TRP_015014,TRN_060,Shahdara,Rithala,07:41:00,08:16:00,2026-03-14,35,21.25,36.9
TRP_015015,TRN_082,Khan Market,Harkesh Nagar Okhla,15:26:00,15:44:00,2026-03-05,18,11.25,37.91
TRP_015016,TRN_145,Lal Quila,Jangpura,18:49:00,19:08:00,2026-03-22,19,11.25,35.66
TRP_015017,TRN_043,Azadpur,MG Road,06:05:00,07:05:00,2026-03-10,60,36.25,36.34
TRP_015018,TRN_051,Dilshad Garden,Kashmere Gate,07:07:00,07:21:00,2026-03-02,14,8.75,37.48
TRP_015019,TRN_179,Janakpuri East,Noida Sector 34,21:44:00,22:56:00,2026-03-06,72,38.75,32.24
TRP_015020,TRN_115,Janakpuri East,Supreme Court,07:51:00,08:24:00,2026-03-06,33,22.5,41.21
TRP_015021,TRN_047,Chirag Delhi,Okhla Vihar,08:19:00,08:32:00,2026-03-15,13,8.75,41.65
TRP_015022,TRN_121,Jhandewalan,Noida Sector 59,07:12:00,07:52:00,2026-03-21,40,26.25,38.9
TRP_015023,TRN_151,Punjabi Bagh West,Mayapuri Cantonment,08:43:00,08:49:00,2026-03-25,6,3.75,37.11
TRP_015024,TRN_083,Shaheed Nagar,Netaji Subhash Place,21:46:00,22:22:00,2026-03-09,36,20.0,33.42
TRP_015025,TRN_146,Jangpura,Tughlakabad,22:19:00,22:39:00,2026-03-06,20,13.75,41.97
TRP_015026,TRN_035,New Delhi,MG Road,11:54:00,12:35:00,2026-03-28,41,25.0,36.27
TRP_015027,TRN_179,Dwarka Mor,Nawada,07:42:00,07:44:00,2026-03-16,2,1.25,41.58
TRP_015028,TRN_072,Jahangirpuri,AIIMS,20:46:00,21:25:00,2026-03-11,39,23.75,36.42
TRP_015029,TRN_188,Samaypur Badli,IFFCO Chowk,14:04:00,15:20:00,2026-03-27,76,43.75,34.67
TRP_015030,TRN_021,Civil Lines,Hauz Khas,22:28:00,22:58:00,2026-03-18,30,17.5,34.67
TRP_015031,TRN_024,Chhattarpur,Millennium City Centre Gurugram,13:09:00,13:27:00,2026-03-24,18,10.0,32.52
TRP_015032,TRN_148,Sector 28,Sant Surdas (Sihi),19:29:00,19:40:00,2026-03-13,11,7.5,39.71
TRP_015033,TRN_184,Hindon River,Shastri Nagar,18:44:00,19:25:00,2026-03-17,41,22.5,33.1
TRP_015034,TRN_188,Model Town,MG Road,20:57:00,22:01:00,2026-03-09,64,35.0,33.0
TRP_015035,TRN_050,Sadar Bazar Cantonment,Panchsheel Park,14:48:00,15:06:00,2026-03-03,18,10.0,33.35
TRP_015036,TRN_174,Greater Kailash,Jasola Vihar Shaheen Bagh,17:08:00,17:24:00,2026-03-24,16,8.75,32.79
TRP_015037,TRN_194,Malviya Nagar,Saket,06:25:00,06:27:00,2026-03-07,2,1.25,35.48
TRP_015038,TRN_054,Dilli Haat - INA,Karkarduma Court,16:57:00,17:24:00,2026-03-24,27,17.5,38.19
TRP_015039,TRN_170,Dilshad Garden,Jhilmil,17:27:00,17:29:00,2026-03-11,2,1.25,36.76
TRP_015040,TRN_014,Vishwa Vidyalaya,Sikanderpur,14:10:00,14:56:00,2026-03-28,46,31.25,40.82
TRP_015041,TRN_008,Greater Kailash,Jasola Vihar Shaheen Bagh,09:56:00,10:09:00,2026-03-28,13,8.75,40.35
TRP_015042,TRN_043,Dilli Haat - INA,IFFCO Chowk,19:34:00,20:01:00,2026-03-03,27,17.5,38.51
TRP_015043,TRN_049,Rajiv Chowk,Botanical Garden,06:04:00,06:27:00,2026-03-02,23,16.25,42.0
TRP_015044,TRN_018,Munirka,Okhla NSIC,19:18:00,19:36:00,2026-03-12,18,11.25,37.45
TRP_015045,TRN_099,Jama Masjid,Raja Nahar Singh,20:47:00,21:55:00,2026-03-13,68,38.75,34.24
TRP_015046,TRN_034,Mohan Nagar,Seelampur,15:56:00,16:19:00,2026-03-14,23,12.5,32.74
TRP_015047,TRN_096,Netaji Subhash Place,Mayur Vihar-I,15:11:00,15:45:00,2026-03-07,34,21.25,37.38
TRP_015048,TRN_082,Jangpura,Lajpat Nagar,18:59:00,19:01:00,2026-03-07,2,1.25,35.59
TRP_015049,TRN_191,Rajouri Garden,Gokulpuri,13:07:00,14:06:00,2026-03-15,59,32.5,33.24
TRP_015050,TRN_047,Vasant Vihar,Munirka,07:46:00,07:48:00,2026-03-27,2,1.25,32.52
TRP_015051,TRN_145,Delhi Gate,Lajpat Nagar,08:35:00,08:49:00,2026-03-17,14,10.0,41.75
TRP_015052,TRN_089,Chawri Bazar,Qutab Minar,14:33:00,15:01:00,2026-03-05,28,17.5,38.03
TRP_015053,TRN_175,Model Town,Sultanpur,21:13:00,21:58:00,2026-03-25,45,28.75,38.7
TRP_015054,TRN_023,Johri Enclave,Shiv Vihar,10:16:00,10:18:00,2026-03-23,2,1.25,39.45
TRP_015055,TRN_065,Dabri Mor - Janakpuri South,Okhla Vihar,07:50:00,08:26:00,2026-03-26,36,23.75,39.56
TRP_015056,TRN_019,Dwarka,Rajouri Garden,14:00:00,14:20:00,2026-03-05,20,13.75,41.77
TRP_015057,TRN_024,Haiderpur Badli Mor,Dilli Haat - INA,08:06:00,08:43:00,2026-03-09,37,23.75,38.89
TRP_015058,TRN_018,Vasant Vihar,Okhla NSIC,08:41:00,09:04:00,2026-03-29,23,12.5,32.47
TRP_015059,TRN_094,Dashrathpuri,Okhla NSIC,20:43:00,21:16:00,2026-03-16,33,18.75,34.32
TRP_015060,TRN_046,Inderlok,Rohini West,08:57:00,09:13:00,2026-03-09,16,8.75,33.5
TRP_015061,TRN_192,Govind Puri,Old Faridabad,19:56:00,20:23:00,2026-03-05,27,15.0,33.83
TRP_015062,TRN_046,Mansarovar Park,Rithala,16:07:00,16:46:00,2026-03-18,39,22.5,34.53
TRP_015063,TRN_054,Netaji Subhash Place,ESI Basaidarapur,08:48:00,08:55:00,2026-03-05,7,3.75,32.01
TRP_015064,TRN_020,Rajouri Garden,Dilli Haat - INA,07:28:00,07:42:00,2026-03-09,14,8.75,38.68
TRP_015065,TRN_153,Dwarka Sector 11,Supreme Court,19:43:00,20:44:00,2026-03-06,61,35.0,34.64
TRP_015066,TRN_111,Rajendra Place,Noida Sector 59,21:20:00,22:10:00,2026-03-30,50,28.75,34.47
TRP_015067,TRN_127,Uttam Nagar East,Mayur Vihar-I,22:30:00,23:14:00,2026-03-09,44,30.0,40.9
TRP_015068,TRN_022,Mohan Estate,Sarai,16:56:00,17:02:00,2026-03-11,6,3.75,38.81
TRP_015069,TRN_092,Shastri Nagar,Rithala,20:40:00,20:58:00,2026-03-25,18,11.25,36.96
TRP_015070,TRN_002,Keshav Puram,Netaji Subhash Place,13:10:00,13:12:00,2026-03-14,2,1.25,37.82
TRP_015071,TRN_150,South Extension,Gokulpuri,15:11:00,15:44:00,2026-03-14,33,22.5,40.4
TRP_015072,TRN_123,Greater Kailash,Sukhdev Vihar,10:09:00,10:17:00,2026-03-09,8,5.0,38.63
TRP_015073,TRN_024,Central Secretariat,Lok Kalyan Marg,20:22:00,20:27:00,2026-03-29,5,2.5,32.9
TRP_015074,TRN_172,Kailash Colony,Badkhal Mor,17:14:00,17:40:00,2026-03-15,26,17.5,40.54
TRP_015075,TRN_075,Sadar Bazar Cantonment,Chirag Delhi,06:09:00,06:26:00,2026-03-25,17,11.25,40.57
TRP_015076,TRN_081,Dilli Haat - INA,Jafrabad,08:03:00,08:35:00,2026-03-18,32,21.25,39.47
TRP_015077,TRN_017,Delhi Gate,Old Faridabad,17:26:00,18:22:00,2026-03-16,56,31.25,33.49
TRP_015078,TRN_089,Samaypur Badli,Ghitorni,21:02:00,21:57:00,2026-03-16,55,37.5,41.2
TRP_015079,TRN_015,Shakurpur,Sir M. Vishveshwaraya Moti Bagh,14:48:00,15:03:00,2026-03-30,15,8.75,34.63
TRP_015080,TRN_112,Ramesh Nagar,Shadipur,08:41:00,08:47:00,2026-03-29,6,3.75,40.43
TRP_015081,TRN_200,Vinobapuri,Shiv Vihar,12:51:00,13:26:00,2026-03-05,35,22.5,38.35
TRP_015082,TRN_027,Vinobapuri,Karkarduma Court,13:07:00,13:28:00,2026-03-19,21,13.75,39.64
TRP_015083,TRN_047,Munirka,Okhla NSIC,20:20:00,20:36:00,2026-03-22,16,11.25,41.7
TRP_015084,TRN_075,Shankar Vihar,R.K. Puram,19:31:00,19:38:00,2026-03-02,7,3.75,32.87
TRP_015085,TRN_168,Bhikaji Cama Place,Shiv Vihar,19:56:00,20:37:00,2026-03-16,41,28.75,41.9
TRP_015086,TRN_188,"Rohini Sector 18, 19",Malviya Nagar,20:36:00,21:24:00,2026-03-17,48,30.0,37.72
TRP_015087,TRN_154,Noida Sector 15,Noida Sector 52,22:24:00,22:37:00,2026-03-05,13,8.75,39.51
TRP_015088,TRN_053,Vasant Vihar,Kalindi Kunj,16:49:00,17:24:00,2026-03-06,35,18.75,32.51
TRP_015089,TRN_044,Rohini East,Rithala,07:01:00,07:05:00,2026-03-21,4,2.5,41.57
TRP_015090,TRN_138,Harkesh Nagar Okhla,Badarpur Border,20:44:00,20:55:00,2026-03-13,11,6.25,34.21
TRP_015091,TRN_200,Majlis Park,Vinobapuri,10:10:00,10:49:00,2026-03-28,39,21.25,32.5
TRP_015092,TRN_139,Terminal 1 IGI Airport,Munirka,19:54:00,20:01:00,2026-03-30,7,3.75,32.48
TRP_015093,TRN_014,Saket,Qutab Minar,18:16:00,18:18:00,2026-03-29,2,1.25,32.2
TRP_015094,TRN_075,Dabri Mor - Janakpuri South,Panchsheel Park,20:33:00,20:57:00,2026-03-06,24,13.75,34.64
TRP_015095,TRN_017,Sector 28,Badkhal Mor,06:13:00,06:15:00,2026-03-01,2,1.25,34.01
TRP_015096,TRN_042,Dwarka Sector 13,Uttam Nagar East,21:23:00,21:36:00,2026-03-25,13,7.5,33.93
TRP_015097,TRN_099,Neelam Chowk Ajronda,Raja Nahar Singh,20:24:00,20:32:00,2026-03-15,8,5.0,37.04
TRP_015098,TRN_092,Shastri Park,Kanhaiya Nagar,09:13:00,09:28:00,2026-03-08,15,8.75,35.52
TRP_015099,TRN_085,Mandi House,Jawaharlal Nehru Stadium,17:21:00,17:29:00,2026-03-17,8,5.0,37.88
TRP_015100,TRN_116,Dwarka Mor,Mayur Vihar-I,22:42:00,23:38:00,2026-03-09,56,33.75,36.28
TRP_015101,TRN_173,Shastri Nagar,Inderlok,22:50:00,22:52:00,2026-03-18,2,1.25,34.17
TRP_015102,TRN_163,Noida Sector 16,Noida City Centre,09:13:00,09:20:00,2026-03-04,7,5.0,40.73
TRP_015103,TRN_059,Kirti Nagar,Mayur Vihar Extension,15:03:00,15:35:00,2026-03-08,32,18.75,35.23
TRP_015104,TRN_004,Vinobapuri,Mayur Vihar-I,08:25:00,08:31:00,2026-03-22,6,3.75,40.82
TRP_015105,TRN_046,Kanhaiya Nagar,Rohini East,07:50:00,08:01:00,2026-03-12,11,6.25,33.85
TRP_015106,TRN_101,ITO,Sant Surdas (Sihi),22:25:00,23:15:00,2026-03-16,50,35.0,41.87
TRP_015107,TRN_181,East Azad Nagar,Jafrabad,20:49:00,20:51:00,2026-03-05,2,1.25,41.08
TRP_015108,TRN_064,Janakpuri East,Jhandewalan,08:00:00,08:30:00,2026-03-04,30,16.25,32.28
TRP_015109,TRN_194,Chandni Chowk,AIIMS,13:39:00,13:57:00,2026-03-12,18,12.5,41.82
TRP_015110,TRN_089,Vishwa Vidyalaya,Jor Bagh,07:01:00,07:27:00,2026-03-02,26,15.0,35.23
TRP_015111,TRN_089,Qutab Minar,Millennium City Centre Gurugram,07:49:00,08:09:00,2026-03-17,20,11.25,33.93
TRP_015112,TRN_065,Dabri Mor - Janakpuri South,Botanical Garden,18:15:00,19:01:00,2026-03-24,46,28.75,37.73
TRP_015113,TRN_038,Raj Bagh,Netaji Subhash Place,18:51:00,19:30:00,2026-03-13,39,21.25,32.77
TRP_015114,TRN_137,Shahdara,Shastri Nagar,12:51:00,13:09:00,2026-03-15,18,10.0,34.25
TRP_015115,TRN_024,Jahangirpuri,Jor Bagh,12:33:00,13:12:00,2026-03-29,39,21.25,32.91
TRP_015116,TRN_121,Dwarka Sector 21,Dwarka Sector 9,16:32:00,16:36:00,2026-03-23,4,2.5,35.99
TRP_015117,TRN_160,Chandni Chowk,Ghitorni,11:52:00,12:34:00,2026-03-20,42,22.5,32.07
TRP_015118,TRN_082,Harkesh Nagar Okhla,Sarita Vihar,11:15:00,11:19:00,2026-03-27,4,2.5,40.72
TRP_015119,TRN_101,Lajpat Nagar,Harkesh Nagar Okhla,20:05:00,20:18:00,2026-03-10,13,7.5,33.52
TRP_015120,TRN_090,Mohan Estate,Badarpur Border,08:21:00,08:25:00,2026-03-11,4,2.5,39.01
TRP_015121,TRN_145,Jangpura,Sant Surdas (Sihi),17:39:00,18:20:00,2026-03-10,41,27.5,40.69
TRP_015122,TRN_133,Chhattarpur,Sikanderpur,19:40:00,19:50:00,2026-03-03,10,6.25,39.27
TRP_015123,TRN_038,Shastri Nagar,Pitampura,09:14:00,09:25:00,2026-03-05,11,7.5,40.01
TRP_015124,TRN_125,Seelampur,Tis Hazari,08:40:00,08:46:00,2026-03-26,6,3.75,37.43
TRP_015125,TRN_093,Palam,Okhla Vihar,13:36:00,14:07:00,2026-03-24,31,21.25,41.69
TRP_015126,TRN_029,Hazrat Nizamuddin,Jafrabad,21:43:00,22:06:00,2026-03-05,23,15.0,39.8
TRP_015127,TRN_055,Palam,Sadar Bazar Cantonment,06:17:00,06:19:00,2026-03-29,2,1.25,37.81
TRP_015128,TRN_079,Civil Lines,Udyog Bhawan,11:31:00,11:50:00,2026-03-27,19,10.0,32.17
TRP_015129,TRN_028,Tagore Garden,Patel Nagar,09:27:00,09:41:00,2026-03-17,14,7.5,33.05
TRP_015130,TRN_102,Janakpuri East,Rajouri Garden,12:01:00,12:12:00,2026-03-16,11,6.25,34.06
TRP_015131,TRN_092,Hindon River,Shastri Nagar,18:11:00,18:53:00,2026-03-02,42,22.5,32.33
TRP_015132,TRN_123,Jamia Millia Islamia,Okhla Bird Sanctuary,13:38:00,13:46:00,2026-03-28,8,5.0,40.0
TRP_015133,TRN_106,Netaji Subhash Place,Lajpat Nagar,14:57:00,15:27:00,2026-03-21,30,16.25,33.0
TRP_015134,TRN_039,Jahangirpuri,Hauz Khas,14:29:00,15:15:00,2026-03-04,46,26.25,34.32
TRP_015135,TRN_181,IP Extension,Jafrabad,09:25:00,09:38:00,2026-03-02,13,7.5,34.03
TRP_015136,TRN_013,Udyog Bhawan,Hauz Khas,08:20:00,08:34:00,2026-03-20,14,7.5,32.75
TRP_015137,TRN_082,Kailash Colony,Badarpur Border,19:55:00,20:11:00,2026-03-17,16,11.25,40.91
TRP_015138,TRN_149,Munirka,Greater Kailash,15:21:00,15:34:00,2026-03-03,13,7.5,35.91
TRP_015139,TRN_026,Shyam Park,Kohat Enclave,12:46:00,13:23:00,2026-03-23,37,25.0,40.18
TRP_015140,TRN_028,Dwarka,Jhandewalan,06:12:00,06:46:00,2026-03-20,34,23.75,41.88
TRP_015141,TRN_018,Dashrathpuri,Chirag Delhi,16:17:00,16:38:00,2026-03-30,21,13.75,39.17
TRP_015142,TRN_015,Dilli Haat - INA,Maujpur - Babarpur,10:27:00,11:06:00,2026-03-04,39,22.5,34.96
TRP_015143,TRN_119,Durgabai Deshmukh South Campus,Dilli Haat - INA,19:11:00,19:19:00,2026-03-21,8,5.0,38.45
TRP_015144,TRN_028,Janakpuri East,Barakhamba Road,19:13:00,19:44:00,2026-03-25,31,20.0,38.26
TRP_015145,TRN_041,Vinobapuri,Mayur Vihar-I,11:53:00,11:58:00,2026-03-13,5,3.75,41.72
TRP_015146,TRN_185,Sarojini Nagar,Karkarduma,12:21:00,12:47:00,2026-03-28,26,17.5,40.94
TRP_015147,TRN_065,Sadar Bazar Cantonment,Kalindi Kunj,11:29:00,12:02:00,2026-03-27,33,22.5,40.33
TRP_015148,TRN_020,Lajpat Nagar,Krishna Nagar,07:31:00,07:55:00,2026-03-28,24,16.25,40.73
TRP_015149,TRN_051,Welcome,Seelampur,07:59:00,08:01:00,2026-03-25,2,1.25,36.13
TRP_015150,TRN_098,Mayur Vihar-I,Anand Vihar ISBT,11:40:00,11:51:00,2026-03-12,11,7.5,40.76
TRP_015151,TRN_148,Harkesh Nagar Okhla,Mohan Estate,08:28:00,08:34:00,2026-03-11,6,3.75,34.84
TRP_015152,TRN_081,Hazrat Nizamuddin,Karkarduma,13:11:00,13:29:00,2026-03-10,18,10.0,33.66
TRP_015153,TRN_097,Rajiv Chowk,Ghitorni,21:26:00,21:56:00,2026-03-18,30,18.75,37.53
TRP_015154,TRN_175,Samaypur Badli,Adarsh Nagar,16:39:00,16:46:00,2026-03-22,7,5.0,40.64
TRP_015155,TRN_074,Jawaharlal Nehru Stadium,Govind Puri,21:59:00,22:12:00,2026-03-30,13,8.75,41.5
TRP_015156,TRN_175,Haiderpur Badli Mor,Saket,20:41:00,21:28:00,2026-03-02,47,30.0,37.97
TRP_015157,TRN_127,Dwarka Sector 14,Janakpuri West,20:09:00,20:23:00,2026-03-20,14,7.5,32.9
TRP_015158,TRN_033,Shahdara,Tis Hazari,10:52:00,11:02:00,2026-03-02,10,6.25,37.12
TRP_015159,TRN_018,Janakpuri West,Kalkaji Mandir,18:18:00,18:54:00,2026-03-30,36,20.0,33.58
TRP_015160,TRN_051,Shaheed Sthal,Welcome,22:57:00,23:19:00,2026-03-05,22,15.0,41.33
TRP_015161,TRN_040,Kalkaji Mandir,Jasola Vihar Shaheen Bagh,22:23:00,22:33:00,2026-03-14,10,6.25,38.3
TRP_015162,TRN_064,Mandi House,Yamuna Bank,08:22:00,08:28:00,2026-03-24,6,3.75,36.11
TRP_015163,TRN_060,Kohat Enclave,Rohini East,13:39:00,13:43:00,2026-03-09,4,2.5,37.23
TRP_015164,TRN_023,Sarojini Nagar,Johri Enclave,08:41:00,09:19:00,2026-03-22,38,26.25,41.19
TRP_015165,TRN_135,Badkhal Mor,Sant Surdas (Sihi),21:21:00,21:30:00,2026-03-14,9,6.25,41.27
TRP_015166,TRN_107,Majlis Park,Hazrat Nizamuddin,12:45:00,13:26:00,2026-03-09,41,23.75,35.0
TRP_015167,TRN_186,Dwarka Sector 10,Mandi House,20:42:00,21:39:00,2026-03-02,57,35.0,36.97
TRP_015168,TRN_145,Delhi Gate,Sant Surdas (Sihi),11:44:00,12:37:00,2026-03-06,53,36.25,41.15
TRP_015169,TRN_158,Greater Kailash,Okhla Bird Sanctuary,07:37:00,07:57:00,2026-03-18,20,11.25,34.25
TRP_015170,TRN_182,Jamia Millia Islamia,Botanical Garden,22:48:00,22:57:00,2026-03-18,9,6.25,41.04
TRP_015171,TRN_056,Nehru Place,Tughlakabad,20:45:00,20:59:00,2026-03-10,14,8.75,36.79
TRP_015172,TRN_149,Panchsheel Park,Jamia Millia Islamia,16:52:00,17:07:00,2026-03-10,15,8.75,34.07
TRP_015173,TRN_163,Dwarka Sector 9,Dwarka Sector 11,12:31:00,12:35:00,2026-03-18,4,2.5,39.11
TRP_015174,TRN_027,Hazrat Nizamuddin,Shiv Vihar,22:27:00,22:59:00,2026-03-27,32,20.0,38.01
TRP_015175,TRN_152,Dwarka Sector 9,Dwarka Sector 10,15:08:00,15:10:00,2026-03-28,2,1.25,41.47
TRP_015176,TRN_028,Dwarka Sector 11,Shadipur,22:39:00,23:17:00,2026-03-14,38,23.75,37.31
TRP_015177,TRN_096,Netaji Subhash Place,Trilokpuri Sanjay Lake,21:32:00,22:12:00,2026-03-16,40,23.75,35.51
TRP_015178,TRN_054,Lajpat Nagar,Johri Enclave,17:41:00,18:20:00,2026-03-19,39,22.5,34.27
TRP_015179,TRN_088,Lal Quila,Janpath,22:57:00,23:07:00,2026-03-10,10,6.25,37.33
TRP_015180,TRN_109,Chawri Bazar,Dilli Haat - INA,11:27:00,11:41:00,2026-03-27,14,10.0,41.7
TRP_015181,TRN_074,Jawaharlal Nehru Stadium,Badarpur Border,21:36:00,22:00:00,2026-03-28,24,16.25,40.82
TRP_015182,TRN_175,Haiderpur Badli Mor,Jor Bagh,13:00:00,13:32:00,2026-03-15,32,22.5,41.8
TRP_015183,TRN_085,Old Faridabad,Escorts Mujesar,07:34:00,07:39:00,2026-03-04,5,3.75,41.65
TRP_015184,TRN_067,Janpath,Kalkaji Mandir,16:56:00,17:17:00,2026-03-15,21,11.25,32.4
TRP_015185,TRN_121,Dwarka Sector 13,Subhash Nagar,09:26:00,09:52:00,2026-03-07,26,13.75,32.2
TRP_015186,TRN_131,Jawaharlal Nehru Stadium,NHPC Chowk,12:36:00,13:10:00,2026-03-24,34,18.75,32.77
TRP_015187,TRN_171,Major Mohit Sharma Rajendra Nagar,Raj Bagh,18:23:00,18:25:00,2026-03-04,2,1.25,37.31
TRP_015188,TRN_173,Arthala,Dilshad Garden,14:13:00,14:24:00,2026-03-21,11,7.5,41.71
TRP_015189,TRN_042,Dwarka Mor,New Ashok Nagar,11:40:00,12:43:00,2026-03-30,63,36.25,34.75
TRP_015190,TRN_113,Shyam Park,Shastri Nagar,15:00:00,15:30:00,2026-03-25,30,18.75,37.23
TRP_015191,TRN_039,Udyog Bhawan,Qutab Minar,15:23:00,15:42:00,2026-03-08,19,11.25,35.31
TRP_015192,TRN_032,Civil Lines,Lok Kalyan Marg,14:06:00,14:24:00,2026-03-20,18,11.25,36.49
TRP_015193,TRN_155,Shastri Park,Shastri Nagar,20:06:00,20:17:00,2026-03-30,11,6.25,34.02
TRP_015194,TRN_073,Lajpat Nagar,Raja Nahar Singh,10:12:00,10:58:00,2026-03-08,46,27.5,35.71
TRP_015195,TRN_094,Palam,Botanical Garden,09:10:00,09:48:00,2026-03-12,38,26.25,41.52
TRP_015196,TRN_059,Dwarka Sector 13,Noida City Centre,22:58:00,00:19:00,2026-03-26,81,47.5,35.3
TRP_015197,TRN_035,Chhattarpur,MG Road,07:33:00,07:45:00,2026-03-16,12,7.5,38.57
TRP_015198,TRN_142,Jhilmil,Shastri Park,21:16:00,21:25:00,2026-03-13,9,6.25,39.79
TRP_015199,TRN_130,Majlis Park,Netaji Subhash Place,14:13:00,14:19:00,2026-03-04,6,3.75,38.77
TRP_015200,TRN_098,Mayur Vihar-I,Mandawali - West Vinod Nagar,08:01:00,08:09:00,2026-03-08,8,5.0,38.76
TRP_015201,TRN_190,Vidhan Sabha,MG Road,08:07:00,09:02:00,2026-03-21,55,31.25,34.36
TRP_015202,TRN_130,Rajouri Garden,Mayur Vihar Pocket 1,15:43:00,16:16:00,2026-03-06,33,17.5,32.15
TRP_015203,TRN_124,Inderlok,Rohini West,08:40:00,08:54:00,2026-03-21,14,8.75,37.11
TRP_015204,TRN_003,ESI Basaidarapur,Hazrat Nizamuddin,17:21:00,17:51:00,2026-03-07,30,16.25,32.78
TRP_015205,TRN_181,Trilokpuri Sanjay Lake,East Azad Nagar,08:18:00,08:34:00,2026-03-09,16,10.0,37.04
TRP_015206,TRN_198,Kirti Nagar,Noida Electronic City,20:18:00,21:11:00,2026-03-24,53,35.0,39.68
TRP_015207,TRN_079,Rajiv Chowk,Ghitorni,20:33:00,21:05:00,2026-03-18,32,18.75,35.44
TRP_015208,TRN_184,Mansarovar Park,Inderlok,08:24:00,08:44:00,2026-03-16,20,12.5,36.99
TRP_015209,TRN_003,Dilli Haat - INA,Hazrat Nizamuddin,21:29:00,21:38:00,2026-03-09,9,6.25,40.85
TRP_015210,TRN_115,Akshardham,Mayur Vihar-I,08:49:00,08:51:00,2026-03-07,2,1.25,36.47
TRP_015211,TRN_185,Punjabi Bagh West,Karkarduma Court,17:15:00,17:57:00,2026-03-15,42,28.75,40.83
TRP_015212,TRN_086,Delhi Gate,Jasola Apollo,20:53:00,21:21:00,2026-03-07,28,18.75,40.3
TRP_015213,TRN_141,Delhi Gate,Escorts Mujesar,21:55:00,22:56:00,2026-03-28,61,35.0,34.71
TRP_015214,TRN_131,Janpath,Kailash Colony,12:59:00,13:15:00,2026-03-27,16,8.75,32.76
TRP_015215,TRN_108,Karol Bagh,Mayur Vihar Extension,19:05:00,19:27:00,2026-03-27,22,13.75,37.68
TRP_015216,TRN_184,Pratap Nagar,Kanhaiya Nagar,11:57:00,12:04:00,2026-03-30,7,3.75,33.28
TRP_015217,TRN_116,Botanical Garden,Golf Course,13:02:00,13:04:00,2026-03-21,2,1.25,41.18
TRP_015218,TRN_153,R K Ashram Marg,Botanical Garden,20:21:00,20:50:00,2026-03-09,29,17.5,35.71
TRP_015219,TRN_144,Jahangirpuri,Sultanpur,20:19:00,21:08:00,2026-03-21,49,32.5,39.81
TRP_015220,TRN_107,Rajouri Garden,Lajpat Nagar,15:57:00,16:14:00,2026-03-16,17,11.25,40.52
TRP_015221,TRN_117,Lal Quila,Mohan Estate,09:43:00,10:26:00,2026-03-27,43,23.75,32.98
TRP_015222,TRN_130,Mayur Vihar Pocket 1,Trilokpuri Sanjay Lake,13:04:00,13:06:00,2026-03-28,2,1.25,39.61
TRP_015223,TRN_088,Sarai,Bata Chowk,08:38:00,08:51:00,2026-03-23,13,8.75,41.03
TRP_015224,TRN_135,Mohan Estate,Old Faridabad,14:16:00,14:31:00,2026-03-13,15,10.0,40.16
TRP_015225,TRN_074,Mohan Estate,Old Faridabad,15:46:00,16:01:00,2026-03-18,15,10.0,40.72
TRP_015226,TRN_009,Raj Bagh,Dilshad Garden,18:10:00,18:14:00,2026-03-25,4,2.5,38.12
TRP_015227,TRN_023,Azadpur,Punjabi Bagh West,21:57:00,22:05:00,2026-03-27,8,5.0,37.14
TRP_015228,TRN_033,Dilshad Garden,Pul Bangash,15:56:00,16:12:00,2026-03-12,16,11.25,41.57
TRP_015229,TRN_151,Shalimar Bagh,Durgabai Deshmukh South Campus,15:46:00,16:02:00,2026-03-27,16,10.0,37.0
TRP_015230,TRN_108,Akshardham,Noida Sector 52,16:06:00,16:27:00,2026-03-08,21,13.75,38.83
TRP_015231,TRN_074,Kashmere Gate,Harkesh Nagar Okhla,22:27:00,23:02:00,2026-03-04,35,21.25,36.91
TRP_015232,TRN_083,Kashmere Gate,Keshav Puram,17:47:00,18:02:00,2026-03-17,15,8.75,34.27
TRP_015233,TRN_030,Welcome,Inderlok,13:39:00,13:57:00,2026-03-06,18,10.0,33.76
TRP_015234,TRN_100,Major Mohit Sharma Rajendra Nagar,Inderlok,08:15:00,08:47:00,2026-03-12,32,18.75,34.67
TRP_015235,TRN_053,R.K. Puram,Jasola Vihar Shaheen Bagh,14:38:00,15:06:00,2026-03-15,28,15.0,32.41
TRP_015236,TRN_167,Shastri Park,Kanhaiya Nagar,19:16:00,19:32:00,2026-03-21,16,8.75,33.02
TRP_015237,TRN_194,Adarsh Nagar,Vishwa Vidyalaya,14:07:00,14:16:00,2026-03-24,9,5.0,35.21
TRP_015238,TRN_021,Dilli Haat - INA,Sikanderpur,09:43:00,10:11:00,2026-03-29,28,15.0,32.18
TRP_015239,TRN_038,Welcome,Keshav Puram,21:12:00,21:34:00,2026-03-16,22,12.5,34.7
TRP_015240,TRN_094,Nehru Enclave,Jamia Millia Islamia,18:20:00,18:28:00,2026-03-26,8,5.0,38.37
TRP_015241,TRN_179,Dwarka Sector 13,R K Ashram Marg,17:59:00,18:43:00,2026-03-18,44,27.5,37.75
TRP_015242,TRN_007,Kohat Enclave,Rohini West,17:09:00,17:15:00,2026-03-05,6,3.75,38.97
TRP_015243,TRN_196,Ashram,Krishna Nagar,14:48:00,15:09:00,2026-03-01,21,13.75,38.86
