date,day,station,line,zone,daily_entries,daily_exits,total_footfall,is_interchange,is_holiday,avg_dwell_time_sec,weather
2026-02-28,Saturday,Vidhan Sabha,Yellow Line,1,1118,1089,2207,0,0,18,Clear
2026-01-17,Saturday,Jangpura,Violet Line,2,1283,1290,2573,0,0,19,Smoggy
2026-01-07,Wednesday,Pitampura,Red Line,3,3004,2775,5779,0,0,44,Foggy
2026-02-08,Sunday,Rithala,Red Line,1,762,718,1480,0,1,41,Foggy
2026-01-04,Sunday,Dilshad Garden,Red Line,2,1794,1713,3507,0,1,38,Cloudy
2026-02-11,Wednesday,Chandni Chowk,Yellow Line,2,9505,8702,18207,0,0,21,Cloudy
2026-01-16,Friday,Adarsh Nagar,Yellow Line,2,2108,1958,4066,0,0,36,Cloudy
2026-01-26,Monday,Malviya Nagar,Yellow Line,1,765,711,1476,0,1,43,Rainy
2026-01-12,Monday,Rithala,Red Line,1,3435,3101,6536,0,0,41,Clear
2026-02-22,Sunday,Yamuna Bank,Blue Line,1,1516,1424,2940,0,1,17,Foggy
2026-01-26,Monday,GTB Nagar,Yellow Line,4,739,708,1447,0,1,29,Clear
2026-02-07,Saturday,Saket,Yellow Line,4,1005,974,1979,0,0,30,Clear
2026-02-05,Thursday,Indraprastha,Blue Line,1,2654,2471,5125,0,0,27,Clear
2026-01-06,Tuesday,Pitampura,Red Line,3,3174,3093,6267,0,0,20,Rainy
2026-01-09,Friday,ITO,Violet Line,2,2663,2545,5208,0,0,31,Rainy
2026-02-28,Saturday,Old Faridabad,Violet Line,1,1417,1321,2738,0,0,41,Foggy
2026-01-03,Saturday,Shastri Nagar,Red Line,2,1430,1268,2698,0,0,18,Clear
2026-02-05,Thursday,Karol Bagh,Blue Line,2,6826,6513,13339,0,0,40,Foggy
2026-02-11,Wednesday,Patel Chowk,Yellow Line,4,2412,2308,4720,0,0,16,Smoggy
2026-01-04,Sunday,Jor Bagh,Yellow Line,3,720,721,1441,0,1,16,Clear
2026-02-02,Monday,Satguru Ram Singh Marg,Green Line,3,3110,3039,6149,0,0,15,Clear
2026-02-11,Wednesday,Sarita Vihar,Violet Line,4,1970,1858,3828,0,0,38,Rainy
2026-01-24,Saturday,IFFCO Chowk,Yellow Line,3,1638,1516,3154,0,0,18,Smoggy
2026-01-20,Tuesday,Shahdara,Red Line,3,3212,3150,6362,0,0,43,Clear
2026-01-17,Saturday,Civil Lines,Yellow Line,3,1195,1030,2225,0,0,35,Foggy
2026-01-05,Monday,Rohini East,Red Line,1,3601,3519,7120,0,0,30,Foggy
2026-01-15,Thursday,Samaypur Badli,Yellow Line,2,2421,2295,4716,0,0,41,Clear
2026-01-22,Thursday,Sarai,Violet Line,2,2490,2511,5001,0,0,40,Foggy
2026-01-27,Tuesday,Jama Masjid,Violet Line,3,3383,3270,6653,0,0,17,Clear
2026-01-05,Monday,Race Course,Yellow Line,2,3494,3355,6849,0,0,34,Foggy
2026-01-09,Friday,GTB Nagar,Yellow Line,3,2432,2273,4705,0,0,17,Foggy
2026-01-29,Thursday,Janpath,Violet Line,3,3523,3443,6966,0,0,39,Rainy
2026-01-17,Saturday,Chandni Chowk,Yellow Line,2,5763,5728,11491,0,0,24,Rainy
2026-02-20,Friday,Janpath,Violet Line,2,3515,3265,6780,0,0,40,Foggy
2026-01-06,Tuesday,Vidhan Sabha,Yellow Line,4,2867,2652,5519,0,0,23,Cloudy
2026-02-10,Tuesday,Civil Lines,Yellow Line,1,3243,3015,6258,0,0,15,Cloudy
2026-01-29,Thursday,AIIMS,Yellow Line,1,2197,2150,4347,0,0,38,Foggy
2026-01-02,Friday,Govindpuri,Violet Line,3,2887,2659,5546,0,0,39,Foggy
2026-01-07,Wednesday,Tis Hazari,Red Line,2,2006,1900,3906,0,0,39,Foggy
2026-02-01,Sunday,Sector 28,Violet Line,3,732,706,1438,0,1,43,Cloudy
2026-01-26,Monday,Paschim Vihar East,Green Line,4,449,419,868,0,1,19,Rainy
2026-01-30,Friday,Mewala Maharajpur,Violet Line,2,2748,2606,5354,0,0,34,Smoggy
2026-02-06,Friday,GTB Nagar,Yellow Line,2,1625,1469,3094,0,0,31,Clear
2026-01-23,Friday,Maharaja Surajmal Stadium,Green Line,4,1953,1889,3842,0,0,39,Clear
2026-02-03,Tuesday,Janpath,Violet Line,2,1872,1914,3786,0,0,28,Smoggy
2026-02-14,Saturday,Shivaji Park,Green Line,2,1631,1487,3118,0,0,35,Clear
2026-01-13,Tuesday,Mandi House,Blue Line,1,5413,4997,10410,1,0,28,Foggy
2026-01-12,Monday,Vidhan Sabha,Yellow Line,3,1660,1518,3178,0,0,25,Smoggy
2026-01-31,Saturday,Pulbangash,Red Line,3,1554,1522,3076,0,0,38,Foggy
2026-01-01,Thursday,Madipur,Green Line,1,2886,2811,5697,0,0,21,Clear
2026-02-27,Friday,Uttam Nagar East,Blue Line,2,3360,3233,6593,0,0,22,Cloudy
2026-01-21,Wednesday,Mandi House,Blue Line,3,6268,6173,12441,1,0,15,Foggy
2026-01-04,Sunday,Model Town,Yellow Line,1,867,835,1702,0,1,19,Cloudy
2026-02-09,Monday,Punjabi Bagh,Green Line,1,2513,2405,4918,0,0,22,Smoggy
2026-02-10,Tuesday,Vidhan Sabha,Yellow Line,1,3508,3303,6811,0,0,16,Foggy
2026-01-14,Wednesday,Janpath,Violet Line,3,1987,1821,3808,0,0,30,Clear
2026-01-08,Thursday,Punjabi Bagh,Green Line,2,1746,1597,3343,0,0,22,Smoggy
2026-02-21,Saturday,Rajendra Place,Blue Line,4,854,890,1744,0,0,44,Cloudy
2026-01-29,Thursday,Vidhan Sabha,Yellow Line,2,2210,2121,4331,0,0,32,Cloudy
2026-01-21,Wednesday,Tughlakabad,Violet Line,2,2516,2555,5071,0,0,33,Foggy
2026-02-03,Tuesday,Dilshad Garden,Red Line,2,4731,4619,9350,0,0,44,Foggy
2026-02-23,Monday,Kanhaiya Nagar,Red Line,3,2032,1908,3940,0,0,30,Cloudy
2026-02-03,Tuesday,New Delhi,Yellow Line,2,8837,8144,16981,0,0,39,Cloudy
2026-01-16,Friday,Qutab Minar,Yellow Line,4,3042,2893,5935,0,0,22,Clear
2026-02-06,Friday,Brigadier Hoshiar Singh,Green Line,1,2653,2441,5094,0,0,42,Foggy
2026-01-17,Saturday,Ashok Park Main,Green Line,2,1867,1729,3596,0,0,42,Cloudy
2026-02-22,Sunday,Ramesh Nagar,Blue Line,4,548,491,1039,0,1,39,Foggy
2026-01-30,Friday,Madipur,Green Line,2,2902,2818,5720,0,0,15,Cloudy
2026-02-12,Thursday,Rohini Sector 18,Yellow Line,2,3377,3203,6580,0,0,38,Foggy
2026-02-08,Sunday,Saket,Yellow Line,3,634,599,1233,0,1,18,Clear
2026-02-18,Wednesday,Madipur,Green Line,2,3381,3277,6658,0,0,28,Foggy
2026-02-07,Saturday,Ramesh Nagar,Blue Line,2,1508,1464,2972,0,0,35,Foggy
2026-02-14,Saturday,Jasola Apollo,Violet Line,1,1565,1545,3110,0,0,33,Clear
2026-01-14,Wednesday,IFFCO Chowk,Yellow Line,1,3416,3199,6615,0,0,22,Clear
2026-02-02,Monday,Pragati Maidan,Blue Line,3,2557,2349,4906,0,0,39,Clear
2026-01-27,Tuesday,Dwarka Sector 21,Blue Line,3,6413,5977,12390,0,0,37,Smoggy
2026-01-06,Tuesday,Dwarka Sector 8,Blue Line,2,2434,2191,4625,0,0,32,Foggy
2026-02-04,Wednesday,GTB Nagar,Yellow Line,1,2211,2055,4266,0,0,26,Foggy
2026-01-13,Tuesday,Samaypur Badli,Yellow Line,1,1758,1681,3439,0,0,25,Clear
2026-01-08,Thursday,Arjan Garh,Yellow Line,1,3409,3221,6630,0,0,22,Cloudy
2026-01-03,Saturday,Govindpuri,Violet Line,4,1597,1558,3155,0,0,29,Foggy
2026-02-09,Monday,Pitampura,Red Line,4,2763,2670,5433,0,0,38,Cloudy
2026-02-08,Sunday,New Delhi,Yellow Line,1,2318,2157,4475,0,1,26,Cloudy
2026-02-04,Wednesday,Moolchand,Violet Line,2,3428,3265,6693,0,0,37,Foggy
2026-01-15,Thursday,Rajiv Chowk,Blue Line,3,9119,8756,17875,1,0,30,Foggy
2026-01-29,Thursday,Khan Market,Violet Line,1,3526,3425,6951,0,0,30,Clear
2026-01-06,Tuesday,Vishwavidyalaya,Yellow Line,2,7123,6736,13859,0,0,21,Clear
2026-01-16,Friday,Harkesh Nagar Okhla,Violet Line,3,3073,2844,5917,0,0,42,Foggy
2026-02-03,Tuesday,GTB Nagar,Yellow Line,4,1659,1590,3249,0,0,19,Cloudy
2026-01-24,Saturday,Welcome,Red Line,4,1610,1509,3119,0,0,36,Foggy
2026-01-18,Sunday,Green Park,Yellow Line,1,579,503,1082,0,1,20,Cloudy
2026-01-19,Monday,Satguru Ram Singh Marg,Green Line,4,2544,2379,4923,0,0,37,Cloudy
2026-01-29,Thursday,Govindpuri,Violet Line,3,2234,2110,4344,0,0,33,Foggy
2026-02-27,Friday,Samaypur Badli,Yellow Line,3,3171,2933,6104,0,0,34,Foggy
2026-01-26,Monday,Netaji Subhash Place,Red Line,3,452,454,906,0,1,41,Clear
2026-02-22,Sunday,Udyog Nagar,Green Line,2,655,638,1293,0,1,29,Cloudy
2026-01-06,Tuesday,Welcome,Red Line,2,1951,1824,3775,0,0,22,Cloudy
2026-02-09,Monday,Badkhal Mor,Violet Line,2,3196,2842,6038,0,0,24,Foggy
2026-02-12,Thursday,Neelam Chowk Ajronda,Violet Line,1,3109,2982,6091,0,0,28,Cloudy
2026-01-20,Tuesday,Mohan Estate,Violet Line,4,1619,1513,3132,0,0,23,Foggy
2026-01-30,Friday,Karol Bagh,Blue Line,3,6098,5754,11852,0,0,18,Clear
2026-02-21,Saturday,Sultanpur,Yellow Line,2,1727,1658,3385,0,0,21,Cloudy
2026-02-12,Thursday,Harkesh Nagar Okhla,Violet Line,3,2199,2090,4289,0,0,40,Foggy
2026-01-09,Friday,Delhi Gate,Violet Line,3,2716,2601,5317,0,0,20,Foggy
2026-01-18,Sunday,Ramesh Nagar,Blue Line,2,519,489,1008,0,1,36,Smoggy
2026-02-03,Tuesday,Ramesh Nagar,Blue Line,3,1994,1833,3827,0,0,16,Clear
2026-01-03,Saturday,ITO,Violet Line,1,1338,1234,2572,0,0,22,Clear
2026-02-20,Friday,Bata Chowk,Violet Line,2,1645,1636,3281,0,0,28,Rainy
2026-02-12,Thursday,Keshav Puram,Red Line,1,2052,1808,3860,0,0,20,Rainy
2026-01-25,Sunday,Rithala,Red Line,3,605,542,1147,0,1,34,Foggy
2026-01-01,Thursday,Shahdara,Red Line,1,2421,2365,4786,0,0,20,Foggy
2026-02-14,Saturday,Chawri Bazar,Yellow Line,4,1610,1524,3134,0,0,30,Smoggy
2026-01-04,Sunday,Sikanderpur,Yellow Line,1,1382,1252,2634,0,1,15,Cloudy
2026-01-13,Tuesday,Mandi House,Blue Line,2,7259,6826,14085,1,0,35,Foggy
2026-02-07,Saturday,Shivaji Park,Green Line,3,1577,1519,3096,0,0,39,Foggy
2026-01-29,Thursday,Azadpur,Yellow Line,2,5947,5486,11433,0,0,32,Foggy
2026-02-28,Saturday,Lal Quila,Violet Line,2,1695,1586,3281,0,0,25,Foggy
2026-01-28,Wednesday,Indraprastha,Blue Line,2,3272,3174,6446,0,0,27,Clear
2026-01-15,Thursday,Pitampura,Red Line,1,3261,3157,6418,0,0,31,Foggy
2026-01-16,Friday,Tughlakabad,Violet Line,3,3512,3296,6808,0,0,42,Cloudy
2026-01-11,Sunday,Kashmere Gate,Yellow Line,3,2486,2543,5029,1,1,42,Cloudy
2026-01-07,Wednesday,Pratap Nagar,Red Line,2,1646,1583,3229,0,0,43,Clear
2026-01-09,Friday,Udyog Bhawan,Yellow Line,1,2847,2757,5604,0,0,32,Foggy
2026-02-27,Friday,Adarsh Nagar,Yellow Line,4,2329,2210,4539,0,0,29,Cloudy
2026-01-21,Wednesday,Netaji Subhash Place,Red Line,3,2982,2978,5960,0,0,38,Cloudy
2026-02-15,Sunday,Kirti Nagar,Blue Line,4,556,559,1115,1,1,40,Clear
2026-01-25,Sunday,Hauz Khas,Yellow Line,4,2420,2149,4569,0,1,23,Foggy
2026-01-29,Thursday,Shastri Park,Red Line,4,3155,2925,6080,0,0,34,Clear
2026-01-15,Thursday,Malviya Nagar,Yellow Line,1,2975,2786,5761,0,0,42,Foggy
2026-02-07,Saturday,Vidhan Sabha,Yellow Line,3,860,826,1686,0,0,16,Rainy
2026-02-22,Sunday,Madipur,Green Line,2,540,495,1035,0,1,31,Foggy
2026-01-25,Sunday,Delhi Gate,Violet Line,4,736,723,1459,0,1,44,Clear
2026-01-06,Tuesday,Race Course,Yellow Line,4,2706,2539,5245,0,0,29,Cloudy
2026-02-14,Saturday,Delhi Gate,Violet Line,3,974,902,1876,0,0,35,Foggy
2026-02-05,Thursday,Maharaja Surajmal Stadium,Green Line,1,2300,2191,4491,0,0,40,Clear
2026-02-02,Monday,Khan Market,Violet Line,1,2225,2095,4320,0,0,35,Foggy
2026-01-10,Saturday,Central Secretariat,Yellow Line,4,3293,3043,6336,1,0,44,Foggy
2026-02-16,Monday,Shastri Nagar,Red Line,1,2115,2091,4206,0,0,20,Foggy
2026-01-20,Tuesday,Welcome,Red Line,3,2451,2352,4803,0,0,42,Smoggy
2026-01-04,Sunday,Kirti Nagar,Blue Line,3,676,696,1372,1,1,32,Clear
2026-01-10,Saturday,Rajdhani Park,Green Line,2,955,899,1854,0,0,31,Foggy
2026-02-17,Tuesday,Pragati Maidan,Blue Line,4,1882,1816,3698,0,0,43,Smoggy
2026-01-15,Thursday,Udyog Nagar,Green Line,4,1493,1407,2900,0,0,28,Cloudy
2026-02-26,Thursday,Mundka,Green Line,3,475,413,888,0,1,30,Cloudy
2026-02-28,Saturday,Arjan Garh,Yellow Line,1,1204,1191,2395,0,0,31,Cloudy
2026-01-07,Wednesday,Lajpat Nagar,Violet Line,2,4650,4507,9157,0,0,38,Clear
2026-02-18,Wednesday,Rajdhani Park,Green Line,2,2622,2544,5166,0,0,25,Foggy
2026-02-21,Saturday,Janpath,Violet Line,2,1099,1100,2199,0,0,33,Foggy
2026-02-16,Monday,Paschim Vihar East,Green Line,1,1763,1655,3418,0,0,42,Clear
2026-02-02,Monday,Paschim Vihar West,Green Line,3,3394,3289,6683,0,0,39,Rainy
2026-01-18,Sunday,Harkesh Nagar Okhla,Violet Line,2,582,536,1118,0,1,17,Rainy
2026-01-20,Tuesday,Neelam Chowk Ajronda,Violet Line,2,2364,2327,4691,0,0,39,Cloudy
2026-02-27,Friday,Paschim Vihar West,Green Line,2,3498,3340,6838,0,0,23,Foggy
2026-01-15,Thursday,Rajouri Garden,Blue Line,1,6190,5890,12080,0,0,36,Clear
2026-02-19,Thursday,JLN Stadium,Violet Line,1,1555,1425,2980,0,0,17,Clear
2026-02-22,Sunday,Sultanpur,Yellow Line,1,596,553,1149,0,1,22,Foggy
2026-02-09,Monday,Yamuna Bank,Blue Line,1,6621,6421,13042,0,0,28,Smoggy
2026-02-28,Saturday,Yamuna Bank,Blue Line,3,2380,2165,4545,0,0,19,Foggy
2026-01-27,Tuesday,Central Secretariat,Yellow Line,4,6941,6594,13535,1,0,21,Cloudy
2026-02-08,Sunday,Chhattarpur,Yellow Line,2,753,674,1427,0,1,40,Foggy
2026-01-07,Wednesday,Pitampura,Red Line,3,3556,3341,6897,0,0,24,Foggy
2026-02-11,Wednesday,Govindpuri,Violet Line,4,3254,3111,6365,0,0,17,Smoggy
2026-01-22,Thursday,Kalkaji Mandir,Violet Line,3,1788,1693,3481,0,0,34,Rainy
2026-01-16,Friday,Arjan Garh,Yellow Line,4,1546,1460,3006,0,0,28,Clear
2026-01-30,Friday,Paschim Vihar East,Green Line,4,2099,1887,3986,0,0,27,Clear
2026-01-21,Wednesday,Mandi House,Blue Line,3,6281,5969,12250,1,0,17,Foggy
2026-01-28,Wednesday,INA,Yellow Line,3,2670,2497,5167,0,0,15,Foggy
2026-01-17,Saturday,Peeragarhi,Green Line,3,1681,1614,3295,0,0,31,Foggy
2026-02-16,Monday,Badkhal Mor,Violet Line,4,3223,3035,6258,0,0,39,Smoggy
2026-02-27,Friday,Vishwavidyalaya,Yellow Line,4,6317,5995,12312,0,0,24,Smoggy
2026-01-09,Friday,Sarita Vihar,Violet Line,4,1690,1655,3345,0,0,17,Foggy
2026-01-01,Thursday,Rithala,Red Line,4,2347,2198,4545,0,0,42,Foggy
2026-01-07,Wednesday,Noida Sector 16,Blue Line,4,3406,3090,6496,0,0,36,Clear
2026-01-19,Monday,Moti Nagar,Blue Line,4,2323,2268,4591,0,0,40,Clear
2026-01-10,Saturday,Ghitorni,Yellow Line,1,1254,1203,2457,0,0,17,Foggy
2026-01-02,Friday,Dwarka Sector 8,Blue Line,2,2930,2748,5678,0,0,42,Foggy
2026-01-03,Saturday,Pratap Nagar,Red Line,1,786,761,1547,0,0,27,Foggy
2026-02-10,Tuesday,Udyog Nagar,Green Line,1,3028,2832,5860,0,0,22,Foggy
2026-01-15,Thursday,Brigadier Hoshiar Singh,Green Line,1,3528,3388,6916,0,0,16,Clear
2026-01-04,Sunday,Old Faridabad,Violet Line,3,604,521,1125,0,1,26,Clear
2026-02-24,Tuesday,HUDA City Centre,Yellow Line,4,6191,5816,12007,0,0,20,Clear
2026-02-16,Monday,MG Road,Yellow Line,3,1806,1684,3490,0,0,28,Clear
2026-02-03,Tuesday,Janpath,Violet Line,2,2202,2173,4375,0,0,38,Clear
2026-02-20,Friday,Ramesh Nagar,Blue Line,3,2802,2748,5550,0,0,26,Rainy
2026-02-03,Tuesday,Race Course,Yellow Line,1,3071,2953,6024,0,0,19,Smoggy
2026-02-02,Monday,Vishwavidyalaya,Yellow Line,2,7127,6680,13807,0,0,38,Cloudy
2026-01-06,Tuesday,Delhi Gate,Violet Line,4,1549,1478,3027,0,0,32,Cloudy
2026-01-11,Sunday,ITO,Violet Line,1,735,719,1454,0,1,36,Cloudy
2026-01-03,Saturday,Tis Hazari,Red Line,2,1230,1170,2400,0,0,37,Rainy
2026-01-10,Saturday,Janakpuri West,Blue Line,2,2640,2415,5055,0,0,17,Cloudy
2026-02-19,Thursday,Pulbangash,Red Line,1,1574,1499,3073,0,0,40,Clear
2026-02-02,Monday,Inderlok,Red Line,3,2523,2400,4923,0,0,20,Cloudy
2026-02-04,Wednesday,Maharaja Surajmal Stadium,Green Line,2,3297,3199,6496,0,0,17,Rainy
2026-01-03,Saturday,Dwarka,Blue Line,4,1464,1363,2827,0,0,18,Clear
2026-01-05,Monday,Guru Dronacharya,Yellow Line,3,2920,2779,5699,0,0,16,Foggy
2026-02-02,Monday,Hauz Khas,Yellow Line,3,9670,9021,18691,0,0,22,Clear
2026-01-04,Sunday,Dwarka Sector 21,Blue Line,2,1823,1763,3586,0,1,35,Clear
2026-01-11,Sunday,Escorts Mujesar,Violet Line,1,704,698,1402,0,1,32,Smoggy
2026-02-12,Thursday,Harkesh Nagar Okhla,Violet Line,3,2389,2316,4705,0,0,23,Rainy
2026-02-11,Wednesday,Noida Sector 15,Blue Line,2,2986,2880,5866,0,0,21,Foggy
2026-01-23,Friday,Old Faridabad,Violet Line,3,3340,3342,6682,0,0,30,Cloudy
2026-01-25,Sunday,Ramesh Nagar,Blue Line,3,779,723,1502,0,1,26,Foggy
2026-02-19,Thursday,Patel Chowk,Yellow Line,1,2313,2233,4546,0,0,33,Smoggy
2026-01-06,Tuesday,Brigadier Hoshiar Singh,Green Line,3,1798,1683,3481,0,0,16,Clear
2026-02-02,Monday,Tughlakabad,Violet Line,1,3307,3295,6602,0,0,27,Rainy
2026-02-03,Tuesday,Janakpuri West,Blue Line,3,5825,5700,11525,0,0,34,Foggy
2026-02-20,Friday,Udyog Bhawan,Yellow Line,1,2300,2232,4532,0,0,28,Clear
2026-01-03,Saturday,Guru Dronacharya,Yellow Line,3,1458,1405,2863,0,0,15,Foggy
2026-01-04,Sunday,Dwarka Sector 8,Blue Line,3,428,411,839,0,1,42,Smoggy
2026-01-14,Wednesday,Paschim Vihar West,Green Line,4,1952,1884,3836,0,0,31,Clear
2026-02-23,Monday,Samaypur Badli,Yellow Line,4,3405,3148,6553,0,0,17,Foggy
2026-02-26,Thursday,Haiderpur Badli Mor,Yellow Line,3,837,827,1664,0,1,32,Clear
2026-01-18,Sunday,Janpath,Violet Line,2,824,832,1656,0,1,19,Foggy
2026-01-21,Wednesday,Green Park,Yellow Line,2,1846,1721,3567,0,0,34,Clear
2026-01-01,Thursday,Karol Bagh,Blue Line,2,5585,5572,11157,0,0,15,Clear
2026-01-24,Saturday,Keshav Puram,Red Line,3,1294,1238,2532,0,0,27,Foggy
2026-01-28,Wednesday,Rajiv Chowk,Blue Line,4,8122,7478,15600,1,0,34,Clear
2026-02-06,Friday,Old Faridabad,Violet Line,3,3211,3087,6298,0,0,44,Foggy
2026-01-09,Friday,Rajdhani Park,Green Line,4,2459,2413,4872,0,0,33,Cloudy
2026-01-16,Friday,Kanhaiya Nagar,Red Line,3,2911,2776,5687,0,0,26,Clear
2026-02-10,Tuesday,Kanhaiya Nagar,Red Line,2,1890,1781,3671,0,0,24,Foggy
2026-01-01,Thursday,ITO,Violet Line,3,2840,2639,5479,0,0,24,Clear
2026-01-12,Monday,Shastri Park,Red Line,2,1905,1816,3721,0,0,30,Foggy
2026-01-17,Saturday,Paschim Vihar East,Green Line,4,1086,1006,2092,0,0,16,Cloudy
2026-01-13,Tuesday,Jama Masjid,Violet Line,2,3040,3010,6050,0,0,43,Clear
2026-01-01,Thursday,Khan Market,Violet Line,4,2107,2054,4161,0,0,28,Foggy
2026-02-14,Saturday,Tughlakabad,Violet Line,2,1529,1489,3018,0,0,32,Cloudy
2026-02-03,Tuesday,Jangpura,Violet Line,1,2405,2224,4629,0,0,28,Cloudy
2026-01-02,Friday,Kohat Enclave,Red Line,1,2222,2111,4333,0,0,25,Rainy
2026-02-03,Tuesday,Escorts Mujesar,Violet Line,1,2335,2188,4523,0,0,15,Rainy
2026-01-02,Friday,Madipur,Green Line,2,3009,2810,5819,0,0,42,Foggy
2026-02-11,Wednesday,Peeragarhi,Green Line,4,2602,2547,5149,0,0,21,Foggy
2026-02-17,Tuesday,Paschim Vihar East,Green Line,3,1700,1638,3338,0,0,25,Foggy
2026-02-23,Monday,AIIMS,Yellow Line,2,2061,2012,4073,0,0,34,Smoggy
2026-01-16,Friday,Tis Hazari,Red Line,2,2789,2701,5490,0,0,15,Cloudy
2026-01-14,Wednesday,Qutab Minar,Yellow Line,3,2371,2156,4527,0,0,37,Clear
2026-01-04,Sunday,INA,Yellow Line,1,953,905,1858,0,1,29,Cloudy
2026-02-10,Tuesday,Chhattarpur,Yellow Line,1,1721,1714,3435,0,0,15,Clear
2026-01-10,Saturday,Vidhan Sabha,Yellow Line,1,1612,1579,3191,0,0,39,Clear
2026-01-22,Thursday,Tis Hazari,Red Line,3,1539,1454,2993,0,0,23,Clear
2026-01-10,Saturday,Nangloi Railway Station,Green Line,3,1583,1464,3047,0,0,21,Foggy
2026-02-08,Sunday,Noida Sector 15,Blue Line,2,504,445,949,0,1,25,Foggy
2026-02-02,Monday,HUDA City Centre,Yellow Line,1,7342,6837,14179,0,0,44,Clear
2026-02-02,Monday,Race Course,Yellow Line,3,1870,1734,3604,0,0,30,Cloudy
2026-02-10,Tuesday,Delhi Gate,Violet Line,3,2532,2421,4953,0,0,28,Clear
2026-01-09,Friday,Badkhal Mor,Violet Line,2,2051,1965,4016,0,0,29,Foggy
2026-01-05,Monday,Jor Bagh,Yellow Line,1,2890,2851,5741,0,0,43,Clear
2026-01-01,Thursday,Rohini East,Red Line,2,2908,2894,5802,0,0,29,Cloudy
2026-01-22,Thursday,Rohini West,Red Line,1,1980,1770,3750,0,0,39,Foggy
2026-02-02,Monday,AIIMS,Yellow Line,1,2867,2692,5559,0,0,29,Clear
2026-01-01,Thursday,Qutab Minar,Yellow Line,1,2475,2355,4830,0,0,33,Cloudy
2026-01-22,Thursday,Jama Masjid,Violet Line,2,1609,1550,3159,0,0,30,Foggy
2026-01-08,Thursday,Rajendra Place,Blue Line,1,2257,2152,4409,0,0,16,Cloudy
2026-01-22,Thursday,Ashok Park Main,Green Line,2,1597,1474,3071,0,0,34,Clear
2026-01-18,Sunday,AIIMS,Yellow Line,1,510,499,1009,0,1,29,Clear
2026-02-01,Sunday,Race Course,Yellow Line,4,633,630,1263,0,1,35,Smoggy
2026-01-18,Sunday,Shivaji Park,Green Line,1,673,652,1325,0,1,18,Foggy
2026-02-24,Tuesday,Chawri Bazar,Yellow Line,1,2339,2190,4529,0,0,32,Clear
2026-01-21,Wednesday,Tis Hazari,Red Line,3,1789,1648,3437,0,0,37,Clear
2026-02-01,Sunday,Central Secretariat,Yellow Line,3,1282,1119,2401,1,1,41,Foggy
2026-02-23,Monday,Harkesh Nagar Okhla,Violet Line,4,3131,2946,6077,0,0,26,Smoggy
2026-02-13,Friday,Kailash Colony,Violet Line,4,3128,2941,6069,0,0,43,Cloudy
2026-01-07,Wednesday,Chhattarpur,Yellow Line,1,1768,1685,3453,0,0,15,Cloudy
2026-02-20,Friday,Rajiv Chowk,Blue Line,3,9032,8407,17439,1,0,34,Smoggy
2026-02-02,Monday,Madipur,Green Line,2,1743,1721,3464,0,0,24,Clear
2026-02-18,Wednesday,Paschim Vihar East,Green Line,1,3586,3413,6999,0,0,33,Foggy
2026-02-14,Saturday,Sultanpur,Yellow Line,2,1718,1619,3337,0,0,31,Smoggy
2026-01-01,Thursday,Vishwavidyalaya,Yellow Line,3,6258,5667,11925,0,0,19,Clear
2026-01-25,Sunday,Noida City Centre,Blue Line,1,1987,1898,3885,0,1,23,Foggy
2026-01-26,Monday,Lajpat Nagar,Violet Line,4,1597,1562,3159,0,1,30,Clear
2026-02-15,Sunday,Tughlakabad,Violet Line,2,495,449,944,0,1,28,Clear
2026-02-26,Thursday,Pratap Nagar,Red Line,3,665,682,1347,0,1,43,Foggy
2026-01-18,Sunday,Central Secretariat,Yellow Line,4,1676,1553,3229,1,1,24,Rainy
2026-02-17,Tuesday,Sarai,Violet Line,1,3053,2829,5882,0,0,32,Foggy
2026-02-24,Tuesday,Adarsh Nagar,Yellow Line,2,2879,2634,5513,0,0,38,Foggy
2026-02-02,Monday,Dwarka Sector 8,Blue Line,1,2743,2525,5268,0,0,44,Smoggy
2026-01-25,Sunday,Udyog Nagar,Green Line,1,395,394,789,0,1,33,Clear
2026-02-25,Wednesday,Qutab Minar,Yellow Line,2,3186,3146,6332,0,0,38,Rainy
2026-02-03,Tuesday,Moti Nagar,Blue Line,1,2715,2509,5224,0,0,23,Rainy
2026-01-20,Tuesday,Kirti Nagar,Blue Line,2,3032,2832,5864,1,0,38,Clear
2026-02-12,Thursday,Harkesh Nagar Okhla,Violet Line,2,3195,3091,6286,0,0,29,Clear
2026-02-19,Thursday,Vishwavidyalaya,Yellow Line,3,5128,4835,9963,0,0,20,Foggy
2026-01-05,Monday,Karol Bagh,Blue Line,2,5580,5207,10787,0,0,21,Clear
2026-01-07,Wednesday,Netaji Subhash Place,Red Line,2,2312,2165,4477,0,0,15,Foggy
2026-02-14,Saturday,Nangloi,Green Line,2,1361,1267,2628,0,0,19,Clear
2026-02-09,Monday,Vishwavidyalaya,Yellow Line,3,7007,6657,13664,0,0,17,Clear
2026-01-02,Friday,Mewala Maharajpur,Violet Line,3,3296,2963,6259,0,0,15,Smoggy
2026-01-07,Wednesday,Rajiv Chowk,Blue Line,3,9998,9261,19259,1,0,22,Rainy
2026-02-19,Thursday,Mewala Maharajpur,Violet Line,1,1785,1612,3397,0,0,29,Clear
2026-01-19,Monday,Bata Chowk,Violet Line,2,2056,1980,4036,0,0,23,Rainy
