date,day,line,total_trips,total_passengers,avg_speed_kmph,distance_km,energy_consumption_kwh,on_time_percent,revenue_inr,operational_cost_inr,is_holiday,weather
2026-01-02,Friday,Violet Line,296,125800,40.1,46.6,60700.15,93.4,2878694.26,1608006.16,0,Foggy
2026-02-03,Tuesday,Red Line,193,64462,41.0,25.1,42933.07,80.3,1206211.22,1918712.74,0,Clear
2026-02-07,Saturday,Yellow Line,301,86387,39.1,49.3,68235.11,78.5,1911921.81,3164893.46,0,Clear
2026-01-22,Thursday,Red Line,256,109568,38.0,25.1,44827.27,90.9,2753515.99,2167061.9,0,Foggy
2026-01-28,Wednesday,Violet Line,148,48692,41.4,46.6,39981.34,83.2,885519.39,949500.9,0,Foggy
2026-01-04,Sunday,Blue Line,152,59280,31.0,56.6,26698.67,79.1,1288692.16,1732087.52,1,Clear
2026-02-24,Tuesday,Green Line,251,103412,40.9,29.6,67287.93,92.7,2049676.1,2900544.22,0,Clear
2026-01-20,Tuesday,Yellow Line,354,122130,32.7,49.3,71043.49,89.0,2570434.64,3552112.42,0,Cloudy
2026-02-03,Tuesday,Red Line,279,102951,43.2,25.1,72837.51,81.1,2715888.63,1999832.91,0,Foggy
2026-02-11,Wednesday,Violet Line,140,37660,31.7,46.6,36956.46,78.3,984922.32,1378190.88,0,Clear
2026-01-23,Friday,Yellow Line,330,109230,42.5,49.3,75745.95,83.8,2652830.98,3506054.44,0,Clear
2026-01-27,Tuesday,Red Line,227,86487,32.4,25.1,47786.57,90.3,1913973.45,2106460.2,0,Cloudy
2026-02-11,Wednesday,Blue Line,183,67527,41.6,56.6,34448.33,86.8,1221289.84,1016855.82,0,Cloudy
2026-02-15,Sunday,Blue Line,71,23785,40.8,56.6,18201.46,83.2,551630.46,449350.68,1,Foggy
2026-02-10,Tuesday,Violet Line,270,108270,32.5,46.6,53536.41,91.0,2464129.86,1743405.81,0,Foggy
2026-01-03,Saturday,Green Line,197,73284,35.6,29.6,53310.79,93.0,1914458.78,1004551.99,0,Smoggy
2026-02-02,Monday,Violet Line,301,129430,35.6,46.6,49831.15,86.4,2821804.64,3319153.1,0,Smoggy
2026-01-31,Saturday,Green Line,328,114472,41.5,29.6,56308.96,87.2,2586638.09,3554877.46,0,Cloudy
2026-01-28,Wednesday,Green Line,208,83616,40.7,29.6,33110.02,84.5,2113893.05,1070527.66,0,Cloudy
2026-02-18,Wednesday,Yellow Line,134,55476,38.1,49.3,28614.67,79.1,1166332.59,859205.31,0,Clear
2026-01-28,Wednesday,Violet Line,301,85785,44.1,46.6,81755.93,83.6,1971200.7,2284364.35,0,Foggy
2026-01-19,Monday,Red Line,351,101790,41.8,25.1,79812.56,77.9,2066475.66,2192070.48,0,Foggy
2026-02-01,Sunday,Blue Line,102,26724,30.3,56.6,21911.82,78.0,595539.95,1183793.06,1,Cloudy
2026-01-23,Friday,Yellow Line,248,86800,32.6,49.3,38454.4,97.2,1932289.31,2690825.71,0,Cloudy
2026-02-03,Tuesday,Green Line,279,81189,39.9,29.6,75325.07,98.0,2069194.06,1655022.58,0,Foggy
2026-02-12,Thursday,Red Line,284,126380,40.5,25.1,53826.39,97.8,3307964.83,1746257.43,0,Smoggy
2026-02-09,Monday,Blue Line,181,64617,34.7,56.6,44251.21,94.7,1551385.39,1440787.9,0,Smoggy
2026-02-25,Wednesday,Yellow Line,300,133800,35.7,49.3,53455.0,85.4,2718574.83,2849101.55,0,Smoggy
2026-01-11,Sunday,Blue Line,151,33975,30.3,56.6,27555.13,80.5,806784.91,1727828.23,1,Clear
2026-02-23,Monday,Red Line,282,126618,39.5,25.1,46961.12,85.9,3020571.51,1645611.54,0,Foggy
2026-01-22,Thursday,Red Line,341,141174,30.1,25.1,78540.18,92.0,2812351.87,3985966.38,0,Cloudy
2026-01-20,Tuesday,Yellow Line,160,38080,40.2,49.3,43201.8,75.6,816582.03,1348241.99,0,Rainy
2026-02-21,Saturday,Green Line,360,81360,41.4,29.6,77686.63,79.7,1616765.15,4302080.39,0,Smoggy
2026-02-12,Thursday,Violet Line,130,40040,33.5,46.6,33830.22,95.6,909133.43,877286.19,0,Clear
2026-02-28,Saturday,Yellow Line,137,53978,37.7,49.3,26360.64,90.8,1059159.66,1439919.3,0,Rainy
2026-02-02,Monday,Red Line,189,57834,40.3,25.1,49573.37,91.2,1095656.2,2214592.09,0,Clear
2026-01-05,Monday,Yellow Line,298,70328,37.4,49.3,50485.31,96.6,1636979.82,1901227.86,0,Cloudy
2026-02-27,Friday,Violet Line,246,55842,33.6,46.6,53129.55,82.4,1346003.67,2803008.88,0,Rainy
2026-01-08,Thursday,Red Line,292,87308,37.6,25.1,49256.52,77.1,1804443.1,2934619.64,0,Clear
2026-01-19,Monday,Green Line,309,71997,43.9,29.6,64197.1,83.4,1306261.55,3566064.05,0,Clear
2026-02-16,Monday,Violet Line,372,149916,33.5,46.6,74333.6,92.4,4149786.73,4385793.83,0,Cloudy
2026-01-29,Thursday,Blue Line,296,67488,34.2,56.6,81884.48,79.3,1610126.37,3037551.56,0,Foggy
2026-02-05,Thursday,Blue Line,254,60706,34.0,56.6,42192.77,85.4,1123515.02,1662996.18,0,Cloudy
2026-01-02,Friday,Blue Line,359,123496,35.2,56.6,73437.05,97.3,3334136.94,2452824.41,0,Foggy
2026-02-22,Sunday,Blue Line,118,34456,42.9,56.6,29603.05,87.8,799473.65,1024571.51,1,Cloudy
2026-02-27,Friday,Blue Line,230,67850,31.6,56.6,40829.72,79.8,1849227.77,1729645.22,0,Cloudy
2026-02-24,Tuesday,Yellow Line,293,85556,33.2,49.3,70008.43,92.2,2047852.5,1537931.62,0,Rainy
2026-01-25,Sunday,Red Line,104,31928,33.6,25.1,24924.16,82.3,649620.41,723973.59,1,Cloudy
2026-01-06,Tuesday,Violet Line,226,49042,31.4,46.6,46154.34,84.9,1284988.18,1994429.2,0,Clear
2026-01-03,Saturday,Violet Line,171,41040,34.4,46.6,30169.25,78.3,869823.32,2043807.36,0,Cloudy
2026-01-15,Thursday,Red Line,177,53808,44.2,25.1,40636.51,90.3,1370821.4,1349224.01,0,Smoggy
2026-02-24,Tuesday,Violet Line,238,88774,43.1,46.6,66042.07,88.3,2205110.3,2556536.89,0,Cloudy
2026-01-29,Thursday,Yellow Line,203,42833,33.0,49.3,39056.85,91.2,1062609.68,1656985.21,0,Foggy
2026-01-23,Friday,Blue Line,379,81485,34.1,56.6,70075.68,90.2,2201406.53,3057429.76,0,Cloudy
2026-01-14,Wednesday,Red Line,147,63210,34.3,25.1,24682.71,83.2,1474641.35,1667403.9,0,Rainy
2026-01-09,Friday,Yellow Line,143,55913,32.7,49.3,34074.1,84.2,1273779.71,1274671.61,0,Smoggy
2026-01-29,Thursday,Blue Line,160,43840,39.4,56.6,44666.22,81.1,1059232.36,1840740.9,0,Foggy
2026-02-11,Wednesday,Blue Line,226,62602,36.4,56.6,55052.27,77.7,1357667.41,2277860.34,0,Clear
2026-02-19,Thursday,Yellow Line,234,84708,34.0,49.3,45954.82,89.3,1794640.81,1685568.63,0,Foggy
2026-01-14,Wednesday,Green Line,187,83215,40.2,29.6,37424.4,85.6,1770745.69,1972682.94,0,Cloudy
2026-02-14,Saturday,Blue Line,164,62484,36.5,56.6,29884.27,80.9,1705201.03,1772036.02,0,Clear
2026-01-11,Sunday,Red Line,139,43368,30.5,25.1,32041.22,75.1,856284.77,835289.13,1,Cloudy
2026-01-10,Saturday,Green Line,219,79059,34.9,29.6,45864.06,86.0,1528594.97,2464665.62,0,Clear
2026-01-23,Friday,Red Line,259,66045,42.9,25.1,41112.93,80.3,1608075.06,1421894.44,0,Foggy
2026-02-28,Saturday,Red Line,178,64614,42.3,25.1,43515.87,94.5,1495363.94,1554444.15,0,Cloudy
2026-01-28,Wednesday,Red Line,277,69804,33.8,25.1,72601.34,78.8,1354032.92,2183581.34,0,Foggy
2026-01-13,Tuesday,Red Line,174,75864,36.9,25.1,43004.9,94.5,1975701.78,1216992.22,0,Foggy
2026-01-19,Monday,Yellow Line,134,42344,39.1,49.3,29270.69,95.5,1009428.9,1403647.88,0,Cloudy
2026-02-28,Saturday,Blue Line,282,113364,41.8,56.6,45133.16,88.3,2151354.03,1510212.13,0,Clear
2026-01-04,Sunday,Blue Line,109,24307,40.9,56.6,19295.59,87.5,645185.87,578442.8,1,Foggy
2026-02-13,Friday,Red Line,363,99099,31.9,25.1,90421.33,96.3,2155467.29,3192374.0,0,Clear
2026-02-25,Wednesday,Green Line,310,124310,42.9,29.6,56051.62,80.1,2725080.06,3034988.03,0,Cloudy
2026-02-02,Monday,Violet Line,359,83288,42.9,46.6,68267.34,84.1,1503589.79,1851623.87,0,Foggy
2026-02-19,Thursday,Red Line,332,137780,36.5,25.1,92944.14,97.7,2543149.31,2020445.26,0,Rainy
2026-01-24,Saturday,Violet Line,290,123250,33.7,46.6,44565.84,96.6,3323314.9,2793540.19,0,Cloudy
2026-01-10,Saturday,Green Line,273,95004,32.4,29.6,60497.5,87.5,1915972.5,1692076.46,0,Foggy
2026-02-02,Monday,Yellow Line,334,112224,32.7,49.3,76967.23,91.7,2516974.35,1986997.67,0,Foggy
2026-02-18,Wednesday,Yellow Line,269,62946,39.1,49.3,57180.69,90.0,1267200.71,1624334.05,0,Foggy
2026-01-20,Tuesday,Violet Line,155,61845,32.6,46.6,26209.09,80.4,1364036.23,1574847.17,0,Clear
2026-02-01,Sunday,Yellow Line,111,45954,42.1,49.3,21696.32,88.3,951016.91,1249788.68,1,Smoggy
2026-01-25,Sunday,Violet Line,85,26350,33.5,46.6,23162.15,86.2,579065.84,551632.83,1,Cloudy
2026-01-20,Tuesday,Green Line,273,85722,31.5,29.6,75471.31,95.0,1571266.7,1509864.43,0,Clear
2026-01-12,Monday,Violet Line,344,144824,42.7,46.6,63700.06,82.3,3193005.17,3440320.27,0,Foggy
2026-01-02,Friday,Green Line,348,89436,42.2,29.6,77033.47,91.1,2304245.9,3748406.76,0,Foggy
2026-02-03,Tuesday,Blue Line,356,77964,35.6,56.6,78138.96,87.3,1637514.09,3511612.92,0,Smoggy
2026-01-15,Thursday,Blue Line,191,73917,44.8,56.6,44176.09,92.6,2026074.58,1220205.12,0,Rainy
2026-01-17,Saturday,Green Line,375,161250,32.9,29.6,96758.29,82.5,3371262.46,2604522.73,0,Clear
2026-01-20,Tuesday,Red Line,248,108624,30.8,25.1,60476.99,79.9,2818834.94,2128912.84,0,Rainy
2026-01-13,Tuesday,Blue Line,303,61206,33.3,56.6,72179.44,77.2,1575544.26,3161458.52,0,Rainy
2026-02-22,Sunday,Red Line,156,55848,37.2,25.1,23626.81,82.1,1034301.13,1196156.61,1,Clear
2026-02-14,Saturday,Violet Line,285,119985,31.3,46.6,61249.5,81.7,2213389.19,3226915.64,0,Clear
2026-01-30,Friday,Blue Line,343,69972,45.0,56.6,67299.12,87.5,1350943.51,3062760.23,0,Cloudy
2026-01-08,Thursday,Green Line,311,109161,44.6,29.6,49535.2,95.8,2293145.96,2983739.48,0,Clear
2026-01-06,Tuesday,Green Line,142,58362,32.7,29.6,37954.86,92.6,1268363.8,1528485.59,0,Foggy
2026-01-10,Saturday,Yellow Line,142,43026,35.6,49.3,27128.75,93.1,900742.0,1451829.87,0,Foggy
2026-02-08,Sunday,Red Line,133,32186,34.7,25.1,32423.09,88.4,656781.14,1114163.63,1,Cloudy
2026-02-26,Thursday,Red Line,100,27100,43.7,25.1,26245.91,82.9,757030.91,518264.62,1,Cloudy
2026-02-12,Thursday,Violet Line,253,90321,37.3,46.6,45714.22,86.1,2337901.45,1700413.46,0,Smoggy
2026-01-26,Monday,Blue Line,151,43186,37.8,56.6,40418.52,89.2,1208348.37,1339905.45,1,Foggy
2026-02-19,Thursday,Yellow Line,344,109048,39.0,49.3,52081.94,85.2,2808367.92,2348070.47,0,Cloudy
2026-01-10,Saturday,Blue Line,323,99484,37.0,56.6,62802.55,80.4,2051964.74,2659631.38,0,Foggy
2026-01-21,Wednesday,Yellow Line,217,48825,43.4,49.3,49424.24,90.3,1072239.46,2135313.39,0,Smoggy
2026-02-24,Tuesday,Blue Line,167,51269,42.5,56.6,36773.54,85.1,1198066.42,1572956.41,0,Smoggy
2026-02-11,Wednesday,Yellow Line,304,72960,44.6,49.3,80120.49,97.1,1579187.58,2350246.37,0,Foggy
2026-01-23,Friday,Violet Line,236,93692,34.9,46.6,41122.68,79.6,2479072.43,1210214.61,0,Foggy
2026-02-08,Sunday,Green Line,141,53298,44.7,29.6,26693.53,97.3,1165406.7,922738.92,1,Rainy
2026-01-14,Wednesday,Yellow Line,189,46305,39.0,49.3,45659.3,88.6,989900.21,1150634.04,0,Clear
2026-01-28,Wednesday,Blue Line,155,63085,33.7,56.6,34497.72,89.8,1509247.3,910623.91,0,Clear
2026-01-31,Saturday,Blue Line,270,77760,36.9,56.6,44832.46,94.2,1537557.38,2902374.21,0,Foggy
2026-02-27,Friday,Green Line,123,45510,34.2,29.6,34356.83,86.4,929062.83,850550.59,0,Foggy
2026-02-10,Tuesday,Violet Line,288,85248,42.7,46.6,54056.79,93.5,1546212.56,2356571.53,0,Cloudy
2026-02-10,Tuesday,Red Line,139,41700,40.2,25.1,38194.22,95.9,1067317.11,1094738.42,0,Foggy
2026-01-08,Thursday,Violet Line,294,87318,41.6,46.6,45549.68,76.9,2431184.66,1489440.29,0,Foggy
2026-01-31,Saturday,Yellow Line,267,81702,43.6,49.3,51140.17,79.6,1827940.48,2928071.38,0,Clear
2026-02-16,Monday,Green Line,202,70498,37.4,29.6,52174.13,75.6,1935316.27,1962353.78,0,Foggy
2026-01-29,Thursday,Blue Line,334,83166,39.9,56.6,80702.8,95.7,1697213.38,2299539.7,0,Clear
2026-02-27,Friday,Red Line,288,102816,40.2,25.1,60330.02,82.8,2090715.8,2507213.77,0,Clear
2026-01-31,Saturday,Violet Line,183,61854,36.9,46.6,50074.32,96.7,1261194.53,1341330.85,0,Clear
2026-01-25,Sunday,Yellow Line,67,14271,43.8,49.3,11202.09,94.6,275711.03,578787.6,1,Cloudy
2026-02-22,Sunday,Violet Line,87,39063,30.7,46.6,24160.11,97.7,1007865.34,911119.38,1,Foggy
2026-01-24,Saturday,Blue Line,295,101185,40.8,56.6,60320.45,96.4,1823644.56,3034993.48,0,Foggy
2026-01-14,Wednesday,Blue Line,213,75828,30.6,56.6,57087.34,90.0,1521314.96,2407175.86,0,Clear
2026-02-01,Sunday,Green Line,72,17064,35.0,29.6,19491.45,82.1,462753.94,561694.42,1,Cloudy
2026-02-24,Tuesday,Green Line,361,107939,36.4,29.6,67034.02,92.3,2114185.75,3324013.88,0,Clear
2026-01-21,Wednesday,Yellow Line,371,86072,35.6,49.3,93540.88,75.2,1719277.8,1870556.51,0,Rainy
2026-02-04,Wednesday,Blue Line,326,96170,32.1,56.6,70869.23,97.0,2512520.46,1758307.3,0,Smoggy
2026-01-16,Friday,Green Line,366,154818,38.7,29.6,77005.9,97.5,4209530.11,2517193.05,0,Foggy
2026-02-26,Thursday,Yellow Line,74,17464,31.3,49.3,15963.13,86.3,356414.19,522865.42,1,Foggy
2026-01-18,Sunday,Red Line,73,27083,45.0,25.1,15363.45,85.0,635209.3,500611.36,1,Clear
2026-02-18,Wednesday,Red Line,224,58016,33.3,25.1,56864.39,89.7,1194271.52,2002977.55,0,Rainy
2026-01-26,Monday,Violet Line,116,46284,43.1,46.6,17931.71,88.1,917268.31,1054513.82,1,Clear
2026-01-30,Friday,Red Line,270,61290,31.7,25.1,53813.24,88.9,1117976.81,2429675.7,0,Smoggy
2026-01-05,Monday,Red Line,156,51168,32.7,25.1,33863.63,95.4,1327671.94,1416772.88,0,Cloudy
2026-02-22,Sunday,Red Line,68,23392,34.6,25.1,13861.09,84.8,498673.27,754361.4,1,Rainy
2026-01-10,Saturday,Green Line,347,150945,39.7,29.6,64017.09,78.4,3895698.71,3058120.01,0,Rainy
2026-02-17,Tuesday,Yellow Line,145,55680,31.3,49.3,31636.76,82.7,1346033.15,970626.1,0,Rainy
2026-02-24,Tuesday,Blue Line,129,30057,43.8,56.6,27379.94,85.4,726917.71,1276646.66,0,Rainy
2026-02-14,Saturday,Violet Line,188,83284,41.5,46.6,33696.0,95.5,1930845.54,1790357.22,0,Cloudy
2026-02-13,Friday,Violet Line,250,103250,41.5,46.6,60719.9,92.4,2355426.58,2174393.4,0,Clear
2026-01-30,Friday,Yellow Line,253,110308,40.4,49.3,69842.08,89.2,2753935.62,3023740.11,0,Clear
2026-01-31,Saturday,Green Line,260,105560,36.9,29.6,71692.28,82.1,2117025.4,2901752.94,0,Clear
2026-01-02,Friday,Violet Line,169,54080,30.9,46.6,33705.6,77.5,1150465.07,1690086.42,0,Rainy
2026-02-26,Thursday,Violet Line,122,35624,44.6,46.6,22364.08,76.0,901731.25,793243.22,1,Cloudy
2026-02-16,Monday,Violet Line,190,41610,37.4,46.6,34389.67,93.4,768694.44,1428887.88,0,Foggy
2026-01-08,Thursday,Red Line,151,60551,31.3,25.1,40302.12,95.4,1194986.0,1040607.08,0,Cloudy
2026-01-16,Friday,Yellow Line,151,39411,34.7,49.3,40062.24,78.9,720240.12,1654906.12,0,Foggy
2026-01-13,Tuesday,Green Line,322,139748,42.6,29.6,67552.8,78.2,2870991.35,1619206.37,0,Clear
2026-01-25,Sunday,Blue Line,187,80223,44.3,56.6,47737.88,97.3,1926282.8,1607529.59,1,Clear
2026-01-11,Sunday,Yellow Line,190,49210,31.4,49.3,50838.8,75.8,1070978.16,2248475.56,1,Clear
2026-01-28,Wednesday,Green Line,292,110376,34.8,29.6,56402.53,87.4,2177620.53,3278736.13,0,Foggy
2026-02-08,Sunday,Green Line,60,20940,39.6,29.6,16799.67,78.3,445839.93,303533.82,1,Rainy
2026-02-07,Saturday,Yellow Line,122,24766,36.7,49.3,19765.12,90.1,627521.03,1229862.37,0,Smoggy
2026-02-23,Monday,Green Line,174,62988,43.5,29.6,46003.39,76.8,1618708.94,1472252.24,0,Clear
2026-01-28,Wednesday,Violet Line,313,121757,36.3,46.6,73644.3,97.7,2505453.44,2328864.48,0,Cloudy
2026-02-08,Sunday,Red Line,144,56016,32.2,25.1,22010.75,83.5,1503658.9,1228794.62,1,Clear
2026-01-29,Thursday,Violet Line,144,29232,31.5,46.6,33034.76,89.1,540964.19,1325130.45,0,Rainy
2026-02-09,Monday,Blue Line,128,29440,45.0,56.6,22862.45,93.2,557259.47,1453498.46,0,Cloudy
2026-02-08,Sunday,Red Line,98,32438,31.5,25.1,20602.36,97.1,797084.58,1158456.08,1,Cloudy
2026-01-05,Monday,Violet Line,377,166257,30.6,46.6,88364.51,97.1,3977856.8,3916736.86,0,Foggy
2026-01-02,Friday,Violet Line,234,65754,41.5,46.6,62204.88,75.2,1797033.35,1898424.68,0,Cloudy
2026-02-26,Thursday,Violet Line,82,25174,32.8,46.6,20683.64,80.6,696190.46,730936.36,1,Clear
2026-01-16,Friday,Blue Line,276,90528,44.4,56.6,60311.84,84.7,2024128.15,2911729.33,0,Smoggy
2026-01-14,Wednesday,Violet Line,136,33728,33.2,46.6,33507.45,90.3,856315.59,782823.35,0,Smoggy
2026-01-21,Wednesday,Violet Line,262,69954,35.9,46.6,68733.27,84.3,1689441.42,2379031.74,0,Foggy
2026-01-08,Thursday,Red Line,309,104751,35.1,25.1,65856.78,81.0,2099912.77,3563979.46,0,Foggy
2026-02-26,Thursday,Blue Line,184,56488,36.9,56.6,43967.25,82.4,1320943.62,1073462.54,1,Foggy
2026-01-24,Saturday,Red Line,332,79016,34.7,25.1,90651.38,95.8,1541545.97,2145727.11,0,Cloudy
2026-01-27,Tuesday,Red Line,271,70189,43.8,25.1,49210.71,86.2,1581023.31,2936248.89,0,Clear
2026-02-23,Monday,Blue Line,285,111435,38.4,56.6,47874.13,81.8,2970654.2,2596943.19,0,Clear
2026-02-06,Friday,Green Line,165,68640,44.0,29.6,31506.26,80.0,1869970.55,1233314.81,0,Foggy
2026-01-30,Friday,Yellow Line,174,74994,35.5,49.3,30133.8,94.8,1441896.56,1677682.47,0,Clear
2026-01-14,Wednesday,Blue Line,153,48960,32.3,56.6,30536.26,92.5,1195663.88,1452957.82,0,Clear
2026-01-29,Thursday,Red Line,141,56400,30.4,25.1,29597.09,95.9,1502554.21,1682797.06,0,Foggy
2026-02-20,Friday,Blue Line,292,116800,39.3,56.6,77192.74,83.8,3138203.01,2884026.85,0,Foggy
2026-01-29,Thursday,Green Line,123,43542,42.2,29.6,25080.64,84.4,789588.63,920848.89,0,Cloudy
2026-02-20,Friday,Violet Line,126,34776,42.5,46.6,26583.89,78.3,911912.15,1462556.59,0,Cloudy
2026-02-12,Thursday,Red Line,175,65275,41.9,25.1,47687.42,79.6,1732902.69,1839631.11,0,Cloudy
2026-01-10,Saturday,Violet Line,175,63700,41.6,46.6,35850.15,77.9,1448364.77,1278442.67,0,Smoggy
2026-02-05,Thursday,Yellow Line,247,72865,38.6,49.3,66612.38,94.1,1402073.56,2265744.65,0,Cloudy
2026-02-11,Wednesday,Yellow Line,157,61544,37.5,49.3,38743.98,83.5,1270268.23,1096003.3,0,Rainy
2026-02-13,Friday,Blue Line,357,141372,34.3,56.6,94541.44,95.4,3819900.17,3320224.6,0,Clear
2026-01-12,Monday,Green Line,268,58424,39.7,29.6,58959.63,85.9,1132148.74,3163365.59,0,Clear
2026-01-27,Tuesday,Green Line,300,101700,41.2,29.6,67349.74,94.1,2434354.67,2295918.24,0,Foggy
2026-01-15,Thursday,Blue Line,251,92619,45.0,56.6,42715.01,91.8,2096765.85,1786734.29,0,Foggy
2026-02-10,Tuesday,Violet Line,290,107590,38.5,46.6,66437.78,86.8,2554552.62,3160910.81,0,Foggy
2026-01-20,Tuesday,Blue Line,186,66960,40.3,56.6,29485.29,88.1,1660692.36,1963464.94,0,Clear
2026-02-11,Wednesday,Violet Line,253,57684,30.6,46.6,70022.49,94.2,1593881.56,2413722.16,0,Clear
2026-01-08,Thursday,Green Line,297,59400,41.0,29.6,62154.12,92.3,1437488.87,3454614.92,0,Clear
2026-01-20,Tuesday,Violet Line,231,59367,41.2,46.6,53021.81,78.2,1104463.5,2364173.47,0,Cloudy
2026-01-21,Wednesday,Yellow Line,243,89667,34.3,49.3,37058.23,96.2,2171575.26,2186306.92,0,Cloudy
2026-02-15,Sunday,Green Line,163,35697,34.0,29.6,38658.06,87.7,968039.86,1523063.05,1,Clear
2026-02-23,Monday,Blue Line,204,80988,42.6,56.6,45059.42,85.6,1635711.36,1796548.49,0,Smoggy
2026-01-23,Friday,Blue Line,338,90922,30.9,56.6,88338.7,86.1,1873963.58,2892321.35,0,Clear
2026-01-16,Friday,Blue Line,183,42639,38.4,56.6,39852.43,97.2,1167081.8,1061681.23,0,Clear
2026-02-16,Monday,Yellow Line,273,108654,34.5,49.3,65027.55,80.5,2923465.12,2284514.78,0,Foggy
2026-01-24,Saturday,Violet Line,316,77420,43.2,46.6,54924.16,86.6,1794981.61,1678596.08,0,Foggy
2026-02-28,Saturday,Violet Line,342,125514,42.2,46.6,70751.82,87.3,3206365.15,2772341.14,0,Smoggy
2026-02-24,Tuesday,Red Line,167,60955,41.5,25.1,43376.77,83.6,1623602.25,1990721.2,0,Rainy
2026-01-05,Monday,Red Line,332,142096,32.8,25.1,88758.06,79.3,3925171.63,2026443.83,0,Clear
2026-02-23,Monday,Yellow Line,299,101062,31.2,49.3,57729.86,87.8,2420501.29,2990685.76,0,Foggy
2026-01-30,Friday,Violet Line,314,128426,41.9,46.6,52136.71,85.4,3263502.89,2342813.25,0,Clear
2026-02-01,Sunday,Green Line,143,44473,35.5,29.6,33213.34,79.9,1216430.87,982418.58,1,Foggy
2026-01-19,Monday,Red Line,140,40040,42.4,25.1,26252.01,92.0,813870.27,1059922.18,0,Foggy
2026-02-25,Wednesday,Violet Line,173,70584,34.6,46.6,29668.25,94.6,1904698.92,1749695.7,0,Clear
2026-01-16,Friday,Red Line,129,47085,34.4,25.1,28408.3,75.9,885372.57,1050655.78,0,Cloudy
2026-02-15,Sunday,Violet Line,128,47616,41.2,46.6,24771.57,75.4,1120592.69,1322123.52,1,Foggy
2026-02-18,Wednesday,Blue Line,298,62878,30.8,56.6,56837.5,90.1,1575253.73,2744739.45,0,Cloudy
2026-01-09,Friday,Red Line,369,141696,31.7,25.1,67654.83,92.4,3303245.25,3281034.44,0,Smoggy
2026-02-27,Friday,Yellow Line,227,88076,43.9,49.3,60796.56,79.0,1955413.83,2688111.24,0,Clear
2026-01-11,Sunday,Violet Line,147,52920,40.1,46.6,28693.48,87.9,1354105.58,1042359.89,1,Clear
2026-02-08,Sunday,Yellow Line,85,35275,30.8,49.3,21130.74,98.0,723536.01,976937.34,1,Smoggy
2026-02-15,Sunday,Violet Line,193,81060,37.9,46.6,53023.92,91.5,1904260.8,2038535.22,1,Cloudy
2026-01-27,Tuesday,Blue Line,162,58158,38.8,56.6,42253.25,96.7,1598746.11,819758.84,0,Cloudy
2026-01-19,Monday,Green Line,132,37356,41.6,29.6,21259.61,84.5,792479.88,1386830.74,0,Foggy
2026-02-01,Sunday,Yellow Line,130,55770,37.1,49.3,32975.01,90.5,1548969.26,698004.83,1,Clear
2026-02-12,Thursday,Yellow Line,141,47940,34.3,49.3,26022.99,87.1,879488.02,907099.66,0,Foggy
2026-01-15,Thursday,Yellow Line,303,113625,37.6,49.3,77669.18,92.5,3157482.98,2802747.98,0,Clear
2026-02-27,Friday,Blue Line,321,110424,35.8,56.6,53354.85,78.3,2039042.41,2297042.49,0,Cloudy
2026-01-13,Tuesday,Blue Line,154,31570,35.5,56.6,27740.85,78.9,840377.81,831678.46,0,Smoggy
2026-01-13,Tuesday,Red Line,279,63891,37.7,25.1,76648.8,79.8,1555909.89,2290712.46,0,Clear
2026-01-11,Sunday,Violet Line,165,43395,38.0,46.6,42394.9,80.7,1073588.71,1578450.33,1,Smoggy
2026-01-03,Saturday,Red Line,198,59400,40.6,25.1,36882.03,77.5,1531581.6,994566.91,0,Foggy
2026-01-13,Tuesday,Blue Line,133,27132,36.0,56.6,28890.05,86.0,653744.02,1368659.54,0,Cloudy
2026-02-21,Saturday,Violet Line,189,46305,34.0,46.6,38663.99,81.1,1247940.83,1521040.52,0,Foggy
2026-01-01,Thursday,Red Line,203,82621,43.4,25.1,41064.5,95.5,2302887.98,1154020.34,0,Clear
2026-01-12,Monday,Red Line,254,75184,33.6,25.1,59754.01,91.5,2022231.96,1854601.61,0,Cloudy
2026-02-10,Tuesday,Green Line,259,56462,32.8,29.6,43536.95,97.0,1431195.88,2874583.58,0,Clear
2026-02-10,Tuesday,Red Line,344,142416,37.5,25.1,87858.69,87.4,3593847.56,2693470.46,0,Cloudy
2026-01-13,Tuesday,Violet Line,180,60480,39.4,46.6,38783.08,76.3,1644035.08,903811.92,0,Clear
2026-02-24,Tuesday,Red Line,336,89712,42.0,25.1,77110.38,80.1,2260657.18,3960273.51,0,Clear
2026-01-15,Thursday,Violet Line,343,115934,30.1,46.6,65778.51,92.9,2836984.19,3427051.11,0,Cloudy
2026-02-09,Monday,Red Line,127,42164,40.3,25.1,31606.05,91.9,1026620.16,803901.22,0,Cloudy
2026-01-06,Tuesday,Red Line,335,79730,44.2,25.1,82634.1,96.0,2076866.8,2687864.82,0,Clear
2026-02-09,Monday,Blue Line,312,65208,35.3,56.6,73816.58,95.5,1578534.07,2061827.25,0,Smoggy
2026-01-28,Wednesday,Green Line,305,132065,34.1,29.6,78522.28,78.0,3129179.25,2741484.17,0,Rainy
2026-02-26,Thursday,Red Line,69,20424,38.9,25.1,11344.03,85.8,538398.63,603229.84,1,Clear
2026-01-23,Friday,Red Line,175,48125,35.2,25.1,45917.12,85.1,1263033.05,1390667.49,0,Cloudy
