date,day,line,ridership_count,avg_trip_duration_min,revenue_inr,transport_type,total_trips,operational_hours,is_holiday,weather
2026-01-10,Saturday,Violet Line,29688,38.0,806803.2,Metro Rail,237,17.803098335380795,0,Foggy
2026-01-17,Saturday,Yellow Line,44622,36.4,1084130.62,Metro Rail,395,17.875107998257274,0,Smoggy
2026-02-14,Saturday,Green Line,17488,30.1,390985.04,Metro Rail,176,18.813833113387425,0,Cloudy
2026-02-01,Sunday,Blue Line,22600,34.6,487815.31,Metro Rail,302,17.790513468446054,1,Clear
2026-01-24,Saturday,Violet Line,30216,35.9,600415.36,Metro Rail,336,17.648451074595986,0,Foggy
2026-01-29,Thursday,Violet Line,53652,52.4,1057595.72,Metro Rail,391,18.378834740299027,0,Clear
2026-01-05,Monday,Violet Line,53826,50.4,1609422.2,Metro Rail,159,18.18539312622937,0,Cloudy
2026-02-09,Monday,Blue Line,67582,32.9,1423905.18,Metro Rail,154,17.61577760980102,0,Smoggy
2026-01-13,Tuesday,Red Line,45139,31.2,1210751.88,Metro Rail,259,18.274482295968284,0,Clear
2026-01-08,Thursday,Green Line,31795,48.7,986934.45,Metro Rail,265,18.341874942236807,0,Clear
2026-01-27,Tuesday,Red Line,45116,21.6,1289449.31,Metro Rail,196,18.985779299748366,0,Cloudy
2026-01-05,Monday,Violet Line,54122,35.8,1473473.48,Metro Rail,160,18.066245015615852,0,Foggy
2026-01-04,Sunday,Green Line,10542,54.4,202665.24,Metro Rail,176,18.320275074689196,1,Clear
2026-02-03,Tuesday,Violet Line,54171,27.0,1581731.22,Metro Rail,341,18.292174053692865,0,Smoggy
2026-02-24,Tuesday,Green Line,31328,18.5,650501.22,Metro Rail,394,17.973477666744884,0,Smoggy
2026-01-11,Sunday,Yellow Line,26798,53.0,681900.19,Metro Rail,159,17.889653882251267,1,Foggy
2026-02-20,Friday,Yellow Line,81306,21.8,1843785.75,Metro Rail,373,18.9749778645356,0,Foggy
2026-02-05,Thursday,Red Line,44919,41.4,810312.95,Metro Rail,388,17.918868356711215,0,Smoggy
2026-01-22,Thursday,Green Line,31627,15.8,589623.69,Metro Rail,288,17.75843486002797,0,Smoggy
2026-01-07,Wednesday,Red Line,45043,50.8,828526.49,Metro Rail,210,18.357754547193593,0,Foggy
2026-01-05,Monday,Red Line,44754,16.7,1087784.04,Metro Rail,252,18.035539330780164,0,Clear
2026-02-04,Wednesday,Violet Line,53760,50.8,1635687.41,Metro Rail,195,18.215295109529148,0,Foggy
2026-01-31,Saturday,Red Line,24677,20.5,566952.54,Metro Rail,233,17.71378681318843,0,Foggy
2026-01-09,Friday,Green Line,31598,42.6,649293.73,Metro Rail,317,17.859887676417355,0,Foggy
2026-01-12,Monday,Violet Line,53976,20.7,1204205.4,Metro Rail,326,18.734168985872643,0,Rainy
2026-02-20,Friday,Red Line,44589,37.6,911948.77,Metro Rail,163,18.917298525802373,0,Clear
2026-02-21,Saturday,Violet Line,30110,49.4,641256.61,Metro Rail,233,18.010892697480866,0,Cloudy
2026-02-02,Monday,Red Line,44810,51.6,901592.1,Metro Rail,195,18.463170875469917,0,Clear
2026-01-12,Monday,Blue Line,67506,42.0,1533969.3,Metro Rail,304,17.57833468483416,0,Smoggy
2026-01-15,Thursday,Red Line,45189,26.6,1137848.96,Metro Rail,185,18.061118010635255,0,Smoggy
2026-02-12,Thursday,Red Line,45087,47.6,996097.61,Metro Rail,347,18.054627752416113,0,Smoggy
2026-01-11,Sunday,Green Line,10601,40.2,263589.7,Metro Rail,397,18.384637027757734,1,Clear
2026-02-19,Thursday,Red Line,44948,35.6,1344808.77,Metro Rail,312,18.690041278927005,0,Cloudy
2026-01-27,Tuesday,Green Line,31460,51.0,1001623.65,Metro Rail,363,18.286875139588314,0,Cloudy
2026-02-06,Friday,Green Line,31294,28.4,621066.07,Metro Rail,312,17.958851349097372,0,Rainy
2026-02-07,Saturday,Green Line,17600,28.3,383661.58,Metro Rail,343,18.371246110736422,0,Foggy
2026-02-06,Friday,Red Line,45126,18.9,1261984.62,Metro Rail,372,18.89326020931097,0,Clear
2026-01-05,Monday,Blue Line,67327,18.4,1969024.81,Metro Rail,176,18.52146915274256,0,Clear
2026-02-01,Sunday,Blue Line,22248,30.2,608342.56,Metro Rail,307,17.82820611744497,1,Clear
2026-02-15,Sunday,Violet Line,18063,27.4,552591.38,Metro Rail,166,18.61143537630625,1,Cloudy
2026-02-07,Saturday,Violet Line,29470,41.2,691522.26,Metro Rail,315,18.506704022472743,0,Clear
2026-01-08,Thursday,Red Line,44724,27.7,1416041.76,Metro Rail,217,18.1646931245417,0,Clear
2026-01-20,Tuesday,Green Line,31283,42.2,836730.83,Metro Rail,303,18.877698657566196,0,Foggy
2026-01-18,Sunday,Violet Line,17734,53.1,532168.48,Metro Rail,349,18.73319988590778,1,Clear
2026-02-15,Sunday,Blue Line,22383,50.3,535634.56,Metro Rail,381,18.277577390832302,1,Foggy
2026-01-22,Thursday,Red Line,45327,40.8,833444.25,Metro Rail,203,18.569128132147505,0,Cloudy
2026-01-19,Monday,Blue Line,67440,26.1,1608325.65,Metro Rail,179,17.90647121031232,0,Foggy
2026-01-11,Sunday,Red Line,14909,15.9,333546.35,Metro Rail,393,18.128044063045127,1,Foggy
2026-02-25,Wednesday,Violet Line,54106,17.8,1071872.28,Metro Rail,362,18.89613741575241,0,Foggy
2026-01-03,Saturday,Green Line,17511,20.6,472640.76,Metro Rail,170,18.43730154234361,0,Smoggy
2026-01-04,Sunday,Yellow Line,27484,42.8,633816.51,Metro Rail,271,18.1963894359607,1,Cloudy
2026-02-18,Wednesday,Yellow Line,81435,42.1,2074218.73,Metro Rail,231,18.23449577353438,0,Cloudy
2026-02-13,Friday,Green Line,31467,38.6,705849.65,Metro Rail,242,17.552600089383787,0,Foggy
2026-01-06,Tuesday,Green Line,31413,40.7,631231.51,Metro Rail,171,18.977615606276807,0,Clear
2026-01-29,Thursday,Red Line,45333,40.5,1355765.66,Metro Rail,188,18.04225650653493,0,Cloudy
2026-01-15,Thursday,Yellow Line,79835,37.2,1823887.37,Metro Rail,364,18.000989676533838,0,Foggy
2026-01-27,Tuesday,Violet Line,54030,16.9,1541426.81,Metro Rail,378,18.856639356532302,0,Clear
2026-02-03,Tuesday,Yellow Line,81379,25.9,2498704.3,Metro Rail,150,17.834308653327746,0,Foggy
2026-01-09,Friday,Red Line,44896,44.8,1190578.18,Metro Rail,257,18.621233201463802,0,Foggy
2026-02-18,Wednesday,Violet Line,54006,17.2,1605473.75,Metro Rail,244,18.30738706273788,0,Clear
2026-01-20,Tuesday,Blue Line,67458,44.8,1380295.31,Metro Rail,224,18.059064344927926,0,Clear
2026-02-23,Monday,Violet Line,53824,50.5,1427221.28,Metro Rail,342,18.014350101026675,0,Clear
2026-01-18,Sunday,Violet Line,18174,52.5,530839.93,Metro Rail,150,17.705109254059902,1,Clear
2026-01-03,Saturday,Red Line,25074,37.7,686518.03,Metro Rail,327,18.257412550109347,0,Cloudy
2026-02-06,Friday,Green Line,31403,37.5,765647.85,Metro Rail,378,17.809114553122317,0,Foggy
2026-02-22,Sunday,Green Line,10549,40.1,231198.76,Metro Rail,190,18.22489256689802,1,Clear
2026-01-08,Thursday,Yellow Line,81149,54.0,2027441.25,Metro Rail,267,18.640479693871775,0,Cloudy
2026-02-08,Sunday,Green Line,10570,40.0,329928.78,Metro Rail,302,18.589772749040435,1,Foggy
2026-02-26,Thursday,Blue Line,22665,46.6,534606.51,Metro Rail,252,18.7473758189832,1,Foggy
2026-02-10,Tuesday,Yellow Line,81097,39.9,1833192.07,Metro Rail,198,18.288715982965854,0,Clear
2026-02-22,Sunday,Green Line,10561,48.2,327159.16,Metro Rail,319,18.17047865465239,1,Smoggy
2026-02-09,Monday,Green Line,31505,48.0,794191.81,Metro Rail,293,17.881186943397736,0,Foggy
2026-01-01,Thursday,Blue Line,67071,47.1,1867012.83,Metro Rail,282,18.197354349633773,0,Clear
2026-01-07,Wednesday,Yellow Line,80672,28.8,1569071.02,Metro Rail,192,18.94378950468182,0,Clear
2026-01-04,Sunday,Violet Line,18194,48.1,564500.11,Metro Rail,348,18.447815482884707,1,Clear
2026-02-05,Thursday,Violet Line,53709,15.3,1682617.27,Metro Rail,173,18.581801966218222,0,Clear
2026-01-18,Sunday,Violet Line,17996,17.0,547994.76,Metro Rail,317,18.02035894681351,1,Cloudy
2026-01-06,Tuesday,Yellow Line,81048,24.8,2016891.26,Metro Rail,365,17.73307423594884,0,Cloudy
2026-01-13,Tuesday,Blue Line,66786,51.4,1954395.44,Metro Rail,157,18.75978990858238,0,Foggy
2026-02-01,Sunday,Green Line,10455,54.2,217742.1,Metro Rail,219,18.802374429000803,1,Foggy
2026-01-07,Wednesday,Green Line,31318,34.3,904929.9,Metro Rail,333,17.529396662957854,0,Clear
2026-02-14,Saturday,Yellow Line,45306,21.5,1163129.95,Metro Rail,282,18.49089211221627,0,Smoggy
2026-01-23,Friday,Violet Line,54160,42.4,1083486.68,Metro Rail,260,18.078703721702794,0,Foggy
2026-02-02,Monday,Violet Line,53805,25.2,1609355.82,Metro Rail,232,17.847545048929952,0,Cloudy
2026-01-27,Tuesday,Violet Line,53794,40.5,1340857.57,Metro Rail,346,17.650314748556955,0,Cloudy
2026-02-01,Sunday,Violet Line,18070,51.6,349663.59,Metro Rail,231,17.50435965111218,1,Rainy
2026-02-23,Monday,Blue Line,67921,26.1,1502964.36,Metro Rail,381,17.95647701128454,0,Rainy
2026-02-11,Wednesday,Violet Line,53482,54.3,1248341.09,Metro Rail,157,18.568616691372654,0,Clear
2026-02-13,Friday,Green Line,31397,17.0,830957.93,Metro Rail,374,17.674653050224915,0,Cloudy
2026-01-11,Sunday,Blue Line,22426,44.7,428128.24,Metro Rail,190,17.675970441409778,1,Foggy
2026-02-02,Monday,Blue Line,68526,16.3,2086621.33,Metro Rail,351,18.991390095992593,0,Foggy
2026-02-26,Thursday,Green Line,10474,33.4,204485.09,Metro Rail,393,18.020354006151425,1,Smoggy
2026-01-21,Wednesday,Green Line,31351,15.9,696307.48,Metro Rail,322,18.577480465604985,0,Foggy
2026-02-05,Thursday,Red Line,45296,49.9,1330587.38,Metro Rail,312,18.773404092188375,0,Rainy
2026-02-02,Monday,Yellow Line,81257,41.9,2379135.82,Metro Rail,310,17.769310937233683,0,Rainy
2026-01-29,Thursday,Blue Line,67489,40.8,2035450.98,Metro Rail,220,18.13099885517953,0,Foggy
2026-02-08,Sunday,Red Line,14851,15.9,335033.01,Metro Rail,298,18.052143265912125,1,Foggy
2026-02-16,Monday,Blue Line,67417,22.3,1667192.8,Metro Rail,307,17.993984348392786,0,Smoggy
2026-01-06,Tuesday,Blue Line,66843,33.6,1485647.1,Metro Rail,162,18.651482817996115,0,Clear
2026-01-07,Wednesday,Blue Line,67575,36.8,1687682.17,Metro Rail,353,17.742072810879403,0,Foggy
2026-01-09,Friday,Blue Line,67647,50.3,1946669.66,Metro Rail,337,18.873261321593894,0,Smoggy
2026-02-02,Monday,Blue Line,67765,41.1,2022509.2,Metro Rail,250,18.03833091093547,0,Rainy
2026-02-25,Wednesday,Red Line,44704,34.0,875204.61,Metro Rail,362,17.8439677042103,0,Cloudy
2026-01-10,Saturday,Red Line,24843,27.3,526606.54,Metro Rail,230,17.69729177372982,0,Rainy
2026-02-16,Monday,Green Line,31467,26.9,869281.89,Metro Rail,248,17.501859563363453,0,Clear
2026-02-04,Wednesday,Blue Line,67456,23.0,2102599.95,Metro Rail,200,18.987680432511045,0,Cloudy
2026-01-13,Tuesday,Yellow Line,81376,15.2,2562200.23,Metro Rail,246,17.737562929823138,0,Foggy
2026-01-25,Sunday,Blue Line,22692,21.8,610340.0,Metro Rail,382,17.894466828310115,1,Clear
2026-01-21,Wednesday,Blue Line,67593,15.6,1412550.66,Metro Rail,271,18.23635793321338,0,Foggy
2026-01-27,Tuesday,Violet Line,54190,18.0,1711691.28,Metro Rail,212,18.665277776934996,0,Clear
2026-02-22,Sunday,Green Line,10427,24.3,299455.16,Metro Rail,274,18.76604434440782,1,Cloudy
2026-02-12,Thursday,Yellow Line,81019,30.0,2544996.84,Metro Rail,179,18.61092733445743,0,Cloudy
2026-01-27,Tuesday,Blue Line,67081,22.0,2088401.53,Metro Rail,203,18.1220216338349,0,Rainy
2026-01-18,Sunday,Blue Line,22404,19.6,601476.34,Metro Rail,209,18.066918232560674,1,Foggy
2026-01-01,Thursday,Red Line,45244,19.9,936620.59,Metro Rail,361,17.548099606737978,0,Clear
2026-01-19,Monday,Red Line,44872,30.4,1333427.01,Metro Rail,332,18.510120192146488,0,Clear
2026-01-22,Thursday,Green Line,31649,16.7,830974.83,Metro Rail,307,17.914365987153676,0,Cloudy
2026-01-22,Thursday,Violet Line,53884,20.1,1685199.93,Metro Rail,171,17.924198604579942,0,Cloudy
2026-01-25,Sunday,Yellow Line,26944,30.0,811695.58,Metro Rail,395,18.37076378565495,1,Foggy
2026-01-02,Friday,Green Line,31515,36.7,819507.27,Metro Rail,314,18.044364303159256,0,Clear
2026-02-08,Sunday,Violet Line,18261,15.1,390093.87,Metro Rail,285,18.76978708658717,1,Clear
2026-01-25,Sunday,Red Line,14970,19.1,438083.39,Metro Rail,181,18.398300801532585,1,Rainy
2026-01-04,Sunday,Violet Line,18058,41.7,363901.44,Metro Rail,259,18.886417971416837,1,Smoggy
2026-01-10,Saturday,Blue Line,37380,36.0,1174248.42,Metro Rail,239,18.134003688164473,0,Foggy
2026-01-31,Saturday,Blue Line,37681,22.8,755342.05,Metro Rail,163,17.768662759879476,0,Clear
2026-01-27,Tuesday,Yellow Line,80280,31.1,2127239.11,Metro Rail,229,18.225094404801688,0,Foggy
2026-02-25,Wednesday,Green Line,31407,50.8,783238.39,Metro Rail,191,18.52760796322073,0,Foggy
2026-01-27,Tuesday,Green Line,31579,33.0,906806.4,Metro Rail,253,18.712899139916452,0,Clear
2026-01-17,Saturday,Red Line,25045,21.8,526843.12,Metro Rail,190,18.341173630942865,0,Foggy
2026-02-28,Saturday,Yellow Line,45154,50.9,818452.71,Metro Rail,393,18.798525578777944,0,Rainy
2026-01-17,Saturday,Violet Line,30061,17.7,877284.76,Metro Rail,365,17.634551406294662,0,Cloudy
2026-02-18,Wednesday,Green Line,31583,40.6,693060.23,Metro Rail,340,17.852350438042244,0,Cloudy
2026-02-02,Monday,Blue Line,67059,38.7,1875533.8,Metro Rail,207,17.832315377285468,0,Clear
2026-01-21,Wednesday,Green Line,31397,30.9,832988.43,Metro Rail,288,17.86929278884873,0,Foggy
2026-02-13,Friday,Red Line,45124,15.4,1104336.4,Metro Rail,336,18.67808116268772,0,Cloudy
2026-01-25,Sunday,Green Line,10576,26.3,269689.16,Metro Rail,310,18.664500285389988,1,Smoggy
2026-01-19,Monday,Yellow Line,81036,52.8,1797106.49,Metro Rail,375,17.70452450102807,0,Cloudy
2026-02-20,Friday,Violet Line,53766,34.7,1495620.54,Metro Rail,375,17.73080863635441,0,Cloudy
2026-02-13,Friday,Violet Line,53919,26.8,1596963.01,Metro Rail,314,18.421819089228634,0,Foggy
2026-01-18,Sunday,Yellow Line,26800,51.3,674091.95,Metro Rail,359,17.972527811418946,1,Cloudy
2026-02-01,Sunday,Yellow Line,27293,52.8,526835.19,Metro Rail,165,17.870319846655544,1,Clear
2026-01-28,Wednesday,Red Line,44811,21.2,1112653.6,Metro Rail,374,18.714471287712097,0,Cloudy
2026-01-23,Friday,Violet Line,54330,18.1,1610747.77,Metro Rail,161,17.555204663018756,0,Rainy
2026-02-25,Wednesday,Yellow Line,81507,39.1,1695579.03,Metro Rail,171,18.802531562306022,0,Foggy
2026-02-15,Sunday,Red Line,15178,17.1,428077.27,Metro Rail,153,18.72534434572279,1,Foggy
2026-02-26,Thursday,Red Line,15034,31.1,286898.01,Metro Rail,228,18.36492815826722,1,Foggy
2026-02-10,Tuesday,Red Line,44839,31.6,1146666.38,Metro Rail,330,18.88246796374183,0,Clear
2026-01-14,Wednesday,Green Line,31423,20.9,568215.02,Metro Rail,185,18.60125835948133,0,Cloudy
2026-02-28,Saturday,Blue Line,37834,18.7,710787.03,Metro Rail,336,18.62208728896632,0,Rainy
2026-02-27,Friday,Green Line,31478,23.9,906449.3,Metro Rail,251,18.07387123671414,0,Foggy
2026-02-01,Sunday,Blue Line,22198,50.1,523288.57,Metro Rail,332,18.767227839344947,1,Clear
2026-02-09,Monday,Violet Line,54111,32.8,1539376.73,Metro Rail,215,18.03611416770272,0,Clear
2026-02-14,Saturday,Green Line,17511,45.0,327419.19,Metro Rail,294,17.521560732886662,0,Foggy
2026-02-28,Saturday,Violet Line,30129,16.5,562457.02,Metro Rail,386,18.54392977636437,0,Foggy
2026-01-09,Friday,Yellow Line,81018,51.6,1563692.3,Metro Rail,294,17.98251834961412,0,Smoggy
2026-01-03,Saturday,Green Line,17579,27.9,501259.56,Metro Rail,216,18.358708643063995,0,Foggy
2026-01-11,Sunday,Violet Line,18031,22.7,444632.02,Metro Rail,268,18.47901377417288,1,Clear
2026-01-02,Friday,Violet Line,54062,55.0,1622147.86,Metro Rail,299,18.33574138410445,0,Cloudy
2026-02-28,Saturday,Red Line,25243,20.0,507295.64,Metro Rail,369,18.240138277682252,0,Cloudy
2026-01-05,Monday,Green Line,31363,31.4,940088.45,Metro Rail,384,18.93421745603697,0,Smoggy
2026-01-14,Wednesday,Green Line,31390,19.6,577024.96,Metro Rail,159,18.58068500013423,0,Clear
2026-02-02,Monday,Violet Line,54068,39.0,1687847.82,Metro Rail,235,18.617418205457827,0,Foggy
2026-01-31,Saturday,Red Line,24804,24.4,494297.4,Metro Rail,259,18.612426636908094,0,Foggy
2026-01-11,Sunday,Violet Line,18056,23.6,487071.85,Metro Rail,200,18.3898812436709,1,Foggy
2026-02-16,Monday,Green Line,31492,54.7,866740.52,Metro Rail,155,18.217575688000633,0,Foggy
2026-01-14,Wednesday,Yellow Line,80505,34.4,2463297.48,Metro Rail,153,17.555138744238864,0,Foggy
2026-01-04,Sunday,Red Line,15091,39.2,337135.36,Metro Rail,156,18.046321464118023,1,Cloudy
2026-01-22,Thursday,Blue Line,67524,26.3,1759161.63,Metro Rail,243,18.223319332126735,0,Clear
2026-01-11,Sunday,Red Line,15228,36.7,326589.23,Metro Rail,189,17.93570316815005,1,Clear
2026-01-26,Monday,Red Line,14814,53.2,294926.06,Metro Rail,242,18.272962424041474,1,Foggy
2026-01-26,Monday,Blue Line,22110,35.5,485464.99,Metro Rail,390,17.911638063713443,1,Rainy
2026-01-31,Saturday,Violet Line,29745,23.1,691138.51,Metro Rail,175,17.89369024016148,0,Smoggy
2026-02-12,Thursday,Blue Line,67885,37.5,1744494.19,Metro Rail,296,18.70755154209975,0,Clear
2026-02-15,Sunday,Yellow Line,27196,38.0,853735.94,Metro Rail,323,17.93099369719743,1,Clear
2026-01-11,Sunday,Red Line,15116,41.4,476188.27,Metro Rail,251,17.936021525577345,1,Clear
2026-02-07,Saturday,Yellow Line,45199,36.8,1436706.16,Metro Rail,346,17.66373495706323,0,Clear
2026-01-14,Wednesday,Red Line,44674,47.9,939534.44,Metro Rail,256,18.795710414605033,0,Smoggy
2026-02-08,Sunday,Red Line,14991,18.6,429653.89,Metro Rail,200,17.946386651626128,1,Clear
2026-01-23,Friday,Red Line,45144,18.2,949976.48,Metro Rail,364,18.56978915306704,0,Smoggy
2026-02-28,Saturday,Blue Line,37398,28.9,1033610.25,Metro Rail,254,17.97407506233891,0,Foggy
2026-02-24,Tuesday,Yellow Line,81064,38.5,2404265.02,Metro Rail,155,18.690004527068588,0,Cloudy
2026-01-31,Saturday,Violet Line,29730,42.5,792311.22,Metro Rail,292,18.272559475603817,0,Clear
2026-02-18,Wednesday,Violet Line,54350,50.5,1333765.46,Metro Rail,195,18.50871043901991,0,Smoggy
2026-01-08,Thursday,Violet Line,54279,47.7,1132217.1,Metro Rail,262,18.84167364838069,0,Cloudy
2026-01-05,Monday,Violet Line,53479,46.7,1699725.28,Metro Rail,365,18.478049166799433,0,Foggy
2026-02-20,Friday,Blue Line,67450,52.4,1470462.71,Metro Rail,312,18.674465791286227,0,Smoggy
2026-02-09,Monday,Green Line,31567,52.1,710419.5,Metro Rail,290,18.26467543476992,0,Rainy
2026-02-01,Sunday,Blue Line,22248,22.7,627273.0,Metro Rail,214,18.056247448920757,1,Rainy
2026-02-12,Thursday,Green Line,31471,18.0,686010.16,Metro Rail,374,18.747927250034415,0,Foggy
2026-02-10,Tuesday,Yellow Line,81689,17.8,2568028.35,Metro Rail,285,18.644805743584772,0,Clear
2026-01-19,Monday,Violet Line,53835,24.2,1582505.4,Metro Rail,245,17.912403369179344,0,Rainy
2026-02-01,Sunday,Green Line,10431,22.5,324703.02,Metro Rail,248,17.677385857328687,1,Foggy
2026-01-31,Saturday,Green Line,17423,48.4,549827.61,Metro Rail,384,17.561820230696362,0,Foggy
2026-01-04,Sunday,Red Line,14862,27.8,324656.35,Metro Rail,235,18.574368266778652,1,Clear
2026-01-22,Thursday,Red Line,45362,35.0,1174198.29,Metro Rail,323,17.77736454885712,0,Foggy
2026-02-18,Wednesday,Yellow Line,81088,34.5,2187774.99,Metro Rail,239,18.703615473094608,0,Clear
2026-01-09,Friday,Violet Line,54145,24.4,1001145.36,Metro Rail,292,18.006957954137388,0,Clear
2026-01-03,Saturday,Blue Line,37257,39.8,1020057.8,Metro Rail,160,18.296618403604654,0,Clear
2026-01-21,Wednesday,Violet Line,53962,27.0,1153156.97,Metro Rail,300,18.49350638690592,0,Cloudy
2026-01-18,Sunday,Yellow Line,27203,39.7,847137.5,Metro Rail,187,17.84405167456486,1,Smoggy
2026-02-04,Wednesday,Yellow Line,80170,41.8,2314281.83,Metro Rail,279,18.96717530127336,0,Foggy
2026-02-21,Saturday,Yellow Line,45289,43.0,1433971.33,Metro Rail,309,18.791591686847337,0,Cloudy
2026-02-21,Saturday,Violet Line,29821,44.7,551429.44,Metro Rail,290,18.187489965072025,0,Clear
2026-02-02,Monday,Blue Line,67326,24.9,1933327.2,Metro Rail,385,17.573115876565424,0,Foggy
2026-01-18,Sunday,Green Line,10418,30.5,195758.32,Metro Rail,284,18.775443097695202,1,Foggy
2026-02-21,Saturday,Red Line,24921,29.3,547234.82,Metro Rail,325,18.904581005611405,0,Smoggy
2026-01-13,Tuesday,Violet Line,54373,49.3,1227005.85,Metro Rail,321,18.36483915550508,0,Clear
2026-01-21,Wednesday,Violet Line,53848,35.2,1317065.8,Metro Rail,177,17.519703485306803,0,Smoggy
2026-02-15,Sunday,Violet Line,17989,34.5,467161.75,Metro Rail,285,18.485579020573816,1,Foggy
2026-02-25,Wednesday,Red Line,44975,17.9,1011519.2,Metro Rail,321,18.201925416615918,0,Foggy
2026-02-15,Sunday,Yellow Line,26634,46.0,549034.25,Metro Rail,203,18.56843996774783,1,Foggy
2026-01-05,Monday,Red Line,45030,50.9,1373312.0,Metro Rail,214,18.873643696237416,0,Foggy
2026-02-03,Tuesday,Yellow Line,81171,28.7,1821367.68,Metro Rail,314,17.959887173463922,0,Foggy
2026-01-25,Sunday,Green Line,10555,37.0,267640.3,Metro Rail,277,18.5935171813751,1,Foggy
2026-01-20,Tuesday,Green Line,31175,43.1,962589.6,Metro Rail,211,18.057961532803926,0,Foggy
2026-02-20,Friday,Violet Line,54220,26.2,1174809.93,Metro Rail,296,18.968316408254005,0,Clear
2026-02-13,Friday,Green Line,31569,34.5,750478.39,Metro Rail,230,17.558217991989615,0,Clear
2026-01-31,Saturday,Violet Line,29769,19.1,918414.51,Metro Rail,294,18.804556846744408,0,Foggy
2026-02-08,Sunday,Blue Line,22386,25.8,512689.04,Metro Rail,248,17.53632593883046,1,Foggy
2026-01-24,Saturday,Violet Line,29968,15.6,910966.76,Metro Rail,158,18.49460352156262,0,Foggy
2026-02-12,Thursday,Violet Line,54232,26.1,1677292.99,Metro Rail,388,18.312444501099137,0,Clear
